name,isin,symbol,market,currency,close,close_date,last_price,volume,turnover,ibkr_symbol,ibkr_exchange,ibkr_price,ibkr_price_source,ibkr_bid,ibkr_ask,ibkr_volume,ibkr_last,ibkr_close,ibkr_spread_pct,ibkr_liquidite,ibkr_timestamp,ibkr_status,ibkr_search_method,market_status
COVIVIO,FR0000064578,COV,Euronext Paris,EUR,55.9,2025-09-04,55.9,117384.0,6557099.2,COV,SMART,55.65,CLOSE_TICKER,,,,,55.65,0.3577817531305954,TRES_FAIBLE,2025-09-04T18:46:44.745275,OK,ISIN:FR0000064578->COV@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
COVIVIO HOTELS,FR0000060303,COVH,Euronext Paris,EUR,23.7,2025-09-04,23.7,3201.0,75788.3,COVH,SMART,23.5,CLOSE_TICKER,,,,,23.5,3.37552742616034,TRES_FAIBLE,2025-09-04T18:46:45.986166,OK,ISIN:FR0000060303->COVH@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM ALP.PROV.CCI,FR0000044323,CRAP,Euronext Paris,EUR,135.0,2025-09-04,135,382.0,50868.54,CRAP,SMART,133.0,CLOSE_TICKER,,,,,133.0,,TRES_FAIBLE,2025-09-04T18:46:47.269990,OK,ISIN:FR0000044323->CRAP@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM ATL.VEND.CCI,FR0000185506,CRAV,Euronext Paris,EUR,149.84,2025-09-04,149.84,664.0,97712.0,CRAV,SMART,143.4,CLOSE_TICKER,,,,,143.4,,TRES_FAIBLE,2025-09-04T18:46:48.480248,OK,ISIN:FR0000185506->CRAV@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM BRIE PIC2CCI,FR0010483768,CRBP2,Euronext Paris,EUR,26.23,2025-09-04,26.23,11465.0,295624.09,CRBP2,SMART,25.7,CLOSE_TICKER,,,,,25.7,,TRES_FAIBLE,2025-09-04T18:46:49.734342,OK,ISIN:FR0010483768->CRBP2@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM ILLE-VIL.CCI,FR0000045213,CIV,Euronext Paris,EUR,109.0,2025-09-04,109,659.0,69684.0,CIV,SMART,105.0,CLOSE_TICKER,,,,,105.0,,TRES_FAIBLE,2025-09-04T18:46:50.945046,OK,ISIN:FR0000045213->CIV@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM LANGUED CCI,FR0010461053,CRLA,Euronext Paris,EUR,79.16,2025-09-04,79.16,471.0,37383.9,CRLA,SMART,79.0,CLOSE_TICKER,,,,,79.0,,TRES_FAIBLE,2025-09-04T18:46:52.155136,OK,ISIN:FR0010461053->CRLA@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM LOIRE HTE L.,FR0000045239,CRLO,Euronext Paris,EUR,92.52,2025-09-04,92.52,504.0,46994.82,CRLO,SMART,93.95,CLOSE_TICKER,,,,,93.95,,TRES_FAIBLE,2025-09-04T18:46:53.362831,OK,ISIN:FR0000045239->CRLO@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM MORBIHAN CCI,FR0000045551,CMO,Euronext Paris,EUR,106.42,2025-09-04,106.42,246.0,25678.14,CMO,SMART,104.84,CLOSE_TICKER,,,,,104.84,,TRES_FAIBLE,2025-09-04T18:46:54.594787,OK,ISIN:FR0000045551->CMO@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM NORD CCI,FR0000185514,CNDF,Euronext Paris,EUR,22.405,2025-09-04,22.405,24708.0,545852.145,CNDF,SMART,21.975,CLOSE_TICKER,,,,,21.975,,TRES_FAIBLE,2025-09-04T18:46:55.846828,OK,ISIN:FR0000185514->CNDF@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM NORM.SEINE,FR0000044364,CCN,Euronext Paris,EUR,122.14,2025-09-04,122.14,566.0,69414.42,CCN,SMART,124.56,CLOSE_TICKER,,,,,124.56,,TRES_FAIBLE,2025-09-04T18:46:57.050442,OK,ISIN:FR0000044364->CCN@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM PARIS ET IDF,FR0000045528,CAF,Euronext Paris,EUR,86.02,2025-09-04,86.02,4526.0,377253.62,CAF1,SMART,85.0,CLOSE_TICKER,,,,,85.0,,TRES_FAIBLE,2025-09-04T18:46:58.267969,OK,ISIN:FR0000045528->CAF1@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM SUD R.A.CCI,FR0000045346,CRSU,Euronext Paris,EUR,187.0,2025-09-04,187,843.0,155989.1,CRSU,SMART,187.2,CLOSE_TICKER,,,,,187.2,,TRES_FAIBLE,2025-09-04T18:46:59.546159,OK,ISIN:FR0000045346->CRSU@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRCAM TOURAINE CCI,FR0000045304,CRTO,Euronext Paris,EUR,117.5,2025-09-04,117.5,119.0,13913.62,CRTO,SMART,116.5,CLOSE_TICKER,,,,,116.5,,TRES_FAIBLE,2025-09-04T18:47:00.753294,OK,ISIN:FR0000045304->CRTO@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CREDIT AGRICOLE,FR0000045072,ACA,Euronext Paris,EUR,15.88,2025-09-04,15.88,5549110.0,87816272.345,ACA,SMART,15.515,CLOSE_TICKER,,,,,15.515,,TRES_FAIBLE,2025-09-04T18:47:01.974119,OK,ISIN:FR0000045072->ACA@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CRESCENT,BE0003836534,OPTI,Euronext Brussels,EUR,0.0064,2025-09-04,0.0064,368486.0,2391.6904,OPTI,SMART,0.0066,CLOSE_TICKER,,,,,0.0066,,TRES_FAIBLE,2025-09-04T18:47:03.167299,OK,ISIN:BE0003836534->OPTI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CROSSWOOD,FR0000050395,CROS,Euronext Paris,EUR,10.7,2025-09-04,10.7,20.0,214.0,CROS,SMART,10.7,CLOSE_TICKER,,,,,10.7,,TRES_FAIBLE,2025-09-04T18:47:04.349964,OK,ISIN:FR0000050395->CROS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CTAC,NL0000345577,CTAC,Euronext Amsterdam,EUR,3.28,2025-09-04,3.28,8418.0,27649.09,CTAC,SMART,3.3,CLOSE_TICKER,,,,,3.3,1.517450682852802,TRES_FAIBLE,2025-09-04T18:47:05.606743,OK,ISIN:NL0000345577->CTAC@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CTP,NL00150006R6,CTPNV,Euronext Amsterdam,EUR,17.64,2025-09-04,17.64,117734.0,2083382.4,CTPNV,SMART,17.94,CLOSE_TICKER,,,,,17.94,,TRES_FAIBLE,2025-09-04T18:47:06.813161,OK,ISIN:NL00150006R6->CTPNV@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CUMULEX,BE0003463685,CLEX,Euronext Brussels,EUR,0.755,2025-09-04,0.755,40.0,30.2,CLEX,SMART,0.755,CLOSE_TICKER,,,,,0.755,,TRES_FAIBLE,2025-09-04T18:47:08.088857,OK,ISIN:BE0003463685->CLEX@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
CVC CAPITAL,JE00BRX98089,CVC,Euronext Amsterdam,EUR,15.85,2025-09-04,15.85,796847.0,12746400.38,CVC,SMART,16.92,CLOSE_TICKER,,,,,16.92,,TRES_FAIBLE,2025-09-04T18:47:09.349042,OK,ISIN:JE00BRX98089->CVC@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
D'IETEREN GROUP,BE0974259880,DIE,Euronext Brussels,EUR,161.5,2025-09-04,161.5,204450.0,33653096.45,DIE,SMART,179.1,CLOSE_TICKER,,,,,179.1,,TRES_FAIBLE,2025-09-04T18:47:10.600406,OK,ISIN:BE0974259880->DIE@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DANONE,FR0000120644,BN,Euronext Paris,EUR,74.98,2025-09-04,74.98,1161633.0,87234685.16,BN,SMART,74.32,CLOSE_TICKER,,,,,74.32,,TRES_FAIBLE,2025-09-04T18:47:11.810516,OK,ISIN:FR0000120644->BN@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DASSAULT AVIATION,FR0014004L86,AM,Euronext Paris,EUR,270.0,2025-09-04,270,62672.0,17033858.7,AM,SMART,269.8,CLOSE_TICKER,,,,,269.8,,TRES_FAIBLE,2025-09-04T18:47:13.059345,OK,ISIN:FR0014004L86->AM@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DASSAULT SYSTEMES,FR0014003TT8,DSY,Euronext Paris,EUR,26.74,2025-09-04,26.74,2062374.0,55003778.69,DSY,SMART,26.57,CLOSE_TICKER,,,,,26.57,0.14958863126403402,TRES_FAIBLE,2025-09-04T18:47:14.324079,OK,ISIN:FR0014003TT8->DSY@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DBV TECHNOLOGIES,FR0010417345,DBV,Euronext Paris,EUR,1.572,2025-09-04,1.572,157412.0,244254.568,DBV,SMART,1.544,CLOSE_TICKER,,,,,1.544,1.6571064372211615,TRES_FAIBLE,2025-09-04T18:47:15.535813,OK,ISIN:FR0010417345->DBV@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DECEUNINCK,BE0003789063,DECB,Euronext Brussels,EUR,2.095,2025-09-04,2.095,28857.0,60258.82,DECB,SMART,2.075,CLOSE_TICKER,,,,,2.075,,TRES_FAIBLE,2025-09-04T18:47:16.766947,OK,ISIN:BE0003789063->DECB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DEEZER,FR001400AYG6,DEEZR,Euronext Paris,EUR,1.18,2025-09-04,1.18,2273.0,2662.79,DEEZR,SMART,1.16,CLOSE_TICKER,,,,,1.16,9.361702127659562,TRES_FAIBLE,2025-09-04T18:47:17.986303,OK,ISIN:FR001400AYG6->DEEZR@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DEEZER WARRANTS,FR0014004JF6,DEEZW,Euronext Paris,EUR,0.0005,2025-09-04,0.0005,2.0,,,,,,,,,,,,,,CONTRACT_NOT_FOUND,NOT_FOUND,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DEKUPLE,FR0000062978,DKUPL,Euronext Paris,EUR,26.6,2025-09-04,26.6,1495.0,39680.7,DKUPL,SMART,27.0,CLOSE_TICKER,,,,,27.0,2.9962546816479425,TRES_FAIBLE,2025-09-04T18:47:19.690297,OK,ISIN:FR0000062978->DKUPL@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DEME GROUP,BE0974413453,DEME,Euronext Brussels,EUR,127.0,2025-09-04,127,8117.0,1032898.2,DEME,SMART,127.0,CLOSE_TICKER,,,,,127.0,,TRES_FAIBLE,2025-09-04T18:47:20.902459,OK,ISIN:BE0974413453->DEME@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DERICHEBOURG,FR0000053381,DBG,Euronext Paris,EUR,5.075,2025-09-04,5.075,372825.0,1959040.8425,DBG,SMART,5.25,CLOSE_TICKER,,,,,5.25,,TRES_FAIBLE,2025-09-04T18:47:22.291192,OK,ISIN:FR0000053381->DBG@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DGB GROUP N.V.,NL0009169515,DGB,Euronext Amsterdam,EUR,0.598,2025-09-04,0.598,2170.0,1307.498,DGB,SMART,0.598,CLOSE_TICKER,,,,,0.598,,TRES_FAIBLE,2025-09-04T18:47:23.577053,OK,ISIN:NL0009169515->DGB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DIEGEM KENNEDYCERT,BE0003698124,DIEG,Euronext Brussels,EUR,116.0,2025-09-04,116,168.0,19488.0,DIEG,SMART,113.0,CLOSE_TICKER,,,,,113.0,,TRES_FAIBLE,2025-09-04T18:47:24.781547,OK,ISIN:BE0003698124->DIEG@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DISTRI-LAND CERT,BE0003605160,DISL,Euronext Brussels,EUR,226.0,2025-09-04,226,10.0,2260.0,DISL,SMART,226.0,CLOSE_TICKER,,,,,226.0,,TRES_FAIBLE,2025-09-04T18:47:26.015745,OK,ISIN:BE0003605160->DISL@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DOCK.PETR.AMBES AM,FR0000065260,DPAM,Euronext Paris,EUR,945.0,2025-09-04,945,5.0,4705.0,DPAM,SMART,980.0,CLOSE_TICKER,,,,,980.0,,TRES_FAIBLE,2025-09-04T18:47:27.308472,OK,ISIN:FR0000065260->DPAM@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
DSM FIRMENICH AG,CH1216478797,DSFIR,Euronext Amsterdam,EUR,81.16,2025-09-04,81.16,431916.0,35163459.06,DSFIR,SMART,81.62,CLOSE_TICKER,,,,,81.62,0.49285362247413217,TRES_FAIBLE,2025-09-04T18:47:28.574365,OK,ISIN:CH1216478797->DSFIR@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EAGLEFOOTBALLGROUP,FR0010428771,EFG,Euronext Paris,EUR,1.9,2025-09-04,1.9,2903.0,5491.88,EFG,SMART,1.875,CLOSE_TICKER,,,,,1.875,13.756613756613756,TRES_FAIBLE,2025-09-04T18:47:29.780994,OK,ISIN:FR0010428771->EFG@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EASE2PAY NV,NL0000345627,EAS2P,Euronext Amsterdam,EUR,0.436,2025-09-04,0.436,22941.0,10322.31,EAS2P,SMART,0.455,CLOSE_TICKER,,,,,0.455,,TRES_FAIBLE,2025-09-04T18:47:31.028686,OK,ISIN:NL0000345627->EAS2P@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EBUSCO HOLDING,NL0015002AG2,EBUS,Euronext Amsterdam,EUR,0.283,2025-09-04,0.283,861519.0,248888.2564,EBUS,SMART,0.2924,CLOSE_TICKER,,,,,0.2924,0.9893992932862081,TRES_FAIBLE,2025-09-04T18:47:32.286379,OK,ISIN:NL0015002AG2->EBUS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ECONOCOM GROUP,BE0974313455,ECONB,Euronext Brussels,EUR,1.786,2025-09-04,1.786,10492.0,18702.818,ECONB,SMART,1.78,CLOSE_TICKER,,,,,1.78,,TRES_FAIBLE,2025-09-04T18:47:33.517596,OK,ISIN:BE0974313455->ECONB@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EDENRED,FR0010908533,EDEN,Euronext Paris,EUR,23.82,2025-09-04,23.82,574037.0,13670671.975,EDEN,SMART,23.77,CLOSE_TICKER,,,,,23.77,,TRES_FAIBLE,2025-09-04T18:47:34.628707,OK,ISIN:FR0010908533->EDEN@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EIFFAGE,FR0000130452,FGR,Euronext Paris,EUR,108.15,2025-09-04,108.15,323262.0,34772580.725,FGR,SMART,105.1,CLOSE_TICKER,,,,,105.1,,TRES_FAIBLE,2025-09-04T18:47:35.888202,OK,ISIN:FR0000130452->FGR@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EKINOPS,FR0011466069,EKI,Euronext Paris,EUR,3.12,2025-09-04,3.12,20309.0,63340.6,EKI,SMART,3.135,CLOSE_TICKER,,,,,3.135,3.042433947157718,TRES_FAIBLE,2025-09-04T18:47:37.080689,OK,ISIN:FR0011466069->EKI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EKOPAK,BE0974380124,EKOP,Euronext Brussels,EUR,6.7,2025-09-04,6.7,5152.0,35339.62,EKOP,SMART,6.9,CLOSE_TICKER,,,,,6.9,,TRES_FAIBLE,2025-09-04T18:47:38.336245,OK,ISIN:BE0974380124->EKOP@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ELEC.STRASBOURG,FR0000031023,ELEC,Euronext Paris,EUR,152.0,2025-09-04,152,3337.0,501953.5,ELEC,SMART,149.0,CLOSE_TICKER,,,,,149.0,2.6402640264026402,TRES_FAIBLE,2025-09-04T18:47:39.521372,OK,ISIN:FR0000031023->ELEC@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ELECT. MADAGASCAR,FR0000035719,EEM,Euronext Paris,EUR,3.08,2025-09-04,3.08,301.0,929.2,EEM,SMART,3.4,CLOSE_TICKER,,,,,3.4,,TRES_FAIBLE,2025-09-04T18:47:40.685639,OK,ISIN:FR0000035719->EEM@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ELIA GROUP,BE0003822393,ELI,Euronext Brussels,EUR,92.95,2025-09-04,92.95,50774.0,4730222.45,ELI,SMART,93.7,CLOSE_TICKER,,,,,93.7,,TRES_FAIBLE,2025-09-04T18:47:41.963903,OK,ISIN:BE0003822393->ELI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ELIOR GROUP,FR0011950732,ELIOR,Euronext Paris,EUR,2.464,2025-09-04,2.464,271585.0,671950.314,ELIOR,SMART,2.446,CLOSE_TICKER,,,,,2.446,,TRES_FAIBLE,2025-09-04T18:47:43.234584,OK,ISIN:FR0011950732->ELIOR@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ELIS,FR0012435121,ELIS,Euronext Paris,EUR,23.46,2025-09-04,23.46,182239.0,4214032.04,ELIS,SMART,23.08,CLOSE_TICKER,,,,,23.08,,TRES_FAIBLE,2025-09-04T18:47:44.514294,OK,ISIN:FR0012435121->ELIS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EMEIS,FR001400NLM4,EMEIS,Euronext Paris,EUR,11.17,2025-09-04,11.17,341138.0,3750144.415,EMEIS,SMART,10.96,CLOSE_TICKER,,,,,10.96,,TRES_FAIBLE,2025-09-04T18:47:45.767262,OK,ISIN:FR001400NLM4->EMEIS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ENERGYVISION,BE0974499312,ENRGY,Euronext Brussels,EUR,11.952,2025-09-04,11.952,23796.0,285275.117,ENRGY,SMART,11.6,CLOSE_TICKER,,,,,11.6,,TRES_FAIBLE,2025-09-04T18:47:47.050880,OK,ISIN:BE0974499312->ENRGY@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ENGIE,FR0010208488,ENGI,"Euronext Paris, Brussels",EUR,17.64,2025-09-04,17.64,2924157.0,51386944.03,ENGI,SMART,17.57,CLOSE_TICKER,,,,,17.57,0.1701644923426043,TRES_FAIBLE,2025-09-04T18:47:48.270201,OK,ISIN:FR0010208488->ENGI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ENVIPCO,NL0015000GX8,ENVI,Euronext Amsterdam,EUR,7.4,2025-09-04,7.4,35269.0,263388.9,ENVI,SMART,7.82,CLOSE_TICKER,,,,,7.82,0.269905533063422,TRES_FAIBLE,2025-09-04T18:47:49.544548,OK,ISIN:NL0015000GX8->ENVI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EQUASENS,FR0012882389,EQS,Euronext Paris,EUR,43.9,2025-09-04,43.9,7237.0,317266.25,EQS,SMART,43.7,CLOSE_TICKER,,,,,43.7,0.3418803418803548,TRES_FAIBLE,2025-09-04T18:47:51.218418,OK,ISIN:FR0012882389->EQS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ERAMET,FR0000131757,ERA,Euronext Paris,EUR,48.06,2025-09-04,48.06,22537.0,1090118.46,ERA,SMART,49.2,CLOSE_TICKER,,,,,49.2,,TRES_FAIBLE,2025-09-04T18:47:52.427181,OK,ISIN:FR0000131757->ERA@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ESSILORLUXOTTICA,FR0000121667,EL,Euronext Paris,EUR,260.2,2025-09-04,260.2,267502.0,69373805.05,EL,SMART,258.0,CLOSE_TICKER,,,,,258.0,,TRES_FAIBLE,2025-09-04T18:47:53.645166,OK,ISIN:FR0000121667->EL@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
ESSO,FR0000120669,ES,Euronext Paris,EUR,97.75,2025-09-04,97.75,3170.0,309650.15,ES,SMART,97.85,CLOSE_TICKER,,,,,97.85,,TRES_FAIBLE,2025-09-04T18:47:54.860384,OK,ISIN:FR0000120669->ES@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EURASIA FONC INV,FR0000061475,EFI,Euronext Paris,EUR,0.192,2025-09-04,0.192,32.0,6.14,EFI,SMART,0.192,CLOSE_TICKER,,,,,0.192,,TRES_FAIBLE,2025-09-04T18:47:56.131580,OK,ISIN:FR0000061475->EFI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EURAZEO,FR0000121121,RF,Euronext Paris,EUR,54.0,2025-09-04,54,182308.0,9862207.8,RF,SMART,54.55,CLOSE_TICKER,,,,,54.55,0.2779064381658149,TRES_FAIBLE,2025-09-04T18:47:57.415930,OK,ISIN:FR0000121121->RF@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EUROAPI,FR0014008VX5,EAPI,Euronext Paris,EUR,2.934,2025-09-04,2.934,77054.0,226676.76,EAPI,SMART,2.968,CLOSE_TICKER,,,,,2.968,0.8864643709512529,TRES_FAIBLE,2025-09-04T18:47:58.715435,OK,ISIN:FR0014008VX5->EAPI@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EUROCASTLE INVEST.,GB00B94QM994,ECT,Euronext Amsterdam,EUR,9.65,2025-09-04,9.65,5.0,48.25,ECT,SMART,9.65,CLOSE_TICKER,,,,,9.65,,TRES_FAIBLE,2025-09-04T18:47:59.964185,OK,ISIN:GB00B94QM994->ECT@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EUROCOMMERCIAL,NL0015000K93,ECMPA,"Euronext Amsterdam, Brussels",EUR,26.5,2025-09-04,26.5,34297.0,909688.1,ECMPA,SMART,26.5,CLOSE_TICKER,,,,,26.5,0.3773584905660431,TRES_FAIBLE,2025-09-04T18:48:01.243362,OK,ISIN:NL0015000K93->ECMPA@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EUROFINS SCIENT.,FR0014000MR3,ERF,Euronext Paris,EUR,62.78,2025-09-04,62.78,183424.0,11508644.77,ERF,SMART,62.86,CLOSE_TICKER,,,,,62.86,0.44614404079031417,TRES_FAIBLE,2025-09-04T18:48:02.464939,OK,ISIN:FR0014000MR3->ERF@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EURONEXT,NL0006294274,ENX,"Euronext Paris, Amsterdam, Brussels",EUR,140.4,2025-09-04,140.4,145606.0,20416660.4,ENX,SMART,138.7,CLOSE_TICKER,,,,,138.7,,TRES_FAIBLE,2025-09-04T18:48:03.732850,OK,ISIN:NL0006294274->ENX@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EUTELSAT COMMUNIC.,FR0010221234,ETL,Euronext Paris,EUR,2.8,2025-09-04,2.8,644753.0,1816478.845,ETL,SMART,2.86,CLOSE_TICKER,,,,,2.86,,TRES_FAIBLE,2025-09-04T18:48:04.998150,OK,ISIN:FR0010221234->ETL@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EVERGREEN,FR0000035784,EGR,Euronext Paris,EUR,0.33,2025-09-04,0.33,17001.0,5762.1,EGR,SMART,0.33,CLOSE_TICKER,,,,,0.33,,TRES_FAIBLE,2025-09-04T18:48:06.094793,OK,ISIN:FR0000035784->EGR@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EVS BROADC.EQUIPM.,BE0003820371,EVS,Euronext Brussels,EUR,33.4,2025-09-04,33.4,13042.0,436090.725,EVS,SMART,33.35,CLOSE_TICKER,,,,,33.35,,TRES_FAIBLE,2025-09-04T18:48:07.340783,OK,ISIN:BE0003820371->EVS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EXAIL TECHNOLOGIES,FR0000062671,EXA,Euronext Paris,EUR,103.4,2025-09-04,103.4,26868.0,2777892.0,EXA,SMART,105.0,CLOSE_TICKER,,,,,105.0,0.38834951456311234,TRES_FAIBLE,2025-09-04T18:48:08.456546,OK,ISIN:FR0000062671->EXA@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EXEL INDUSTRIES,FR0004527638,EXE,Euronext Paris,EUR,38.7,2025-09-04,38.7,576.0,22398.4,EXE,SMART,39.0,CLOSE_TICKER,,,,,39.0,,TRES_FAIBLE,2025-09-04T18:48:09.742670,OK,ISIN:FR0004527638->EXE@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EXMAR,BE0003808251,EXM,Euronext Brussels,EUR,9.98,2025-09-04,9.98,1179.0,11731.14,EXM1,SMART,9.92,CLOSE_TICKER,,,,,9.92,4.008016032064131,TRES_FAIBLE,2025-09-04T18:48:11.012235,OK,ISIN:BE0003808251->EXM1@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EXOR NV,NL0012059018,EXO,Euronext Amsterdam,EUR,85.4,2025-09-04,85.4,139219.0,11871444.975,EXO,SMART,84.75,CLOSE_TICKER,,,,,84.75,0.05853087503657846,TRES_FAIBLE,2025-09-04T18:48:12.274657,OK,ISIN:NL0012059018->EXO@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EXOSENS,FR001400Q9V2,EXENS,Euronext Paris,EUR,36.75,2025-09-04,36.75,60587.0,2223404.9,EXENS,SMART,37.55,CLOSE_TICKER,,,,,37.55,0.8163265306122371,TRES_FAIBLE,2025-09-04T18:48:13.485667,OK,ISIN:FR001400Q9V2->EXENS@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
EXPLOSIFS PROD.CHI,FR0014003AQ4,EXPL,Euronext Paris,EUR,192.0,2025-09-04,192,68.0,13004.5,EXPL,SMART,192.0,CLOSE_TICKER,,,,,192.0,,TRES_FAIBLE,2025-09-04T18:48:14.767468,OK,ISIN:FR0014003AQ4->EXPL@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
FAGRON,BE0003874915,FAGR,"Euronext Brussels, Amsterdam",EUR,21.1,2025-09-04,21.1,51085.0,1078474.85,FAGR,SMART,20.9,CLOSE_TICKER,,,,,20.9,,TRES_FAIBLE,2025-09-04T18:48:16.012994,OK,ISIN:BE0003874915->FAGR@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
FASTNED,NL0013654809,FAST,Euronext Amsterdam,EUR,20.55,2025-09-04,20.55,8377.0,172189.4,FAST,SMART,20.55,CLOSE_TICKER,,,,,20.55,0.7308160779537254,TRES_FAIBLE,2025-09-04T18:48:17.219224,OK,ISIN:NL0013654809->FAST@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
FDJ UNITED,FR0013451333,FDJU,Euronext Paris,EUR,27.78,2025-09-04,27.78,270884.0,7504893.6,FDJU,SMART,27.24,CLOSE_TICKER,,,,,27.24,0.4322766570605223,TRES_FAIBLE,2025-09-04T18:48:18.481015,OK,ISIN:FR0013451333->FDJU@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
FERM.CAS.MUN.CANNE,FR0000062101,FCMC,Euronext Paris,EUR,1510.0,2025-09-04,1510,3.0,4530.0,FCMC,SMART,1510.0,CLOSE_TICKER,,,,,1510.0,,TRES_FAIBLE,2025-09-04T18:48:19.738662,OK,ISIN:FR0000062101->FCMC@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
FERRARI GROUP,GB00BN0VZ646,FERGR,Euronext Amsterdam,EUR,8.5,2025-09-04,8.5,14700.0,125103.49,FERGR,SMART,8.5,CLOSE_TICKER,,,,,8.5,1.4117647058823646,TRES_FAIBLE,2025-09-04T18:48:20.965293,OK,ISIN:GB00BN0VZ646->FERGR@SMART,"POST_MARKET (fermeture à 17h30, il est 18:43)"
