name,isin,symbol,market,currency,close,close_date,last_price,volume,turnover,ibkr_price,ibkr_status,ibkr_method,ibkr_liquidite,ibkr_spread_pct,ibkr_volume,ibkr_bid,ibkr_ask,ibkr_last,ibkr_close
HAWICK DATA NV,NL0010556726,HWK,Euronext Amsterdam,EUR,2.48,2025-09-10,2.48,200.0,496.0,,NO_HIST_DATA,CACHE,,,,,,,
HDF,FR0014003VY4,HDF,Euronext Paris,EUR,4.6,2025-09-10,4.6,1675.0,7710.14,4.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HEIJMANS KON,NL0009269109,HEIJM,Euronext Amsterdam,EUR,57.95,2025-09-10,57.95,37555.0,2185043.3,57.96,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HEINEKEN,NL0000009165,HEIA,Euronext Amsterdam,EUR,67.1,2025-09-10,67.1,1579183.0,106045795.73,67.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HEINEKEN HOLDING,NL0000008977,HEIO,Euronext Amsterdam,EUR,58.9,2025-09-10,58.9,172732.0,10203174.0,58.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HERMES INTL,FR0000052292,RMS,Euronext Paris,EUR,2093.0,2025-09-10,2093.0,42498.0,88947673.0,2093.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HIGH CO,FR0000054231,HCO,Euronext Paris,EUR,3.58,2025-09-10,3.58,14794.0,53317.13,3.58,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HOLLAND COLOURS,NL0000440311,HOLCO,Euronext Amsterdam,EUR,105.0,2025-09-10,105.0,3.0,315.0,105.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HOME INVEST BE.,BE0974409410,HOMI,Euronext Brussels,EUR,19.02,2025-09-10,19.02,15680.0,301271.74,19.02,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HOTELS DE PARIS,FR0004165801,HDP,Euronext Paris,EUR,2.02,2025-09-10,2.02,105.0,212.3,2.02,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HYBRID SOFTWARE GR,GB00BYN5BY03,HYSG,Euronext Brussels,EUR,3.8,2025-09-10,3.8,6181.0,23542.36,3.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HYDRATEC,NL0009391242,HYDRA,Euronext Amsterdam,EUR,189.0,2025-09-10,189.0,290.0,54352.0,189.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HYLORIS,BE0974363955,HYL,Euronext Brussels,EUR,6.26,2025-09-10,6.26,7374.0,45997.78,6.26,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
IBA,BE0003766806,IBAB,Euronext Brussels,EUR,12.0,2025-09-10,12.0,17047.0,204280.38,12.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ICADE,FR0000035081,ICAD,Euronext Paris,EUR,20.48,2025-09-10,20.48,132798.0,2719642.39,20.48,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ID LOGISTICS GROUP,FR0010929125,IDL,Euronext Paris,EUR,393.5,2025-09-10,393.5,3773.0,1482351.0,393.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
IDI,FR0000051393,IDIP,Euronext Paris,EUR,77.8,2025-09-10,77.8,119.0,9242.2,77.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
IEP INVEST,BE0003748622,IEP,Euronext Brussels,EUR,5.45,2025-09-10,5.45,30049.0,159267.05,5.46,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
IMCD,NL0010801007,IMCD,Euronext Amsterdam,EUR,92.28,2025-09-10,92.28,287038.0,26500990.3,92.28,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
IMERYS,FR0000120859,NK,Euronext Paris,EUR,21.46,2025-09-10,21.46,38489.0,828897.74,21.46,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
IMMO MCC,BE0974287196,MCC,Euronext Brussels,EUR,462.0,2025-09-10,462.0,3.0,1386.0,462.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
IMMO MOURY,BE0003893139,IMMOU,Euronext Brussels,EUR,37.2,2025-09-10,37.2,1.0,37.2,37.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
IMMOB.DASSAULT,FR0000033243,IMDA,Euronext Paris,EUR,54.8,2025-09-10,54.8,7.0,383.6,54.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
IMMOBEL,BE0003599108,IMMO,Euronext Brussels,EUR,25.6,2025-09-10,25.6,6454.0,169153.6,25.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
INCLUSIO SA/NV,BE0974374069,INCLU,Euronext Brussels,EUR,18.5,2025-09-10,18.5,1868.0,34503.25,18.5,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
INFOTEL,FR0000071797,INF,Euronext Paris,EUR,40.8,2025-09-10,40.8,2960.0,120249.7,40.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ING GROEP N.V.,NL0011821202,INGA,"Euronext Amsterdam, Brussels",EUR,21.19,2025-09-10,21.19,9523943.0,201139627.7175,21.19,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
INNATE PHARMA,FR0010331421,IPH,Euronext Paris,EUR,1.778,2025-09-10,1.778,69791.0,125011.226,1.778,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
INPOST,LU2290522684,INPST,Euronext Amsterdam,EUR,11.1,2025-09-10,11.1,1424284.0,15862866.22,11.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
INTERPARFUMS,FR0004024222,ITP,Euronext Paris,EUR,29.58,2025-09-10,29.58,43902.0,1307055.14,29.58,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
INTEXA,FR0000064958,ITXT,Euronext Paris,EUR,2.5,2025-09-10,2.5,35.0,87.5,,NO_HIST_DATA,CACHE,,,,,,,
INVENTIVA,FR0013233012,IVA,Euronext Paris,EUR,4.71,2025-09-10,4.71,401094.0,1902212.8675,4.71,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
IPSEN,FR0010259150,IPN,Euronext Paris,EUR,117.8,2025-09-10,117.8,88737.0,10467615.8,117.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
IPSOS,FR0000073298,IPS,Euronext Paris,EUR,35.1,2025-09-10,35.1,31090.0,1093181.95,35.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
JACQUES BOGART,FR0012872141,JBOG,Euronext Paris,EUR,3.6,2025-09-10,3.6,1751.0,6275.22,3.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
JACQUET METALS,FR0000033904,JCQ,Euronext Paris,EUR,19.36,2025-09-10,19.36,6211.0,119790.73,19.36,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
JCDECAUX,FR0000077919,DEC,Euronext Paris,EUR,15.22,2025-09-10,15.22,95279.0,1457047.77,15.22,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
JDE PEET'S,NL0014332678,JDEP,Euronext Amsterdam,EUR,31.34,2025-09-10,31.34,909721.0,28471119.46,31.34,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
JENSEN-GROUP,BE0003858751,JEN,Euronext Brussels,EUR,62.6,2025-09-10,62.6,21173.0,1317885.0,16.17,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
JUST EAT TAKEAWAY,NL0012015705,TKWY,Euronext Amsterdam,EUR,20.23,2025-09-10,20.23,207451.0,4197245.19,20.23,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
KAUFMAN ET BROAD,FR0004007813,KOF,Euronext Paris,EUR,28.65,2025-09-10,28.65,38140.0,1091766.55,28.66,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
KBC,BE0003565737,KBC,Euronext Brussels,EUR,101.4,2025-09-10,101.4,373271.0,37901726.925,101.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
KBC ANCORA,BE0003867844,KBCA,Euronext Brussels,EUR,66.7,2025-09-10,66.7,57294.0,3825009.8,66.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
KENDRION,NL0000852531,KENDR,Euronext Amsterdam,EUR,13.72,2025-09-10,13.72,30668.0,421984.36,13.72,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
KERING,FR0000121485,KER,Euronext Paris,EUR,233.5,2025-09-10,233.5,211740.0,49314098.45,233.5,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
KEYWARE TECH.,BE0003880979,KEYW,Euronext Brussels,EUR,0.81,2025-09-10,0.81,5.0,4.05,0.81,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
KINEPOLIS GROUP,BE0974274061,KIN,Euronext Brussels,EUR,33.15,2025-09-10,33.15,25652.0,850555.5,33.14,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
KLEPIERRE,FR0000121964,LI,Euronext Paris,EUR,33.24,2025-09-10,33.24,539207.0,17926820.96,33.24,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
KPN KON,NL0000009082,KPN,Euronext Amsterdam,EUR,4.186,2025-09-10,4.186,8255656.0,34566222.6185,4.186,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
L'OREAL,FR0000120321,OR,Euronext Paris,EUR,388.15,2025-09-10,388.15,349391.0,136088983.975,388.16,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LACROIX GROUP,FR0000066607,LACR,Euronext Paris,EUR,7.62,2025-09-10,7.62,1304.0,9966.54,7.62,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LAGARDERE SA,FR0000130213,MMB,Euronext Paris,EUR,20.55,2025-09-10,20.55,8698.0,179639.45,20.56,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LATECOERE,FR001400JY13,LAT,Euronext Paris,EUR,0.0115,2025-09-10,0.0115,1096145.0,12752.6557,0.0115,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LAURENT-PERRIER,FR0006864484,LPE,Euronext Paris,EUR,90.2,2025-09-10,90.2,4584.0,411832.0,90.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LAVIDE HOLDING,NL0010545679,LVIDE,Euronext Amsterdam,EUR,0.54,2025-09-10,0.54,32385.0,17655.9,0.54,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LDC,FR001400SF56,LOUP,Euronext Paris,EUR,87.6,2025-09-10,87.6,3594.0,313915.7,87.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LECTRA,FR0000065484,LSS,Euronext Paris,EUR,22.55,2025-09-10,22.55,33252.0,749655.85,22.56,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LEGRAND,FR0010307819,LR,Euronext Paris,EUR,137.5,2025-09-10,137.5,829303.0,113785898.925,137.5,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LHYFE,FR0014009YQ1,LHYFE,Euronext Paris,EUR,3.0,2025-09-10,3.0,10096.0,30157.865,3.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LINEDATA SERVICES,FR0004156297,LIN,Euronext Paris,EUR,56.8,2025-09-10,56.8,126.0,7136.4,400.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LISI,FR0000050353,FII,Euronext Paris,EUR,41.15,2025-09-10,41.15,68830.0,2830496.55,41.16,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LNA SANTE,FR0004170017,LNA,Euronext Paris,EUR,29.2,2025-09-10,29.2,2137.0,62788.5,29.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LOTUS BAKERIES,BE0003604155,LOTB,Euronext Brussels,EUR,8280.0,2025-09-10,8280.0,516.0,4309485.0,8280.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LUMIBIRD,FR0000038242,LBIRD,Euronext Paris,EUR,18.1,2025-09-10,18.1,35250.0,626342.85,18.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
LVMH,FR0000121014,MC,Euronext Paris,EUR,489.75,2025-09-10,489.75,431683.0,211595943.425,489.76,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MAAT PHARMA,FR0012634822,MAAT,Euronext Paris,EUR,3.65,2025-09-10,3.65,46204.0,174779.0,3.65,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MAISONS DU MONDE,FR0013153541,MDM,Euronext Paris,EUR,1.72,2025-09-10,1.72,20544.0,35371.084,1.72,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MALTERIES FCO-BEL.,FR0000030074,MALT,Euronext Paris,EUR,865.0,2025-09-10,865.0,6.0,5190.0,866.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MANITOU BF,FR0000038606,MTU,Euronext Paris,EUR,18.66,2025-09-10,18.66,10505.0,197744.8,18.66,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MAROC TELECOM,MA0000011488,IAM,Euronext Paris,EUR,11.2,2025-09-10,11.2,6.0,67.2,11.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MAUREL ET PROM,FR0000051070,MAU,Euronext Paris,EUR,4.694,2025-09-10,4.694,125595.0,587366.107,4.694,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MBWS,FR0000060873,MBWS,Euronext Paris,EUR,2.9,2025-09-10,2.9,11726.0,34638.98,2.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MEDIA 6,FR0000064404,EDI,Euronext Paris,EUR,10.7,2025-09-10,10.7,1.0,10.7,10.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MEDINCELL,FR0004065605,MEDCL,Euronext Paris,EUR,18.67,2025-09-10,18.67,93713.0,1755153.5,18.67,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MELEXIS,BE0165385973,MELE,Euronext Brussels,EUR,66.95,2025-09-10,66.95,27207.0,1827443.825,66.96,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MEMSCAP REGPT,FR0010298620,MEMS,Euronext Paris,EUR,3.75,2025-09-10,3.75,24326.0,90561.98,3.75,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MERCIALYS,FR0010241638,MERY,Euronext Paris,EUR,10.94,2025-09-10,10.94,219413.0,2396976.82,10.94,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MERSEN,FR0000039620,MRN,Euronext Paris,EUR,23.3,2025-09-10,23.3,24565.0,571430.7,23.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
METROPOLE TV,FR0000053225,MMT,Euronext Paris,EUR,13.18,2025-09-10,13.18,54687.0,723294.93,13.18,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MICHELIN,FR001400AJ45,ML,Euronext Paris,EUR,31.46,2025-09-10,31.46,1172785.0,36903899.24,31.46,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MIKO,BE0003731453,MIKO,Euronext Brussels,EUR,50.0,2025-09-10,50.0,83.0,4150.0,50.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MKB Nedsense,NL0009312842,NEDSE,Euronext Amsterdam,EUR,0.25,2025-09-10,0.25,110514.0,27051.476,0.25,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MONCEY (FIN.) NOM.,FR001400SU99,FMONC,Euronext Paris,EUR,114.0,2025-09-10,114.0,153.0,17292.5,114.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MONTEA,BE0003853703,MONT,"Euronext Brussels, Paris",EUR,65.9,2025-09-10,65.9,46527.0,3081249.2,65.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MOPOLI,NL0000488153,MOP,Euronext Brussels,EUR,240.0,2025-09-10,240.0,3.0,720.0,,NO_HIST_DATA,CACHE,,,,,,,
MOPOLI FOND,NL0000488161,MOPF,Euronext Brussels,EUR,7750.0,2025-09-10,7750.0,1.0,7750.0,,NO_HIST_DATA,CACHE,,,,,,,
MOREFIELD GROUP,CWN814651014,MORE,Euronext Amsterdam,EUR,0.76,2025-09-10,0.76,8619.0,6450.44,0.76,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MOTORK,GB00BMXH3352,MTRK,Euronext Amsterdam,EUR,4.25,2025-09-10,4.25,207.0,879.75,4.25,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
MOURY CONSTRUCT,BE0003602134,MOUR,Euronext Brussels,EUR,572.0,2025-09-10,572.0,53.0,30040.0,,NO_HIST_DATA,CACHE,,,,,,,
MYHOTELMATCH,FR001400IE67,MHM,Euronext Paris,EUR,0.392,2025-09-10,0.392,10692.0,4186.427,0.392,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NACON,FR0013482791,NACON,Euronext Paris,EUR,0.811,2025-09-10,0.811,273984.0,228111.032,0.811,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NAI ORD SHARES,NL0015000CG2,NAI,Euronext Amsterdam,EUR,9.25,2025-09-10,9.25,30.0,277.5,9.26,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NAI TREAS SHARES,NL0015000CF4,NAITR,Euronext Amsterdam,EUR,0.04,2025-09-10,0.0,0.0,0.0,0.04,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NAI WARRANTS,NL0015000CH0,NAIW,Euronext Amsterdam,EUR,0.038,2025-09-10,0.038,1950.0,74.1,0.038,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NANOBIOTIX,FR0011341205,NANO,Euronext Paris,EUR,8.21,2025-09-10,8.21,229596.0,1871807.32,8.21,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NEDAP,NL0000371243,NEDAP,Euronext Amsterdam,EUR,93.1,2025-09-10,93.1,5257.0,490736.2,93.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NEPI ROCKCASTLE,NL0015000RT3,NRP,Euronext Amsterdam,EUR,7.1,2025-09-10,7.1,16979.0,120517.88,7.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NEURONES,FR0004050250,NRO,Euronext Paris,EUR,40.95,2025-09-10,40.95,16771.0,676240.7,40.96,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NEW SOURCES ENERGY,NL0009822014,NSE,Euronext Amsterdam,EUR,0.028,2025-09-10,0.028,12541.0,351.148,0.028,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NEXANS,FR0000044448,NEX,Euronext Paris,EUR,131.1,2025-09-10,131.1,110335.0,14397119.05,131.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NEXITY,FR0010112524,NXI,Euronext Paris,EUR,8.94,2025-09-10,8.94,122931.0,1104475.125,8.94,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NEXTENSA,BE0003770840,NEXTA,Euronext Brussels,EUR,41.9,2025-09-10,41.9,358.0,15009.4,41.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NN GROUP,NL0010773842,NN,Euronext Amsterdam,EUR,58.52,2025-09-10,58.52,535017.0,31295634.01,58.52,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NOKIA,FI0009000681,NOKIA,Euronext Paris,EUR,3.897,2025-09-10,3.897,83078.0,324340.945,3.897,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NR21,FR0014001PV6,NR21,Euronext Paris,EUR,40.0,2025-09-10,40.0,55.0,2200.0,,NO_HIST_DATA,CACHE,,,,,,,
NRJ GROUP,FR0000121691,NRG,Euronext Paris,EUR,7.3,2025-09-10,7.3,3176.0,23204.14,7.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NSI N.V.,NL0012365084,NSI,Euronext Amsterdam,EUR,21.35,2025-09-10,21.35,25137.0,534758.0,21.36,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NX FILTRATION,NL0015000D50,NXFIL,Euronext Amsterdam,EUR,2.77,2025-09-10,2.77,150332.0,423131.64,2.77,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NYRSTAR,BE0974294267,NYR,Euronext Brussels,EUR,0.077,2025-09-10,0.077,28024.0,2183.4258,0.077,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
NYXOAH,BE0974358906,NYXH,Euronext Brussels,EUR,4.845,2025-09-10,4.845,61818.0,306076.985,4.844,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
OCI,NL0010558797,OCI,Euronext Amsterdam,EUR,4.844,2025-09-10,4.844,585564.0,2843673.208,4.844,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
OENEO,FR0000052680,SBT,Euronext Paris,EUR,9.5,2025-09-10,9.5,3690.0,35062.02,9.5,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ONTEX GROUP,BE0974276082,ONTEX,Euronext Brussels,EUR,6.38,2025-09-10,6.38,158639.0,1015740.51,6.38,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ONWARD MEDICAL,NL0015000HT4,ONWD,"Euronext Brussels, Amsterdam, Paris",EUR,5.26,2025-09-10,5.26,87378.0,464257.34,5.26,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
OPMOBILITY,FR0000124570,OPM,Euronext Paris,EUR,13.24,2025-09-10,13.24,75733.0,1000327.62,13.24,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ORANGE,FR0000133308,ORA,Euronext Paris,EUR,13.72,2025-09-10,13.72,3341620.0,45724008.89,13.72,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ORANGE BELGIUM,BE0003735496,OBEL,Euronext Brussels,EUR,18.15,2025-09-10,18.15,5189.0,95954.65,18.16,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
OREGE,FR0010609206,OREGE,Euronext Paris,EUR,0.343,2025-09-10,0.343,2580.0,877.974,0.343,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
OSE IMMUNO,FR0012127173,OSE,Euronext Paris,EUR,6.125,2025-09-10,6.125,26863.0,165857.66,6.126,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
OVH,FR0014005HJ9,OVH,Euronext Paris,EUR,11.11,2025-09-10,11.11,130571.0,1431942.5,11.11,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
OXURION,BE0974487192,OXUR,Euronext Brussels,EUR,0.0246,2025-09-10,0.0246,62794.0,1528.0592,0.0246,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PAREF,FR0010263202,PAR,Euronext Paris,EUR,37.3,2025-09-10,37.3,11.0,408.5,37.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PARROT,FR0004038263,PARRO,Euronext Paris,EUR,8.22,2025-09-10,8.22,127140.0,1005957.44,8.22,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PASSAT,FR0000038465,PSAT,Euronext Paris,EUR,4.55,2025-09-10,4.55,889.0,4069.85,4.55,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PATRIMOINE ET COMM,FR0011027135,PAT,Euronext Paris,EUR,24.4,2025-09-10,24.4,2539.0,60994.2,7.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PAYTON PLANAR,IL0010830391,PAY,Euronext Brussels,EUR,6.8,2025-09-10,6.8,25.0,170.0,6.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PB HOLDING,NL0000336303,PBH,Euronext Amsterdam,EUR,2.74,2025-09-10,2.74,599.0,1641.86,2.74,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PERNOD RICARD,FR0000120693,RI,Euronext Paris,EUR,92.0,2025-09-10,92.0,867621.0,79894337.7,92.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PERRIER (GERARD),FR0000061459,PERR,Euronext Paris,EUR,81.0,2025-09-10,81.0,67.0,5439.6,81.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PEUGEOT INVEST,FR0000064784,PEUG,Euronext Paris,EUR,77.2,2025-09-10,77.2,3556.0,276445.9,77.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PHARMING GROUP,NL0010391025,PHARM,Euronext Amsterdam,EUR,1.273,2025-09-10,1.273,17501447.0,22258310.3765,1.273,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PHAXIAM Tx,FR001400K4B1,PHXM,Euronext Paris,EUR,0.1005,2025-09-10,0.1005,68779.0,7086.67,0.1006,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PHILIPS BUY BACK,NL0000009322,INPHI,Euronext Amsterdam,EUR,29.4,2025-09-10,0.0,0.0,0.0,29.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PHILIPS KON,NL0000009538,PHIA,Euronext Amsterdam,EUR,24.17,2025-09-10,24.17,1435299.0,34772167.84,24.17,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PIERRE VAC BSA ACT,FR001400B4H9,VACBS,Euronext Paris,EUR,0.042,2025-09-10,0.042,453.0,21.087,0.042,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PIERRE VAC BSA CRE,FR001400B4G1,VACBT,Euronext Paris,EUR,0.5,2025-09-10,0.5,1500.0,676.62,,NOT_FOUND,NOT_FOUND,,,,,,,
PIERRE VACANCES,FR0000073041,VAC,Euronext Paris,EUR,1.604,2025-09-10,1.604,210012.0,335473.86,1.604,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PLANISWARE,FR001400PFU4,PLNW,Euronext Paris,EUR,18.2,2025-09-10,18.2,63506.0,1162103.1,18.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PLAST.VAL LOIRE,FR0013252186,PVL,Euronext Paris,EUR,1.42,2025-09-10,1.42,8613.0,12109.94,1.42,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PLUXEE,NL0015001W49,PLX,Euronext Paris,EUR,15.65,2025-09-10,15.65,94394.0,1471952.655,15.65,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PORCELEYNE FLES,NL0000378669,PORF,Euronext Amsterdam,EUR,11.5,2025-09-10,11.5,185.0,2127.5,,NO_HIST_DATA,CACHE,,,,,,,
POSTNL,NL0009739416,PNL,Euronext Amsterdam,EUR,0.9735,2025-09-10,0.9735,1409520.0,1365238.133,0.9736,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
POXEL,FR0012432516,POXEL,Euronext Paris,EUR,0.324,2025-09-10,0.324,129028.0,42353.17275,0.324,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PPLA CLASS A,BMG7209L1000,PPLAA,Euronext Amsterdam,EUR,0.3,2025-09-10,0.0,0.0,0.0,0.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PPLA CLASS B,BMG7209L1182,PPLAB,Euronext Amsterdam,EUR,0.3,2025-09-10,0.0,0.0,0.0,0.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
PPLA European Unit,US69355L1098,PPLA,Euronext Amsterdam,EUR,0.3,2025-09-10,0.0,0.0,0.0,,NOT_FOUND,NOT_FOUND,,,,,,,
