name,isin,symbol,market,currency,close,close_date,last_price,volume,turnover,ibkr_price,ibkr_status,ibkr_method,ibkr_liquidite,ibkr_spread_pct,ibkr_volume,ibkr_bid,ibkr_ask,ibkr_last,ibkr_close
CHAUSSERIA,FR0000060907,CHSR,Euronext Paris,EUR,7.0,2025-09-09,7.0,2.0,14.0,15.548,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CHRISTIAN DIOR,FR0000130403,CDI,Euronext Paris,EUR,468.8,2025-09-09,468.8,3636.0,1715766.7,468.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CIE BOIS SAUVAGE,BE0003592038,COMB,Euronext Brussels,EUR,257.0,2025-09-09,257.0,427.0,110016.0,258.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CIECHARGEURSINVEST,FR0000130692,CRI,Euronext Paris,EUR,11.52,2025-09-09,11.52,2288.0,26343.36,11.52,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CLARANOVA,FR0013426004,CLA,Euronext Paris,EUR,1.636,2025-09-09,1.636,103929.0,167233.154,1.636,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CLARIANE,FR0010386334,CLARI,Euronext Paris,EUR,3.958,2025-09-09,3.958,336507.0,1334851.164,3.958,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CM.COM,NL0012747059,CMCOM,Euronext Amsterdam,EUR,4.67,2025-09-09,4.67,45991.0,215408.53,4.67,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CMB.TECH,BE0003816338,CMBT,Euronext Brussels,EUR,8.48,2025-09-09,8.48,326791.0,2732489.66,8.46,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
Coca-ColaEuropacif,GB00BDCPN049,CCEP,Euronext Amsterdam,EUR,77.5,2025-09-09,77.5,22791.0,1758373.1,77.5,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COFACE,FR0010667147,COFA,Euronext Paris,EUR,15.49,2025-09-09,15.49,113756.0,1760697.48,15.49,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COFINIMMO,BE0003593044,COFB,Euronext Brussels,EUR,74.3,2025-09-09,74.3,14310.0,1063258.55,74.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COHERIS,FR0004031763,COH,Euronext Paris,EUR,8.82,2025-09-09,8.82,1617.0,14225.7,,NO_HIST_DATA,CACHE,,,,,,,
COLRUYT,BE0974256852,COLR,Euronext Brussels,EUR,38.0,2025-09-09,38.0,26309.0,998565.62,38.05,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COMPAGNIE ODET,FR0000062234,ODET,Euronext Paris,EUR,1450.0,2025-09-09,1450.0,230.0,332072.0,1450.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CORBION,NL0010583399,CRBN,Euronext Amsterdam,EUR,17.52,2025-09-09,17.52,106982.0,1888122.81,17.52,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COTY,US2220702037,COTY,Euronext Paris,EUR,3.6715,2025-09-09,3.6715,620.0,2276.24,4.26,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COURTOIS,FR0000065393,COUR,Euronext Paris,EUR,121.0,2025-09-09,121.0,1.0,121.0,,NO_HIST_DATA,CACHE,,,,,,,
COVIVIO,FR0000064578,COV,Euronext Paris,EUR,55.85,2025-09-09,55.85,60369.0,3374355.45,55.86,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COVIVIO HOTELS,FR0000060303,COVH,Euronext Paris,EUR,23.9,2025-09-09,23.9,84.0,2012.5,23.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM ALP.PROV.CCI,FR0000044323,CRAP,Euronext Paris,EUR,140.5,2025-09-09,140.5,317.0,45038.78,140.5,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM ATL.VEND.CCI,FR0000185506,CRAV,Euronext Paris,EUR,142.0,2025-09-09,142.0,1308.0,187859.7,142.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM BRIE PIC2CCI,FR0010483768,CRBP2,Euronext Paris,EUR,27.125,2025-09-09,27.125,4687.0,127252.205,27.126,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM ILLE-VIL.CCI,FR0000045213,CIV,Euronext Paris,EUR,106.74,2025-09-09,106.74,1063.0,113055.72,106.74,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM LANGUED CCI,FR0010461053,CRLA,Euronext Paris,EUR,80.3,2025-09-09,80.3,1224.0,97928.05,80.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM LOIRE HTE L.,FR0000045239,CRLO,Euronext Paris,EUR,92.8,2025-09-09,92.8,404.0,37665.68,92.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM MORBIHAN CCI,FR0000045551,CMO,Euronext Paris,EUR,106.74,2025-09-09,106.74,26.0,2742.36,106.74,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM NORD CCI,FR0000185514,CNDF,Euronext Paris,EUR,23.22,2025-09-09,23.22,24719.0,567404.955,23.22,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM NORM.SEINE,FR0000044364,CCN,Euronext Paris,EUR,126.6,2025-09-09,126.6,470.0,59632.3,126.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM PARIS ET IDF,FR0000045528,CAF,Euronext Paris,EUR,88.6,2025-09-09,88.6,2797.0,248871.79,51.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM SUD R.A.CCI,FR0000045346,CRSU,Euronext Paris,EUR,192.0,2025-09-09,192.0,289.0,55684.72,192.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM TOURAINE CCI,FR0000045304,CRTO,Euronext Paris,EUR,117.6,2025-09-09,117.6,274.0,32430.28,117.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CREDIT AGRICOLE,FR0000045072,ACA,Euronext Paris,EUR,16.065,2025-09-09,16.065,2996474.0,48057638.36,16.066,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRESCENT,BE0003836534,OPTI,Euronext Brussels,EUR,0.0066,2025-09-09,0.0066,1052100.0,6941.66,0.0066,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CROSSWOOD,FR0000050395,CROS,Euronext Paris,EUR,10.7,2025-09-09,10.7,20.0,214.0,10.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CTAC,NL0000345577,CTAC,Euronext Amsterdam,EUR,3.35,2025-09-09,3.35,2306.0,7710.98,3.35,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CTP,NL00150006R6,CTPNV,Euronext Amsterdam,EUR,18.06,2025-09-09,18.06,48233.0,874874.24,18.06,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CUMULEX,BE0003463685,CLEX,Euronext Brussels,EUR,0.755,2025-09-09,0.755,40.0,30.2,,NO_HIST_DATA,CACHE,,,,,,,
CVC CAPITAL,JE00BRX98089,CVC,Euronext Amsterdam,EUR,15.11,2025-09-09,15.11,448552.0,6774803.36,15.11,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
D'IETEREN GROUP,BE0974259880,DIE,Euronext Brussels,EUR,164.6,2025-09-09,164.6,65836.0,10810964.1,165.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DANONE,FR0000120644,BN,Euronext Paris,EUR,74.72,2025-09-09,74.72,675837.0,50452825.32,74.72,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DASSAULT AVIATION,FR0014004L86,AM,Euronext Paris,EUR,272.4,2025-09-09,272.4,35758.0,9727907.2,272.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DASSAULT SYSTEMES,FR0014003TT8,DSY,Euronext Paris,EUR,27.83,2025-09-09,27.83,2705461.0,75413779.605,27.83,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DBV TECHNOLOGIES,FR0010417345,DBV,Euronext Paris,EUR,1.512,2025-09-09,1.512,240554.0,357511.901,1.512,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DECEUNINCK,BE0003789063,DECB,Euronext Brussels,EUR,2.1,2025-09-09,2.1,53554.0,113089.67,2.096,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DEEZER,FR001400AYG6,DEEZR,Euronext Paris,EUR,1.185,2025-09-09,1.185,861.0,1032.375,1.186,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DEEZER WARRANTS,FR0014004JF6,DEEZW,Euronext Paris,EUR,0.0005,2025-09-09,0.0005,2.0,0.0,,NOT_FOUND,NOT_FOUND,,,,,,,
DEKUPLE,FR0000062978,DKUPL,Euronext Paris,EUR,25.6,2025-09-09,25.6,452.0,11631.8,25.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DEME GROUP,BE0974413453,DEME,Euronext Brussels,EUR,124.0,2025-09-09,124.0,12132.0,1514295.2,124.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DERICHEBOURG,FR0000053381,DBG,Euronext Paris,EUR,5.14,2025-09-09,5.14,155371.0,801198.275,5.14,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DGB GROUP N.V.,NL0009169515,DGB,Euronext Amsterdam,EUR,0.612,2025-09-09,0.612,4796.0,2907.774,0.612,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DIEGEM KENNEDYCERT,BE0003698124,DIEG,Euronext Brussels,EUR,111.0,2025-09-09,111.0,3.0,333.0,111.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DISTRI-LAND CERT,BE0003605160,DISL,Euronext Brussels,EUR,214.0,2025-09-09,214.0,5.0,1070.0,,NO_HIST_DATA,CACHE,,,,,,,
DOCK.PETR.AMBES AM,FR0000065260,DPAM,Euronext Paris,EUR,975.0,2025-09-09,975.0,11.0,10725.0,976.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DSM FIRMENICH AG,CH1216478797,DSFIR,Euronext Amsterdam,EUR,81.62,2025-09-09,81.62,549189.0,45011803.57,81.62,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EAGLEFOOTBALLGROUP,FR0010428771,EFG,Euronext Paris,EUR,1.88,2025-09-09,1.88,64.0,121.58,1.88,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EASE2PAY NV,NL0000345627,EAS2P,Euronext Amsterdam,EUR,0.432,2025-09-09,0.432,3075.0,1333.424,0.432,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EBUSCO HOLDING,NL0015002AG2,EBUS,Euronext Amsterdam,EUR,0.2972,2025-09-09,0.2972,609194.0,184542.7848,0.2972,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ECONOCOM GROUP,BE0974313455,ECONB,Euronext Brussels,EUR,1.75,2025-09-09,1.75,18038.0,31607.064,1.742,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EDENRED,FR0010908533,EDEN,Euronext Paris,EUR,22.77,2025-09-09,22.77,634944.0,14514254.295,22.77,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EIFFAGE,FR0000130452,FGR,Euronext Paris,EUR,109.1,2025-09-09,109.1,203547.0,22252422.7,109.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EKINOPS,FR0011466069,EKI,Euronext Paris,EUR,3.145,2025-09-09,3.145,38014.0,119459.825,3.146,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EKOPAK,BE0974380124,EKOP,Euronext Brussels,EUR,6.36,2025-09-09,6.36,8106.0,52028.1,6.5,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELEC.STRASBOURG,FR0000031023,ELEC,Euronext Paris,EUR,150.5,2025-09-09,150.5,1575.0,238693.0,150.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELECT. MADAGASCAR,FR0000035719,EEM,Euronext Paris,EUR,3.06,2025-09-09,3.06,425.0,1233.94,3.06,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELIA GROUP,BE0003822393,ELI,Euronext Brussels,EUR,93.65,2025-09-09,93.65,68524.0,6428289.7,94.36,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELIOR GROUP,FR0011950732,ELIOR,Euronext Paris,EUR,2.454,2025-09-09,2.454,332851.0,817248.704,2.454,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELIS,FR0012435121,ELIS,Euronext Paris,EUR,23.94,2025-09-09,23.94,263112.0,6272697.36,23.94,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EMEIS,FR001400NLM4,EMEIS,Euronext Paris,EUR,11.08,2025-09-09,11.08,215573.0,2358268.56,11.08,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ENERGYVISION,BE0974499312,ENRGY,Euronext Brussels,EUR,12.7,2025-09-09,12.7,5437.0,68410.678,12.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ENGIE,FR0010208488,ENGI,"Euronext Paris, Brussels",EUR,17.78,2025-09-09,17.78,3893455.0,69256873.34,17.824,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ENVIPCO,NL0015000GX8,ENVI,Euronext Amsterdam,EUR,7.42,2025-09-09,7.42,133806.0,1031052.28,7.42,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EQUASENS,FR0012882389,EQS,Euronext Paris,EUR,45.3,2025-09-09,45.3,7655.0,341937.5,45.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ERAMET,FR0000131757,ERA,Euronext Paris,EUR,48.0,2025-09-09,48.0,48834.0,2360690.22,48.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ESSILORLUXOTTICA,FR0000121667,EL,Euronext Paris,EUR,260.0,2025-09-09,260.0,330970.0,86098967.5,260.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ESSO,FR0000120669,ES,Euronext Paris,EUR,99.85,2025-09-09,99.85,7207.0,719654.2,99.86,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EURASIA FONC INV,FR0000061475,EFI,Euronext Paris,EUR,0.192,2025-09-09,0.192,32.0,6.14,0.192,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EURAZEO,FR0000121121,RF,Euronext Paris,EUR,54.2,2025-09-09,54.2,96576.0,5228921.05,54.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUROAPI,FR0014008VX5,EAPI,Euronext Paris,EUR,2.924,2025-09-09,2.924,100418.0,292555.325,2.924,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUROCASTLE INVEST.,GB00B94QM994,ECT,Euronext Amsterdam,EUR,10.0,2025-09-09,10.0,4687.0,43250.65,10.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUROCOMMERCIAL,NL0015000K93,ECMPA,"Euronext Amsterdam, Brussels",EUR,26.2,2025-09-09,26.2,20812.0,546058.7,26.36,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUROFINS SCIENT.,FR0014000MR3,ERF,Euronext Paris,EUR,63.96,2025-09-09,63.96,181512.0,11615184.42,63.96,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EURONEXT,NL0006294274,ENX,"Euronext Paris, Amsterdam, Brussels",EUR,138.4,2025-09-09,138.4,152040.0,21120563.8,139.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUTELSAT COMMUNIC.,FR0010221234,ETL,Euronext Paris,EUR,2.865,2025-09-09,2.865,1060036.0,3029769.95,2.866,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EVERGREEN,FR0000035784,EGR,Euronext Paris,EUR,0.33,2025-09-09,0.33,17001.0,5762.1,0.33,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EVS BROADC.EQUIPM.,BE0003820371,EVS,Euronext Brussels,EUR,33.4,2025-09-09,33.4,9921.0,331480.95,33.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXAIL TECHNOLOGIES,FR0000062671,EXA,Euronext Paris,EUR,101.8,2025-09-09,101.8,24101.0,2446952.8,101.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXEL INDUSTRIES,FR0004527638,EXE,Euronext Paris,EUR,37.5,2025-09-09,37.5,627.0,23653.6,37.5,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXMAR,BE0003808251,EXM,Euronext Brussels,EUR,9.97,2025-09-09,9.97,1766.0,17370.09,,NO_HIST_DATA,CACHE,,,,,,,
EXOR NV,NL0012059018,EXO,Euronext Amsterdam,EUR,83.25,2025-09-09,83.25,144737.0,12047116.55,83.26,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXOSENS,FR001400Q9V2,EXENS,Euronext Paris,EUR,37.65,2025-09-09,37.65,84290.0,3192172.45,37.64,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXPLOSIFS PROD.CHI,FR0014003AQ4,EXPL,Euronext Paris,EUR,191.0,2025-09-09,191.0,77.0,14637.5,191.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FAGRON,BE0003874915,FAGR,"Euronext Brussels, Amsterdam",EUR,21.05,2025-09-09,21.05,37825.0,796355.95,21.06,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FASTNED,NL0013654809,FAST,Euronext Amsterdam,EUR,20.6,2025-09-09,20.6,12109.0,252222.85,20.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FDJ UNITED,FR0013451333,FDJU,Euronext Paris,EUR,28.22,2025-09-09,28.22,226571.0,6398927.11,28.22,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FERM.CAS.MUN.CANNE,FR0000062101,FCMC,Euronext Paris,EUR,1570.0,2025-09-09,1570.0,1.0,1570.0,1570.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FERRARI GROUP,GB00BN0VZ646,FERGR,Euronext Amsterdam,EUR,8.64,2025-09-09,8.64,101586.0,859408.83,8.64,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FERROVIAL,NL0015001FS8,FER,Euronext Amsterdam,EUR,47.16,2025-09-09,47.16,1007.0,47453.95,47.16,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIDUCIAL OFF.SOL.,FR0000061418,SACI,Euronext Paris,EUR,26.6,2025-09-09,26.6,1.0,26.6,26.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIDUCIAL REAL EST.,FR0000060535,ORIA,Euronext Paris,EUR,170.0,2025-09-09,170.0,1.0,170.0,170.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIGEAC AERO,FR0011665280,FGA,Euronext Paris,EUR,9.22,2025-09-09,9.22,40121.0,368435.84,9.22,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIN.OUEST AFRICAIN,SN0000033192,FOAF,Euronext Paris,EUR,13.5,2025-09-09,13.5,993.0,13405.5,,NO_HIST_DATA,CACHE,,,,,,,
FINANCIERE MARJOS,FR0000060824,FINM,Euronext Paris,EUR,0.19,2025-09-09,0.19,425.0,80.75,0.19,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIPP,FR0000038184,FIPP,Euronext Paris,EUR,0.113,2025-09-09,0.113,1018.0,115.03,0.113,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FLORIDIENNE,BE0003215143,FLOB,Euronext Brussels,EUR,675.0,2025-09-09,675.0,35.0,23265.0,,NO_HIST_DATA,CACHE,,,,,,,
FLOW TRADERS,BMG3602E1084,FLOW,Euronext Amsterdam,EUR,24.96,2025-09-09,24.96,89755.0,2244221.8,24.96,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FLUXYS BELGIUM D,BE0974265945,FLUX,Euronext Brussels,EUR,20.0,2025-09-09,20.0,1466.0,29544.4,20.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FNAC DARTY,FR0011476928,FNAC,Euronext Paris,EUR,28.45,2025-09-09,28.45,19432.0,552131.85,28.46,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE 7 INVEST,FR0000065930,LEBL,Euronext Paris,EUR,0.3,2025-09-09,0.3,1.0,0.3,0.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE INEA,FR0010341032,INEA,Euronext Paris,EUR,32.7,2025-09-09,32.7,617.0,20020.7,32.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE LYONNAISE,FR0000033409,FLY,Euronext Paris,EUR,72.4,2025-09-09,72.4,232.0,16749.4,72.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE VOLTA,FR0000053944,SPEL,Euronext Paris,EUR,9.85,2025-09-09,9.85,44.0,433.4,9.86,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FORESTIERE EQUAT.,CI0000053161,FORE,Euronext Paris,EUR,745.0,2025-09-09,745.0,1.0,745.0,746.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FORFARMERS,NL0011832811,FFARM,Euronext Amsterdam,EUR,4.4,2025-09-09,4.4,57943.0,256481.715,4.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FORSEE POWER,FR0014005SB3,FORSE,Euronext Paris,EUR,0.388,2025-09-09,0.388,33225.0,12927.5475,0.388,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FORVIA,FR0000121147,FRVIA,Euronext Paris,EUR,11.005,2025-09-09,11.005,517956.0,5693090.515,11.006,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FOUNTAIN,BE0003752665,FOU,Euronext Brussels,EUR,1.6,2025-09-09,1.6,2885.0,4616.0,1.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FRANCAISE ENERGIE,FR0013030152,FDE,Euronext Paris,EUR,27.0,2025-09-09,27.0,4248.0,115086.675,27.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FREY,FR0010588079,FREY,Euronext Paris,EUR,29.4,2025-09-09,29.4,179.0,5262.6,29.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FSDV,FR0000031973,FSDV,Euronext Paris,EUR,15.0,2025-09-09,15.0,107.0,1605.0,15.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FUGRO,NL00150003E1,FUR,Euronext Amsterdam,EUR,11.0,2025-09-09,11.0,665608.0,7354517.34,11.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GALAPAGOS,BE0003818359,GLPG,"Euronext Amsterdam, Brussels",EUR,28.02,2025-09-09,28.02,50306.0,1408920.1,28.03,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GAUMONT,FR0000034894,GAM,Euronext Paris,EUR,79.5,2025-09-09,79.5,153.0,11939.5,1.56,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GBL,BE0003797140,GBLB,Euronext Brussels,EUR,75.7,2025-09-09,75.7,57568.0,4362296.6,75.76,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GEA GRENOBL.ELECT.,FR0000053035,GEA,Euronext Paris,EUR,85.0,2025-09-09,85.0,16.0,1359.0,85.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GECINA,FR0010040865,GFC,Euronext Paris,EUR,83.6,2025-09-09,83.6,81829.0,6852028.35,83.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GENEURO,CH0308403085,GNRO,Euronext Paris,EUR,0.031,2025-09-09,0.031,18500.0,555.027,0.031,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GENFIT,FR0004163111,GNFT,Euronext Paris,EUR,3.542,2025-09-09,3.542,141203.0,491092.34,3.542,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GENSIGHT BIOLOGICS,FR0013183985,SIGHT,Euronext Paris,EUR,0.153,2025-09-09,0.153,175531.0,26691.495,0.153,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GETLINK SE,FR0010533075,GET,Euronext Paris,EUR,15.68,2025-09-09,15.68,394662.0,6191438.53,15.68,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GIG,GG00BMB5XZ39,CABLE,Euronext Amsterdam,GBP,4.1,2025-09-09,4.1,100.0,410.0,32.914,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GIMV,BE0003699130,GIMB,Euronext Brussels,EUR,45.45,2025-09-09,45.45,19919.0,908039.35,45.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GL EVENTS,FR0000066672,GLO,Euronext Paris,EUR,29.55,2025-09-09,29.55,13936.0,413564.5,29.56,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GPE GROUP PIZZORNO,FR0010214064,GPE,Euronext Paris,EUR,58.8,2025-09-09,58.8,45.0,2648.2,58.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GRAINES VOLTZ,FR0000065971,GRVO,Euronext Paris,EUR,20.0,2025-09-09,20.0,30.0,595.2,20.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE CRIT,FR0000036675,CEN,Euronext Paris,EUR,60.4,2025-09-09,60.4,314.0,19018.8,60.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE JAJ,FR0004010338,GJAJ,Euronext Paris,EUR,1.19,2025-09-09,1.19,19.0,22.61,1.19,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE PARTOUCHE,FR0012612646,PARP,Euronext Paris,EUR,19.15,2025-09-09,19.15,163.0,3119.25,19.16,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE SFPI,FR0004155000,SFPI,Euronext Paris,EUR,2.32,2025-09-09,2.32,2947.0,6804.0,2.32,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GTT,FR0011726835,GTT,Euronext Paris,EUR,153.1,2025-09-09,153.1,42082.0,6428515.7,153.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GUERBET,FR0000032526,GBT,Euronext Paris,EUR,19.64,2025-09-09,19.64,3680.0,72112.28,19.64,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GUILLEMOT,FR0000066722,GUI,Euronext Paris,EUR,5.4,2025-09-09,5.4,3654.0,19433.76,5.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HAL TRUST,BMG455841020,HAL,Euronext Amsterdam,EUR,142.4,2025-09-09,142.4,14882.0,2118327.4,142.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HAULOTTE GROUP,FR0000066755,PIG,Euronext Paris,EUR,2.55,2025-09-09,2.55,2480.0,6273.06,2.55,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HAVAS,NL0015002AH0,HAVAS,Euronext Amsterdam,EUR,1.5195,2025-09-09,1.5195,539507.0,820257.2625,1.5196,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
