name,isin,symbol,market,currency,close,close_date,last_price,volume,turnover,ibkr_symbol,ibkr_exchange,ibkr_price,ibkr_price_source,ibkr_bid,ibkr_ask,ibkr_volume,ibkr_last,ibkr_close,ibkr_spread_pct,ibkr_liquidite,ibkr_timestamp,ibkr_status,ibkr_search_method,market_status
EKOPAK,BE0974380124,EKOP,Euronext Brussels,EUR,7.64,2025-08-29,7.64,7275.0,55274.4,EKOP,SMART,7.64,HISTORICAL,,,,,7.64,,,2025-08-31T13:47:40.004874,OK,ISIN:BE0974380124->EKOP@SMART,WEEKEND
ELEC.STRASBOURG,FR0000031023,ELEC,Euronext Paris,EUR,153.5,2025-08-29,153.5,1486.0,228704.5,ELEC,SMART,154.0,HISTORICAL,,,,,154.0,,,2025-08-31T13:47:41.269679,OK,ISIN:FR0000031023->ELEC@SMART,WEEKEND
ELECT. MADAGASCAR,FR0000035719,EEM,Euronext Paris,EUR,3.02,2025-08-29,3.02,266.0,803.32,EEM,SMART,3.02,HISTORICAL,,,,,3.02,,,2025-08-31T13:47:42.451382,OK,ISIN:FR0000035719->EEM@SMART,WEEKEND
ELIA GROUP,BE0003822393,ELI,Euronext Brussels,EUR,97.8,2025-08-29,97.8,81875.0,8018204.35,ELI,SMART,98.0,HISTORICAL,,,,,98.0,,,2025-08-31T13:47:43.710444,OK,ISIN:BE0003822393->ELI@SMART,WEEKEND
ELIOR GROUP,FR0011950732,ELIOR,Euronext Paris,EUR,2.51,2025-08-29,2.51,418291.0,1050664.598,ELIOR,SMART,2.512,HISTORICAL,,,,,2.512,,,2025-08-31T13:47:44.983959,OK,ISIN:FR0011950732->ELIOR@SMART,WEEKEND
ELIS,FR0012435121,ELIS,Euronext Paris,EUR,23.4,2025-08-29,23.4,207796.0,4854553.15,ELIS,SMART,23.46,HISTORICAL,,,,,23.46,,,2025-08-31T13:47:46.230131,OK,ISIN:FR0012435121->ELIS@SMART,WEEKEND
EMEIS,FR001400NLM4,EMEIS,Euronext Paris,EUR,12.21,2025-08-29,12.21,235380.0,2897756.72,EMEIS,SMART,12.21,HISTORICAL,,,,,12.21,,,2025-08-31T13:47:47.463660,OK,ISIN:FR001400NLM4->EMEIS@SMART,WEEKEND
ENERGYVISION,BE0974499312,ENRGY,Euronext Brussels,EUR,11.696,2025-08-29,11.696,3486.0,40537.006,ENRGY,SMART,11.688,HISTORICAL,,,,,11.688,,,2025-08-31T13:47:51.107745,OK,ISIN:BE0974499312->ENRGY@SMART,WEEKEND
ENGIE,FR0010208488,ENGI,"Euronext Paris, Brussels",EUR,17.69,2025-08-29,17.69,4567813.0,80736531.8025,ENGI,SMART,17.71,HISTORICAL,,,,,17.71,,,2025-08-31T13:47:57.085570,OK,ISIN:FR0010208488->ENGI@SMART,WEEKEND
ENVIPCO,NL0015000GX8,ENVI,Euronext Amsterdam,EUR,7.52,2025-08-29,7.52,13698.0,101679.84,ENVI,SMART,7.42,HISTORICAL,,,,,7.42,,,2025-08-31T13:48:03.117308,OK,ISIN:NL0015000GX8->ENVI@SMART,WEEKEND
EQUASENS,FR0012882389,EQS,Euronext Paris,EUR,45.75,2025-08-29,45.75,6949.0,317236.05,EQS,SMART,46.08,HISTORICAL,,,,,46.08,,,2025-08-31T13:48:09.096007,OK,ISIN:FR0012882389->EQS@SMART,WEEKEND
ERAMET,FR0000131757,ERA,Euronext Paris,EUR,51.0,2025-08-29,51,24756.0,1267256.55,ERA,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0000131757->ERA@SMART,WEEKEND
ESSILORLUXOTTICA,FR0000121667,EL,Euronext Paris,EUR,260.2,2025-08-29,260.2,468613.0,122006630.7,EL,SMART,259.5,HISTORICAL,,,,,259.5,,,2025-08-31T13:48:21.623280,OK,ISIN:FR0000121667->EL@SMART,WEEKEND
ESSO,FR0000120669,ES,Euronext Paris,EUR,97.3,2025-08-29,97.3,5721.0,560049.35,ES,SMART,97.26,HISTORICAL,,,,,97.26,,,2025-08-31T13:48:22.904503,OK,ISIN:FR0000120669->ES@SMART,WEEKEND
EURASIA FONC INV,FR0000061475,EFI,Euronext Paris,EUR,0.192,2025-08-29,0.192,32.0,6.14,EFI,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0000061475->EFI@SMART,WEEKEND
EURAZEO,FR0000121121,RF,Euronext Paris,EUR,55.9,2025-08-29,55.9,183736.0,10290928.575,RF,SMART,56.26,HISTORICAL,,,,,56.26,,,2025-08-31T13:48:25.463362,OK,ISIN:FR0000121121->RF@SMART,WEEKEND
EUROAPI,FR0014008VX5,EAPI,Euronext Paris,EUR,3.014,2025-08-29,3.014,53703.0,162258.974,EAPI,SMART,3.018,HISTORICAL,,,,,3.018,,,2025-08-31T13:48:26.707540,OK,ISIN:FR0014008VX5->EAPI@SMART,WEEKEND
EUROCASTLE INVEST.,GB00B94QM994,ECT,Euronext Amsterdam,EUR,9.65,2025-08-29,9.65,230.0,2279.5,ECT,SMART,9.66,HISTORICAL,,,,,9.66,,,2025-08-31T13:48:27.957085,OK,ISIN:GB00B94QM994->ECT@SMART,WEEKEND
EUROCOMMERCIAL,NL0015000K93,ECMPA,"Euronext Amsterdam, Brussels",EUR,27.1,2025-08-29,27.1,66425.0,1791979.7,ECMPA,SMART,27.16,HISTORICAL,,,,,27.16,,,2025-08-31T13:48:29.186210,OK,ISIN:NL0015000K93->ECMPA@SMART,WEEKEND
EUROFINS SCIENT.,FR0014000MR3,ERF,Euronext Paris,EUR,64.82,2025-08-29,64.82,231926.0,15007282.32,ERF,SMART,64.86,HISTORICAL,,,,,64.86,,,2025-08-31T13:48:30.415821,OK,ISIN:FR0014000MR3->ERF@SMART,WEEKEND
EURONEXT,NL0006294274,ENX,"Euronext Paris, Amsterdam, Brussels",EUR,141.1,2025-08-29,141.1,134733.0,19018459.9,ENX,SMART,141.4,HISTORICAL,,,,,141.4,,,2025-08-31T13:48:31.644970,OK,ISIN:NL0006294274->ENX@SMART,WEEKEND
EUTELSAT COMMUNIC.,FR0010221234,ETL,Euronext Paris,EUR,3.105,2025-08-29,3.105,1289037.0,4008406.7275,ETL,SMART,3.13,HISTORICAL,,,,,3.13,,,2025-08-31T13:48:32.922065,OK,ISIN:FR0010221234->ETL@SMART,WEEKEND
EVERGREEN,FR0000035784,EGR,Euronext Paris,EUR,0.33,2025-08-29,0.33,17001.0,5762.1,EGR,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0000035784->EGR@SMART,WEEKEND
EVS BROADC.EQUIPM.,BE0003820371,EVS,Euronext Brussels,EUR,34.8,2025-08-29,34.8,15796.0,547351.85,EVS,SMART,34.68,HISTORICAL,,,,,34.68,,,2025-08-31T13:48:35.458360,OK,ISIN:BE0003820371->EVS@SMART,WEEKEND
EXAIL TECHNOLOGIES,FR0000062671,EXA,Euronext Paris,EUR,114.2,2025-08-29,114.2,83419.0,9656152.8,EXA,SMART,115.8,HISTORICAL,,,,,115.8,,,2025-08-31T13:48:36.734664,OK,ISIN:FR0000062671->EXA@SMART,WEEKEND
EXEL INDUSTRIES,FR0004527638,EXE,Euronext Paris,EUR,39.3,2025-08-29,39.3,419.0,16676.6,EXE,SMART,39.3,HISTORICAL,,,,,39.3,,,2025-08-31T13:48:37.992731,OK,ISIN:FR0004527638->EXE@SMART,WEEKEND
EXMAR,BE0003808251,EXM,Euronext Brussels,EUR,9.78,2025-08-29,9.78,7363.0,73484.92,EXM1,SMART,9.81,HISTORICAL,,,,,9.81,,,2025-08-31T13:48:39.268900,OK,ISIN:BE0003808251->EXM1@SMART,WEEKEND
EXOR NV,NL0012059018,EXO,Euronext Amsterdam,EUR,85.65,2025-08-29,85.65,128136.0,10984218.8,EXO,SMART,85.6,HISTORICAL,,,,,85.6,,,2025-08-31T13:48:40.512088,OK,ISIN:NL0012059018->EXO@SMART,WEEKEND
EXOSENS,FR001400Q9V2,EXENS,Euronext Paris,EUR,39.3,2025-08-29,39.3,43149.0,1702423.35,EXENS,SMART,39.2,HISTORICAL,,,,,39.2,,,2025-08-31T13:48:41.774980,OK,ISIN:FR001400Q9V2->EXENS@SMART,WEEKEND
EXPLOSIFS PROD.CHI,FR0014003AQ4,EXPL,Euronext Paris,EUR,194.0,2025-08-29,194,131.0,25254.5,EXPL,SMART,194.0,HISTORICAL,,,,,194.0,,,2025-08-31T13:48:43.050211,OK,ISIN:FR0014003AQ4->EXPL@SMART,WEEKEND
FAGRON,BE0003874915,FAGR,"Euronext Brussels, Amsterdam",EUR,20.75,2025-08-29,20.75,52722.0,1097078.95,FAGR,SMART,20.8,HISTORICAL,,,,,20.8,,,2025-08-31T13:48:44.307163,OK,ISIN:BE0003874915->FAGR@SMART,WEEKEND
FASTNED,NL0013654809,FAST,Euronext Amsterdam,EUR,20.95,2025-08-29,20.95,13246.0,277588.2,FAST,SMART,21.0,HISTORICAL,,,,,21.0,,,2025-08-31T13:48:45.618999,OK,ISIN:NL0013654809->FAST@SMART,WEEKEND
FDJ UNITED,FR0013451333,FDJU,Euronext Paris,EUR,27.52,2025-08-29,27.52,372899.0,10269041.5,FDJU,SMART,27.46,HISTORICAL,,,,,27.46,,,2025-08-31T13:48:46.888427,OK,ISIN:FR0013451333->FDJU@SMART,WEEKEND
FERM.CAS.MUN.CANNE,FR0000062101,FCMC,Euronext Paris,EUR,1510.0,2025-08-29,1510,2.0,3020.0,FCMC,SMART,1510.0,HISTORICAL,,,,,1510.0,,,2025-08-31T13:48:51.614175,OK,ISIN:FR0000062101->FCMC@SMART,WEEKEND
FERRARI GROUP,GB00BN0VZ646,FERGR,Euronext Amsterdam,EUR,8.77,2025-08-29,8.77,44216.0,388263.25,FERGR,SMART,8.76,HISTORICAL,,,,,8.76,,,2025-08-31T13:48:57.624425,OK,ISIN:GB00BN0VZ646->FERGR@SMART,WEEKEND
FERROVIAL,NL0015001FS8,FER,Euronext Amsterdam,EUR,46.65,2025-08-29,46.65,2.0,93.65,FER,SMART,47.0,CLOSE_TICKER,,,,,47.0,,TRES_FAIBLE,2025-08-31T13:48:58.763950,OK,ISIN:NL0015001FS8->FER@SMART,WEEKEND
FIDUCIAL OFF.SOL.,FR0000061418,SACI,Euronext Paris,EUR,26.6,2025-08-29,26.6,1.0,26.6,SACI,SMART,26.6,HISTORICAL,,,,,26.6,,,2025-08-31T13:49:03.616909,OK,ISIN:FR0000061418->SACI@SMART,WEEKEND
FIDUCIAL REAL EST.,FR0000060535,ORIA,Euronext Paris,EUR,172.0,2025-08-29,172,1.0,172.0,ORIA,SMART,172.0,HISTORICAL,,,,,172.0,,,2025-08-31T13:49:09.616039,OK,ISIN:FR0000060535->ORIA@SMART,WEEKEND
FIGEAC AERO,FR0011665280,FGA,Euronext Paris,EUR,9.9,2025-08-29,9.9,8960.0,89100.78,FGA,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0011665280->FGA@SMART,WEEKEND
FIN.OUEST AFRICAIN,SN0000033192,FOAF,Euronext Paris,EUR,13.5,2025-08-29,13.5,993.0,13405.5,FOAF,SMART,13.5,HISTORICAL,,,,,13.5,,,2025-08-31T13:49:22.048736,OK,ISIN:SN0000033192->FOAF@SMART,WEEKEND
FINANCIERE MARJOS,FR0000060824,FINM,Euronext Paris,EUR,0.19,2025-08-29,0.19,425.0,80.75,FINM,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0000060824->FINM@SMART,WEEKEND
FIPP,FR0000038184,FIPP,Euronext Paris,EUR,0.113,2025-08-29,0.113,1002.0,121.72,FIPP,SMART,0.113,HISTORICAL,,,,,0.113,,,2025-08-31T13:49:24.579845,OK,ISIN:FR0000038184->FIPP@SMART,WEEKEND
FLORIDIENNE,BE0003215143,FLOB,Euronext Brussels,EUR,655.0,2025-08-29,655,20.0,13150.0,FLOB,SMART,656.0,HISTORICAL,,,,,656.0,,,2025-08-31T13:49:25.857767,OK,ISIN:BE0003215143->FLOB@SMART,WEEKEND
FLOW TRADERS,BMG3602E1084,FLOW,Euronext Amsterdam,EUR,25.34,2025-08-29,25.34,93940.0,2377083.26,FLOW,SMART,25.38,HISTORICAL,,,,,25.38,,,2025-08-31T13:49:27.127879,OK,ISIN:BMG3602E1084->FLOW@SMART,WEEKEND
FLUXYS BELGIUM D,BE0974265945,FLUX,Euronext Brussels,EUR,20.4,2025-08-29,20.4,3683.0,74180.0,FLUX,SMART,20.4,HISTORICAL,,,,,20.4,,,2025-08-31T13:49:28.408158,OK,ISIN:BE0974265945->FLUX@SMART,WEEKEND
FNAC DARTY,FR0011476928,FNAC,Euronext Paris,EUR,29.45,2025-08-29,29.45,24740.0,734787.1,FNAC,SMART,29.6,HISTORICAL,,,,,29.6,,,2025-08-31T13:49:29.684179,OK,ISIN:FR0011476928->FNAC@SMART,WEEKEND
FONCIERE 7 INVEST,FR0000065930,LEBL,Euronext Paris,EUR,0.3,2025-08-29,0.3,1.0,0.3,LEBL,SMART,0.3,HISTORICAL,,,,,0.3,,,2025-08-31T13:49:30.943345,OK,ISIN:FR0000065930->LEBL@SMART,WEEKEND
FONCIERE INEA,FR0010341032,INEA,Euronext Paris,EUR,32.8,2025-08-29,32.8,500.0,16450.7,INEA,SMART,33.0,HISTORICAL,,,,,33.0,,,2025-08-31T13:49:32.222064,OK,ISIN:FR0010341032->INEA@SMART,WEEKEND
FONCIERE LYONNAISE,FR0000033409,FLY,Euronext Paris,EUR,74.6,2025-08-29,74.6,9.0,666.4,FLY,SMART,74.6,HISTORICAL,,,,,74.6,,,2025-08-31T13:49:33.498860,OK,ISIN:FR0000033409->FLY@SMART,WEEKEND
FONCIERE VOLTA,FR0000053944,SPEL,Euronext Paris,EUR,9.85,2025-08-29,9.85,44.0,433.4,SPEL,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0000053944->SPEL@SMART,WEEKEND
FORESTIERE EQUAT.,CI0000053161,FORE,Euronext Paris,EUR,765.0,2025-08-29,765,5.0,3825.0,FORE,SMART,766.0,HISTORICAL,,,,,766.0,,,2025-08-31T13:49:36.038979,OK,ISIN:CI0000053161->FORE@SMART,WEEKEND
FORFARMERS,NL0011832811,FFARM,Euronext Amsterdam,EUR,4.68,2025-08-29,4.68,88269.0,412999.635,FFARM,SMART,4.686,HISTORICAL,,,,,4.686,,,2025-08-31T13:49:37.322148,OK,ISIN:NL0011832811->FFARM@SMART,WEEKEND
FORSEE POWER,FR0014005SB3,FORSE,Euronext Paris,EUR,0.395,2025-08-29,0.395,31612.0,12406.988,FORSE,SMART,0.395,HISTORICAL,,,,,0.395,,,2025-08-31T13:49:38.598117,OK,ISIN:FR0014005SB3->FORSE@SMART,WEEKEND
FORVIA,FR0000121147,FRVIA,Euronext Paris,EUR,11.39,2025-08-29,11.39,527770.0,6007509.295,FRVIA,SMART,11.396,HISTORICAL,,,,,11.396,,,2025-08-31T13:49:39.859655,OK,ISIN:FR0000121147->FRVIA@SMART,WEEKEND
FOUNTAIN,BE0003752665,FOU,Euronext Brussels,EUR,1.55,2025-08-29,1.55,15.0,23.25,FOU,SMART,1.55,HISTORICAL,,,,,1.55,,,2025-08-31T13:49:41.126893,OK,ISIN:BE0003752665->FOU@SMART,WEEKEND
FRANCAISE ENERGIE,FR0013030152,FDE,Euronext Paris,EUR,29.0,2025-08-29,29,11075.0,322800.15,FDE,SMART,29.16,HISTORICAL,,,,,29.16,,,2025-08-31T13:49:42.370957,OK,ISIN:FR0013030152->FDE@SMART,WEEKEND
FREY,FR0010588079,FREY,Euronext Paris,EUR,29.6,2025-08-29,29.6,193.0,5712.8,FREY,SMART,29.6,HISTORICAL,,,,,29.6,,,2025-08-31T13:49:43.617054,OK,ISIN:FR0010588079->FREY@SMART,WEEKEND
FSDV,FR0000031973,FSDV,Euronext Paris,EUR,15.0,2025-08-29,15,522.0,7830.0,FSDV,SMART,15.0,HISTORICAL,,,,,15.0,,,2025-08-31T13:49:44.876748,OK,ISIN:FR0000031973->FSDV@SMART,WEEKEND
FUGRO,NL00150003E1,FUR,Euronext Amsterdam,EUR,11.78,2025-08-29,11.78,610257.0,7234784.39,FUR,SMART,11.82,HISTORICAL,,,,,11.82,,,2025-08-31T13:49:46.146128,OK,ISIN:NL00150003E1->FUR@SMART,WEEKEND
GALAPAGOS,BE0003818359,GLPG,"Euronext Amsterdam, Brussels",EUR,26.94,2025-08-29,26.94,68645.0,1873505.14,GLPG,SMART,27.06,HISTORICAL,,,,,27.06,,,2025-08-31T13:49:47.414499,OK,ISIN:BE0003818359->GLPG@SMART,WEEKEND
GAUMONT,FR0000034894,GAM,Euronext Paris,EUR,81.0,2025-08-29,81,68.0,5408.0,GAM1,SMART,79.0,HISTORICAL,,,,,79.0,,,2025-08-31T13:49:48.680868,OK,ISIN:FR0000034894->GAM1@SMART,WEEKEND
GBL,BE0003797140,GBLB,Euronext Brussels,EUR,75.1,2025-08-29,75.1,131152.0,9862861.75,GBLB,SMART,75.2,HISTORICAL,,,,,75.2,,,2025-08-31T13:49:53.309055,OK,ISIN:BE0003797140->GBLB@SMART,WEEKEND
GEA GRENOBL.ELECT.,FR0000053035,GEA,Euronext Paris,EUR,86.0,2025-08-29,86,1.0,86.0,GEA,SMART,86.0,HISTORICAL,,,,,86.0,,,2025-08-31T13:49:59.305951,OK,ISIN:FR0000053035->GEA@SMART,WEEKEND
GECINA,FR0010040865,GFC,Euronext Paris,EUR,83.85,2025-08-29,83.85,64028.0,5369774.05,GFC,SMART,83.98,HISTORICAL,,,,,83.98,,,2025-08-31T13:50:05.304390,OK,ISIN:FR0010040865->GFC@SMART,WEEKEND
GENEURO,CH0308403085,GNRO,Euronext Paris,EUR,0.0298,2025-08-29,0.0298,309074.0,9552.3062,GNRO,SMART,0.0298,HISTORICAL,,,,,0.0298,,,2025-08-31T13:50:11.300609,OK,ISIN:CH0308403085->GNRO@SMART,WEEKEND
GENFIT,FR0004163111,GNFT,Euronext Paris,EUR,3.45,2025-08-29,3.45,92593.0,320870.946,GNFT,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0004163111->GNFT@SMART,WEEKEND
GENSIGHT BIOLOGICS,FR0013183985,SIGHT,Euronext Paris,EUR,0.163,2025-08-29,0.163,51789.0,8490.9046,SIGHT,SMART,0.1638,HISTORICAL,,,,,0.1638,,,2025-08-31T13:50:23.904846,OK,ISIN:FR0013183985->SIGHT@SMART,WEEKEND
GETLINK SE,FR0010533075,GET,Euronext Paris,EUR,16.15,2025-08-29,16.15,591352.0,9553640.14,GET,SMART,16.18,HISTORICAL,,,,,16.18,,,2025-08-31T13:50:25.208574,OK,ISIN:FR0010533075->GET@SMART,WEEKEND
GIG,GG00BMB5XZ39,CABLE,Euronext Amsterdam,GBP,4.1,2025-08-29,4.1,100.0,410.0,GIGB,,,NO_DATA,,,,,,,,,NO_PRICE_DATA,NAME:GIG->GIGB@,WEEKEND
GIMV,BE0003699130,GIMB,Euronext Brussels,EUR,44.05,2025-08-29,44.05,25519.0,1122441.8,GIMB,SMART,44.06,HISTORICAL,,,,,44.06,,,2025-08-31T13:50:27.873029,OK,ISIN:BE0003699130->GIMB@SMART,WEEKEND
GL EVENTS,FR0000066672,GLO,Euronext Paris,EUR,30.55,2025-08-29,30.55,14615.0,447654.95,GLO,SMART,30.66,HISTORICAL,,,,,30.66,,,2025-08-31T13:50:29.150003,OK,ISIN:FR0000066672->GLO@SMART,WEEKEND
GPE GROUP PIZZORNO,FR0010214064,GPE,Euronext Paris,EUR,61.0,2025-08-29,61,209.0,12647.6,GPE1,SMART,61.0,HISTORICAL,,,,,61.0,,,2025-08-31T13:50:30.331872,OK,ISIN:FR0010214064->GPE1@SMART,WEEKEND
GRAINES VOLTZ,FR0000065971,GRVO,Euronext Paris,EUR,20.4,2025-08-29,20.4,795.0,16694.7,GRVO,SMART,20.4,HISTORICAL,,,,,20.4,,,2025-08-31T13:50:31.607873,OK,ISIN:FR0000065971->GRVO@SMART,WEEKEND
GREENYARD,BE0003765790,GREEN,Euronext Brussels,EUR,7.36,2025-08-29,7.36,802.0,5719.6,GREEN,SMART,7.24,HISTORICAL,,,,,7.24,,,2025-08-31T13:50:32.869781,OK,ISIN:BE0003765790->GREEN@SMART,WEEKEND
GROUPE CRIT,FR0000036675,CEN,Euronext Paris,EUR,62.2,2025-08-29,62.2,119.0,7415.0,CEN,SMART,62.2,HISTORICAL,,,,,62.2,,,2025-08-31T13:50:34.132973,OK,ISIN:FR0000036675->CEN@SMART,WEEKEND
GROUPE JAJ,FR0004010338,GJAJ,Euronext Paris,EUR,1.17,2025-08-29,1.17,15887.0,18587.79,GJAJ,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0004010338->GJAJ@SMART,WEEKEND
GROUPE PARTOUCHE,FR0012612646,PARP,Euronext Paris,EUR,19.1,2025-08-29,19.1,321.0,6123.0,PARP,SMART,19.1,HISTORICAL,,,,,19.1,,,2025-08-31T13:50:36.674162,OK,ISIN:FR0012612646->PARP@SMART,WEEKEND
GROUPE SFPI,FR0004155000,SFPI,Euronext Paris,EUR,2.33,2025-08-29,2.33,4561.0,10732.99,SFPI,SMART,2.34,HISTORICAL,,,,,2.34,,,2025-08-31T13:50:37.939879,OK,ISIN:FR0004155000->SFPI@SMART,WEEKEND
GTT,FR0011726835,GTT,Euronext Paris,EUR,159.4,2025-08-29,159.4,79554.0,12701365.5,GTT,SMART,159.25,HISTORICAL,,,,,159.25,,,2025-08-31T13:50:39.216910,OK,ISIN:FR0011726835->GTT@SMART,WEEKEND
GUERBET,FR0000032526,GBT,Euronext Paris,EUR,20.5,2025-08-29,20.5,5309.0,109731.4,GBT,SMART,20.56,HISTORICAL,,,,,20.56,,,2025-08-31T13:50:40.483583,OK,ISIN:FR0000032526->GBT@SMART,WEEKEND
GUILLEMOT,FR0000066722,GUI,Euronext Paris,EUR,5.7,2025-08-29,5.7,29599.0,165154.82,GUI,SMART,5.66,HISTORICAL,,,,,5.66,,,2025-08-31T13:50:41.761576,OK,ISIN:FR0000066722->GUI@SMART,WEEKEND
HAL TRUST,BMG455841020,HAL,Euronext Amsterdam,EUR,132.8,2025-08-29,132.8,71000.0,9336321.0,HAL,SMART,132.8,HISTORICAL,,,,,132.8,,,2025-08-31T13:50:43.038492,OK,ISIN:BMG455841020->HAL@SMART,WEEKEND
HAULOTTE GROUP,FR0000066755,PIG,Euronext Paris,EUR,2.55,2025-08-29,2.55,12115.0,31517.68,PIG,SMART,2.55,HISTORICAL,,,,,2.55,,,2025-08-31T13:50:44.301948,OK,ISIN:FR0000066755->PIG@SMART,WEEKEND
HAVAS,NL0015002AH0,HAVAS,Euronext Amsterdam,EUR,1.5,2025-08-29,1.5,676956.0,1019556.3045,HAVAS,SMART,1.5058,HISTORICAL,,,,,1.5058,,,2025-08-31T13:50:45.581127,OK,ISIN:NL0015002AH0->HAVAS@SMART,WEEKEND
HAWICK DATA NV,NL0010556726,HWK,Euronext Amsterdam,EUR,2.3,2025-08-29,2.3,41025.0,95177.3,IEX,SMART,2.3,HISTORICAL,,,,,2.3,,,2025-08-31T13:50:46.781812,OK,ISIN:NL0010556726->IEX@SMART,WEEKEND
HDF,FR0014003VY4,HDF,Euronext Paris,EUR,4.9,2025-08-29,4.9,3989.0,19519.72,HDF,SMART,4.9,HISTORICAL,,,,,4.9,,,2025-08-31T13:50:48.042394,OK,ISIN:FR0014003VY4->HDF@SMART,WEEKEND
HEIJMANS KON,NL0009269109,HEIJM,Euronext Amsterdam,EUR,58.75,2025-08-29,58.75,46839.0,2770517.45,HEIJM,SMART,58.76,HISTORICAL,,,,,58.76,,,2025-08-31T13:50:49.320720,OK,ISIN:NL0009269109->HEIJM@SMART,WEEKEND
HEINEKEN,NL0000009165,HEIA,Euronext Amsterdam,EUR,69.0,2025-08-29,69,760961.0,52648347.63,HEIA,SMART,69.1,HISTORICAL,,,,,69.1,,,2025-08-31T13:50:50.586180,OK,ISIN:NL0000009165->HEIA@SMART,WEEKEND
HEINEKEN HOLDING,NL0000008977,HEIO,Euronext Amsterdam,EUR,60.55,2025-08-29,60.55,185214.0,11248799.85,HEIO,SMART,60.8,HISTORICAL,,,,,60.8,,,2025-08-31T13:50:51.849004,OK,ISIN:NL0000008977->HEIO@SMART,WEEKEND
HERMES INTL,FR0000052292,RMS,Euronext Paris,EUR,2091.0,2025-08-29,2091,40577.0,85129387.5,RMS,SMART,2095.0,HISTORICAL,,,,,2095.0,,,2025-08-31T13:50:53.866949,OK,ISIN:FR0000052292->RMS@SMART,WEEKEND
HIGH CO,FR0000054231,HCO,Euronext Paris,EUR,4.7,2025-08-29,4.7,73998.0,350133.44,HCO,SMART,4.71,HISTORICAL,,,,,4.71,,,2025-08-31T13:50:59.866589,OK,ISIN:FR0000054231->HCO@SMART,WEEKEND
HOLLAND COLOURS,NL0000440311,HOLCO,Euronext Amsterdam,EUR,105.0,2025-08-29,105,70.0,7214.0,HOLCO,SMART,105.0,HISTORICAL,,,,,105.0,,,2025-08-31T13:51:05.867311,OK,ISIN:NL0000440311->HOLCO@SMART,WEEKEND
HOME INVEST BE.,BE0974409410,HOMI,Euronext Brussels,EUR,21.0,2025-08-29,21,15877.0,333879.25,HOMI,SMART,21.06,HISTORICAL,,,,,21.06,,,2025-08-31T13:51:11.873181,OK,ISIN:BE0974409410->HOMI@SMART,WEEKEND
HOTELS DE PARIS,FR0004165801,HDP,Euronext Paris,EUR,2.12,2025-08-29,2.12,20.0,42.4,HDP,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0004165801->HDP@SMART,WEEKEND
HYBRID SOFTWARE GR,GB00BYN5BY03,HYSG,Euronext Brussels,EUR,3.78,2025-08-29,3.78,780.0,2829.8,HYSG,SMART,3.62,HISTORICAL,,,,,3.62,,,2025-08-31T13:51:24.390755,OK,ISIN:GB00BYN5BY03->HYSG@SMART,WEEKEND
HYDRATEC,NL0009391242,HYDRA,Euronext Amsterdam,EUR,169.0,2025-08-29,169,102.0,17238.0,HYDRA,SMART,169.0,HISTORICAL,,,,,169.0,,,2025-08-31T13:51:25.669630,OK,ISIN:NL0009391242->HYDRA@SMART,WEEKEND
HYLORIS,BE0974363955,HYL,Euronext Brussels,EUR,6.5,2025-08-29,6.5,1483.0,9692.06,HYL,SMART,6.5,HISTORICAL,,,,,6.5,,,2025-08-31T13:51:26.837555,OK,ISIN:BE0974363955->HYL@SMART,WEEKEND
IBA,BE0003766806,IBAB,Euronext Brussels,EUR,11.96,2025-08-29,11.96,26314.0,314138.32,IBAB,SMART,12.0,HISTORICAL,,,,,12.0,,,2025-08-31T13:51:28.119992,OK,ISIN:BE0003766806->IBAB@SMART,WEEKEND
ICADE,FR0000035081,ICAD,Euronext Paris,EUR,20.74,2025-08-29,20.74,75030.0,1557232.9,ICAD,SMART,20.78,HISTORICAL,,,,,20.78,,,2025-08-31T13:51:29.396614,OK,ISIN:FR0000035081->ICAD@SMART,WEEKEND
ID LOGISTICS GROUP,FR0010929125,IDL,Euronext Paris,EUR,410.0,2025-08-29,410,3909.0,1613962.0,IDL,SMART,409.0,HISTORICAL,,,,,409.0,,,2025-08-31T13:51:30.658518,OK,ISIN:FR0010929125->IDL@SMART,WEEKEND
IDI,FR0000051393,IDIP,Euronext Paris,EUR,78.4,2025-08-29,78.4,264.0,20783.6,IDIP,SMART,78.8,HISTORICAL,,,,,78.8,,,2025-08-31T13:51:31.939374,OK,ISIN:FR0000051393->IDIP@SMART,WEEKEND
IEP INVEST,BE0003748622,IEP,Euronext Brussels,EUR,5.4,2025-08-29,5.4,5.0,27.0,IEP,SMART,5.4,HISTORICAL,,,,,5.4,,,2025-08-31T13:51:33.214682,OK,ISIN:BE0003748622->IEP@SMART,WEEKEND
