name,isin,symbol,market,currency,close,close_date,last_price,volume,turnover,ibkr_price,ibkr_status,ibkr_method,ibkr_liquidite,ibkr_spread_pct,ibkr_volume,ibkr_bid,ibkr_ask,ibkr_last,ibkr_close
CHAUSSERIA,FR0000060907,CHSR,Euronext Paris,EUR,7.0,2025-09-08,7.0,2.0,14.0,15.572,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CHRISTIAN DIOR,FR0000130403,CDI,Euronext Paris,EUR,472.8,2025-09-08,472.8,4523.0,2135488.6,472.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CIE BOIS SAUVAGE,BE0003592038,COMB,Euronext Brussels,EUR,258.0,2025-09-08,258.0,429.0,111199.0,259.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CIECHARGEURSINVEST,FR0000130692,CRI,Euronext Paris,EUR,11.52,2025-09-08,11.52,3549.0,40950.38,11.52,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CLARANOVA,FR0013426004,CLA,Euronext Paris,EUR,1.584,2025-09-08,1.584,56449.0,89306.758,1.584,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CLARIANE,FR0010386334,CLARI,Euronext Paris,EUR,3.906,2025-09-08,3.906,291192.0,1148383.332,3.906,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CM.COM,NL0012747059,CMCOM,Euronext Amsterdam,EUR,4.66,2025-09-08,4.66,21744.0,100650.845,4.66,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CMB.TECH,BE0003816338,CMBT,Euronext Brussels,EUR,8.11,2025-09-08,8.11,266123.0,2143465.69,8.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
Coca-ColaEuropacif,GB00BDCPN049,CCEP,Euronext Amsterdam,EUR,75.7,2025-09-08,75.7,15939.0,1203026.9,75.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COFACE,FR0010667147,COFA,Euronext Paris,EUR,15.42,2025-09-08,15.42,108264.0,1668505.66,15.42,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COFINIMMO,BE0003593044,COFB,Euronext Brussels,EUR,74.7,2025-09-08,74.7,31962.0,2382987.675,74.42,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COHERIS,FR0004031763,COH,Euronext Paris,EUR,8.74,2025-09-08,8.74,252.0,2107.48,,NO_HIST_DATA,CACHE,,,,,,,
COLRUYT,BE0974256852,COLR,Euronext Brussels,EUR,37.64,2025-09-08,37.64,37359.0,1409311.42,37.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COMPAGNIE ODET,FR0000062234,ODET,Euronext Paris,EUR,1426.0,2025-09-08,1426.0,344.0,488106.0,1426.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CORBION,NL0010583399,CRBN,Euronext Amsterdam,EUR,17.66,2025-09-08,17.66,76220.0,1340330.65,17.66,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COTY,US2220702037,COTY,Euronext Paris,EUR,3.68,2025-09-08,3.68,284.0,1054.365,4.32,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COURTOIS,FR0000065393,COUR,Euronext Paris,EUR,121.0,2025-09-08,121.0,1.0,121.0,,NO_HIST_DATA,CACHE,,,,,,,
COVIVIO,FR0000064578,COV,Euronext Paris,EUR,55.8,2025-09-08,55.8,85455.0,4772712.9,55.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
COVIVIO HOTELS,FR0000060303,COVH,Euronext Paris,EUR,24.0,2025-09-08,24.0,722.0,17326.8,24.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM ALP.PROV.CCI,FR0000044323,CRAP,Euronext Paris,EUR,143.0,2025-09-08,143.0,1377.0,195759.4,143.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM ATL.VEND.CCI,FR0000185506,CRAV,Euronext Paris,EUR,147.0,2025-09-08,147.0,219.0,32246.12,147.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM BRIE PIC2CCI,FR0010483768,CRBP2,Euronext Paris,EUR,26.9,2025-09-08,26.9,3242.0,87115.4,26.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM ILLE-VIL.CCI,FR0000045213,CIV,Euronext Paris,EUR,105.0,2025-09-08,105.0,628.0,66091.66,105.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM LANGUED CCI,FR0010461053,CRLA,Euronext Paris,EUR,79.23,2025-09-08,79.23,499.0,39701.79,79.23,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM LOIRE HTE L.,FR0000045239,CRLO,Euronext Paris,EUR,92.2,2025-09-08,92.2,1404.0,131561.9,92.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM MORBIHAN CCI,FR0000045551,CMO,Euronext Paris,EUR,104.38,2025-09-08,104.38,115.0,11716.02,104.38,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM NORD CCI,FR0000185514,CNDF,Euronext Paris,EUR,22.765,2025-09-08,22.765,22289.0,504619.47,22.766,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM NORM.SEINE,FR0000044364,CCN,Euronext Paris,EUR,125.0,2025-09-08,125.0,120.0,14885.52,125.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM PARIS ET IDF,FR0000045528,CAF,Euronext Paris,EUR,88.13,2025-09-08,88.13,855.0,76127.32,52.5,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM SUD R.A.CCI,FR0000045346,CRSU,Euronext Paris,EUR,193.0,2025-09-08,193.0,159.0,30592.32,193.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRCAM TOURAINE CCI,FR0000045304,CRTO,Euronext Paris,EUR,120.0,2025-09-08,120.0,546.0,65422.3,120.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CREDIT AGRICOLE,FR0000045072,ACA,Euronext Paris,EUR,15.94,2025-09-08,15.94,3873323.0,61618379.99,15.94,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CRESCENT,BE0003836534,OPTI,Euronext Brussels,EUR,0.0064,2025-09-08,0.0064,133802.0,879.7348,0.0066,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CROSSWOOD,FR0000050395,CROS,Euronext Paris,EUR,10.7,2025-09-08,10.7,20.0,214.0,10.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CTAC,NL0000345577,CTAC,Euronext Amsterdam,EUR,3.33,2025-09-08,3.33,5723.0,19168.39,3.33,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CTP,NL00150006R6,CTPNV,Euronext Amsterdam,EUR,18.22,2025-09-08,18.22,124858.0,2272517.9,18.22,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
CUMULEX,BE0003463685,CLEX,Euronext Brussels,EUR,0.755,2025-09-08,0.755,40.0,30.2,,NO_HIST_DATA,CACHE,,,,,,,
CVC CAPITAL,JE00BRX98089,CVC,Euronext Amsterdam,EUR,15.19,2025-09-08,15.19,778200.0,11786463.65,15.19,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
D'IETEREN GROUP,BE0974259880,DIE,Euronext Brussels,EUR,160.4,2025-09-08,160.4,60192.0,9700398.25,160.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DANONE,FR0000120644,BN,Euronext Paris,EUR,74.72,2025-09-08,74.72,931088.0,69539685.41,74.72,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DASSAULT AVIATION,FR0014004L86,AM,Euronext Paris,EUR,271.2,2025-09-08,271.2,24602.0,6667807.0,271.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DASSAULT SYSTEMES,FR0014003TT8,DSY,Euronext Paris,EUR,27.38,2025-09-08,27.38,1160764.0,31664492.73,27.38,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DBV TECHNOLOGIES,FR0010417345,DBV,Euronext Paris,EUR,1.48,2025-09-08,1.48,282377.0,426933.381,1.48,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DECEUNINCK,BE0003789063,DECB,Euronext Brussels,EUR,2.11,2025-09-08,2.11,71396.0,149564.675,2.11,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DEEZER,FR001400AYG6,DEEZR,Euronext Paris,EUR,1.19,2025-09-08,1.19,5828.0,6993.915,1.19,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DEEZER WARRANTS,FR0014004JF6,DEEZW,Euronext Paris,EUR,0.0005,2025-09-08,0.0005,2.0,0.0,,NOT_FOUND,NOT_FOUND,,,,,,,
DEKUPLE,FR0000062978,DKUPL,Euronext Paris,EUR,26.2,2025-09-08,26.2,1034.0,26935.0,26.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DEME GROUP,BE0974413453,DEME,Euronext Brussels,EUR,125.6,2025-09-08,125.6,10323.0,1303491.0,125.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DERICHEBOURG,FR0000053381,DBG,Euronext Paris,EUR,5.14,2025-09-08,5.14,282446.0,1447484.355,5.14,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DGB GROUP N.V.,NL0009169515,DGB,Euronext Amsterdam,EUR,0.608,2025-09-08,0.608,1754.0,1054.59,0.608,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DIEGEM KENNEDYCERT,BE0003698124,DIEG,Euronext Brussels,EUR,111.0,2025-09-08,111.0,25.0,2775.0,111.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DISTRI-LAND CERT,BE0003605160,DISL,Euronext Brussels,EUR,214.0,2025-09-08,214.0,5.0,1070.0,,NO_HIST_DATA,CACHE,,,,,,,
DOCK.PETR.AMBES AM,FR0000065260,DPAM,Euronext Paris,EUR,975.0,2025-09-08,975.0,6.0,5830.0,976.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
DSM FIRMENICH AG,CH1216478797,DSFIR,Euronext Amsterdam,EUR,82.22,2025-09-08,82.22,426990.0,35137274.86,82.22,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EAGLEFOOTBALLGROUP,FR0010428771,EFG,Euronext Paris,EUR,1.9,2025-09-08,1.9,881.0,1669.46,1.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EASE2PAY NV,NL0000345627,EAS2P,Euronext Amsterdam,EUR,0.445,2025-09-08,0.445,24193.0,10724.909,0.445,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EBUSCO HOLDING,NL0015002AG2,EBUS,Euronext Amsterdam,EUR,0.296,2025-09-08,0.296,781587.0,232398.1114,0.296,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ECONOCOM GROUP,BE0974313455,ECONB,Euronext Brussels,EUR,1.756,2025-09-08,1.756,15046.0,26425.422,1.761,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EDENRED,FR0010908533,EDEN,Euronext Paris,EUR,22.94,2025-09-08,22.94,1849360.0,41975184.185,22.94,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EIFFAGE,FR0000130452,FGR,Euronext Paris,EUR,109.65,2025-09-08,109.65,199008.0,21800842.6,109.66,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EKINOPS,FR0011466069,EKI,Euronext Paris,EUR,3.15,2025-09-08,3.15,23825.0,74943.505,3.15,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EKOPAK,BE0974380124,EKOP,Euronext Brussels,EUR,6.38,2025-09-08,6.38,10028.0,64884.16,6.38,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELEC.STRASBOURG,FR0000031023,ELEC,Euronext Paris,EUR,153.0,2025-09-08,153.0,1184.0,180500.5,153.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELECT. MADAGASCAR,FR0000035719,EEM,Euronext Paris,EUR,2.9,2025-09-08,2.9,102.0,295.8,2.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELIA GROUP,BE0003822393,ELI,Euronext Brussels,EUR,94.5,2025-09-08,94.5,62747.0,5932238.9,95.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELIOR GROUP,FR0011950732,ELIOR,Euronext Paris,EUR,2.406,2025-09-08,2.406,431873.0,1040270.374,2.406,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ELIS,FR0012435121,ELIS,Euronext Paris,EUR,23.38,2025-09-08,23.38,230501.0,5367808.16,23.38,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EMEIS,FR001400NLM4,EMEIS,Euronext Paris,EUR,10.75,2025-09-08,10.75,226597.0,2457302.68,10.75,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ENERGYVISION,BE0974499312,ENRGY,Euronext Brussels,EUR,12.58,2025-09-08,12.58,10615.0,134163.132,12.58,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ENGIE,FR0010208488,ENGI,"Euronext Paris, Brussels",EUR,17.775,2025-09-08,17.775,2950899.0,52391503.505,17.786,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ENVIPCO,NL0015000GX8,ENVI,Euronext Amsterdam,EUR,7.52,2025-09-08,7.52,40296.0,306990.18,7.52,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EQUASENS,FR0012882389,EQS,Euronext Paris,EUR,44.6,2025-09-08,44.6,5763.0,256926.55,44.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ERAMET,FR0000131757,ERA,Euronext Paris,EUR,49.06,2025-09-08,49.06,14548.0,711885.32,49.06,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ESSILORLUXOTTICA,FR0000121667,EL,Euronext Paris,EUR,262.0,2025-09-08,262.0,288723.0,75442868.9,262.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
ESSO,FR0000120669,ES,Euronext Paris,EUR,97.6,2025-09-08,97.6,2837.0,277210.875,97.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EURASIA FONC INV,FR0000061475,EFI,Euronext Paris,EUR,0.192,2025-09-08,0.192,32.0,6.14,0.192,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EURAZEO,FR0000121121,RF,Euronext Paris,EUR,53.85,2025-09-08,53.85,88011.0,4732436.7,53.86,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUROAPI,FR0014008VX5,EAPI,Euronext Paris,EUR,2.908,2025-09-08,2.908,102419.0,295249.044,2.908,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUROCASTLE INVEST.,GB00B94QM994,ECT,Euronext Amsterdam,EUR,9.65,2025-09-08,9.65,5.0,48.25,9.66,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUROCOMMERCIAL,NL0015000K93,ECMPA,"Euronext Amsterdam, Brussels",EUR,26.5,2025-09-08,26.5,23786.0,633645.6,26.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUROFINS SCIENT.,FR0014000MR3,ERF,Euronext Paris,EUR,63.92,2025-09-08,63.92,153892.0,9833894.62,63.92,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EURONEXT,NL0006294274,ENX,"Euronext Paris, Amsterdam, Brussels",EUR,140.7,2025-09-08,140.7,138137.0,19460576.75,140.9,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EUTELSAT COMMUNIC.,FR0010221234,ETL,Euronext Paris,EUR,2.85,2025-09-08,2.85,1181588.0,3263116.865,2.85,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EVERGREEN,FR0000035784,EGR,Euronext Paris,EUR,0.33,2025-09-08,0.33,17001.0,5762.1,0.33,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EVS BROADC.EQUIPM.,BE0003820371,EVS,Euronext Brussels,EUR,33.4,2025-09-08,33.4,11778.0,394440.25,33.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXAIL TECHNOLOGIES,FR0000062671,EXA,Euronext Paris,EUR,102.4,2025-09-08,102.4,45884.0,4631453.35,102.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXEL INDUSTRIES,FR0004527638,EXE,Euronext Paris,EUR,37.7,2025-09-08,37.7,168.0,6410.1,37.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXMAR,BE0003808251,EXM,Euronext Brussels,EUR,9.83,2025-09-08,9.83,5757.0,57173.02,18.57,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXOR NV,NL0012059018,EXO,Euronext Amsterdam,EUR,83.3,2025-09-08,83.3,136253.0,11366700.75,83.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXOSENS,FR001400Q9V2,EXENS,Euronext Paris,EUR,37.4,2025-09-08,37.4,55799.0,2085283.8,37.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
EXPLOSIFS PROD.CHI,FR0014003AQ4,EXPL,Euronext Paris,EUR,190.0,2025-09-08,190.0,502.0,95001.5,190.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FAGRON,BE0003874915,FAGR,"Euronext Brussels, Amsterdam",EUR,21.05,2025-09-08,21.05,28087.0,590818.15,21.06,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FASTNED,NL0013654809,FAST,Euronext Amsterdam,EUR,21.1,2025-09-08,21.1,7656.0,160238.0,21.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FDJ UNITED,FR0013451333,FDJU,Euronext Paris,EUR,28.3,2025-09-08,28.3,262758.0,7420921.08,28.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FERM.CAS.MUN.CANNE,FR0000062101,FCMC,Euronext Paris,EUR,1570.0,2025-09-08,1570.0,3.0,4710.0,,NO_HIST_DATA,CACHE,,,,,,,
FERRARI GROUP,GB00BN0VZ646,FERGR,Euronext Amsterdam,EUR,8.4,2025-09-08,8.4,196693.0,1650149.39,8.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FERROVIAL,NL0015001FS8,FER,Euronext Amsterdam,EUR,47.79,2025-09-08,47.79,516.0,24474.94,47.79,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIDUCIAL OFF.SOL.,FR0000061418,SACI,Euronext Paris,EUR,26.6,2025-09-08,26.6,1.0,26.6,26.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIDUCIAL REAL EST.,FR0000060535,ORIA,Euronext Paris,EUR,171.0,2025-09-08,171.0,22.0,3699.0,171.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIGEAC AERO,FR0011665280,FGA,Euronext Paris,EUR,9.16,2025-09-08,9.16,10032.0,92527.94,9.16,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIN.OUEST AFRICAIN,SN0000033192,FOAF,Euronext Paris,EUR,13.5,2025-09-08,13.5,993.0,13405.5,,NO_HIST_DATA,CACHE,,,,,,,
FINANCIERE MARJOS,FR0000060824,FINM,Euronext Paris,EUR,0.19,2025-09-08,0.19,425.0,80.75,0.19,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FIPP,FR0000038184,FIPP,Euronext Paris,EUR,0.113,2025-09-08,0.113,1018.0,115.03,0.113,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FLORIDIENNE,BE0003215143,FLOB,Euronext Brussels,EUR,675.0,2025-09-08,675.0,35.0,23265.0,676.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FLOW TRADERS,BMG3602E1084,FLOW,Euronext Amsterdam,EUR,25.08,2025-09-08,25.08,65631.0,1643214.38,25.08,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FLUXYS BELGIUM D,BE0974265945,FLUX,Euronext Brussels,EUR,20.0,2025-09-08,20.0,3789.0,76223.2,20.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FNAC DARTY,FR0011476928,FNAC,Euronext Paris,EUR,28.4,2025-09-08,28.4,16534.0,469159.05,28.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE 7 INVEST,FR0000065930,LEBL,Euronext Paris,EUR,0.3,2025-09-08,0.3,1.0,0.3,0.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE INEA,FR0010341032,INEA,Euronext Paris,EUR,32.7,2025-09-08,32.7,634.0,20675.4,32.7,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE LYONNAISE,FR0000033409,FLY,Euronext Paris,EUR,72.6,2025-09-08,72.6,399.0,29121.8,72.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FONCIERE VOLTA,FR0000053944,SPEL,Euronext Paris,EUR,9.85,2025-09-08,9.85,44.0,433.4,9.86,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FORESTIERE EQUAT.,CI0000053161,FORE,Euronext Paris,EUR,765.0,2025-09-08,765.0,5.0,3825.0,,NO_HIST_DATA,CACHE,,,,,,,
FORFARMERS,NL0011832811,FFARM,Euronext Amsterdam,EUR,4.475,2025-09-08,4.475,54039.0,242837.195,4.476,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FORSEE POWER,FR0014005SB3,FORSE,Euronext Paris,EUR,0.385,2025-09-08,0.385,36792.0,14102.275,0.385,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FORVIA,FR0000121147,FRVIA,Euronext Paris,EUR,10.975,2025-09-08,10.975,526471.0,5748574.21,10.974,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FOUNTAIN,BE0003752665,FOU,Euronext Brussels,EUR,1.6,2025-09-08,1.6,210.0,336.0,1.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FRANCAISE ENERGIE,FR0013030152,FDE,Euronext Paris,EUR,27.1,2025-09-08,27.1,11187.0,295967.5,27.1,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FREY,FR0010588079,FREY,Euronext Paris,EUR,29.4,2025-09-08,29.4,220.0,6468.0,29.4,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FSDV,FR0000031973,FSDV,Euronext Paris,EUR,16.8,2025-09-08,16.8,1.0,16.8,16.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
FUGRO,NL00150003E1,FUR,Euronext Amsterdam,EUR,11.13,2025-09-08,11.13,358897.0,4000077.64,11.13,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GALAPAGOS,BE0003818359,GLPG,"Euronext Amsterdam, Brussels",EUR,28.2,2025-09-08,28.2,77092.0,2195835.71,28.26,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GAUMONT,FR0000034894,GAM,Euronext Paris,EUR,79.0,2025-09-08,79.0,88.0,6753.0,1.54,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GBL,BE0003797140,GBLB,Euronext Brussels,EUR,75.75,2025-09-08,75.75,42605.0,3226349.65,75.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GEA GRENOBL.ELECT.,FR0000053035,GEA,Euronext Paris,EUR,84.0,2025-09-08,84.0,1.0,84.0,84.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GECINA,FR0010040865,GFC,Euronext Paris,EUR,83.15,2025-09-08,83.15,67491.0,5623766.55,83.16,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GENEURO,CH0308403085,GNRO,Euronext Paris,EUR,0.03,2025-09-08,0.03,85343.0,2470.566,0.03,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GENFIT,FR0004163111,GNFT,Euronext Paris,EUR,3.446,2025-09-08,3.446,93439.0,321873.99,3.446,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GENSIGHT BIOLOGICS,FR0013183985,SIGHT,Euronext Paris,EUR,0.1508,2025-09-08,0.1508,155396.0,23291.1612,0.1508,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GETLINK SE,FR0010533075,GET,Euronext Paris,EUR,15.68,2025-09-08,15.68,363306.0,5699775.28,15.68,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GIG,GG00BMB5XZ39,CABLE,Euronext Amsterdam,GBP,4.1,2025-09-08,4.1,100.0,410.0,32.61,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GIMV,BE0003699130,GIMB,Euronext Brussels,EUR,45.75,2025-09-08,45.75,37166.0,1695576.3,45.62,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GL EVENTS,FR0000066672,GLO,Euronext Paris,EUR,29.75,2025-09-08,29.75,6249.0,185633.35,29.76,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GPE GROUP PIZZORNO,FR0010214064,GPE,Euronext Paris,EUR,58.6,2025-09-08,58.6,85.0,4975.2,59.0,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GRAINES VOLTZ,FR0000065971,GRVO,Euronext Paris,EUR,19.8,2025-09-08,19.8,564.0,11190.1,19.8,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE CRIT,FR0000036675,CEN,Euronext Paris,EUR,60.6,2025-09-08,60.6,398.0,24227.4,60.6,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE JAJ,FR0004010338,GJAJ,Euronext Paris,EUR,1.19,2025-09-08,1.19,19.0,22.61,1.19,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE PARTOUCHE,FR0012612646,PARP,Euronext Paris,EUR,18.85,2025-09-08,18.85,416.0,7859.4,18.86,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GROUPE SFPI,FR0004155000,SFPI,Euronext Paris,EUR,2.3,2025-09-08,2.3,1199.0,2748.31,2.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GTT,FR0011726835,GTT,Euronext Paris,EUR,151.3,2025-09-08,151.3,96999.0,14680556.7,151.3,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GUERBET,FR0000032526,GBT,Euronext Paris,EUR,19.36,2025-09-08,19.36,7839.0,151604.26,19.36,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
GUILLEMOT,FR0000066722,GUI,Euronext Paris,EUR,5.44,2025-09-08,5.44,1786.0,9609.78,5.44,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HAL TRUST,BMG455841020,HAL,Euronext Amsterdam,EUR,142.2,2025-09-08,142.2,28726.0,4103319.4,142.2,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HAULOTTE GROUP,FR0000066755,PIG,Euronext Paris,EUR,2.52,2025-09-08,2.52,398.0,1001.07,2.52,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
HAVAS,NL0015002AH0,HAVAS,Euronext Amsterdam,EUR,1.5165,2025-09-08,1.5165,560092.0,847904.072,1.5164,OK_HIST,CACHE|HISTORICAL_CLOSE,,,,,,,
