name,isin,symbol,market,currency,close,close_date,last_price,volume,turnover,ibkr_symbol,ibkr_exchange,ibkr_price,ibkr_price_source,ibkr_bid,ibkr_ask,ibkr_volume,ibkr_last,ibkr_close,ibkr_spread_pct,ibkr_liquidite,ibkr_timestamp,ibkr_status,ibkr_search_method,market_status
CVC CAPITAL,JE00BRX98089,CVC,Euronext Amsterdam,EUR,17.25,2025-08-29,17.25,500831.0,8649990.63,CVC,SMART,17.52,CLOSE_TICKER,,,,,17.52,,TRES_FAIBLE,2025-08-31T18:14:35.205858,OK,CACHE:ISIN:JE00BRX98089->CVC@SMART,WEEKEND
D'IETEREN GROUP,BE0974259880,DIE,Euronext Brussels,EUR,185.1,2025-08-29,185.1,44848.0,8303717.0,DIE,SMART,187.9,CLOSE_TICKER,,,,,187.9,,TRES_FAIBLE,2025-08-31T18:14:36.346807,OK,CACHE:ISIN:BE0974259880->DIE@SMART,WEEKEND
DANONE,FR0000120644,BN,Euronext Paris,EUR,71.18,2025-08-29,71.18,723735.0,51509424.9,BN,SMART,71.04,CLOSE_TICKER,,,,,71.04,,TRES_FAIBLE,2025-08-31T18:14:37.493234,OK,CACHE:ISIN:FR0000120644->BN@SMART,WEEKEND
DASSAULT AVIATION,FR0014004L86,AM,Euronext Paris,EUR,270.0,2025-08-29,270,43280.0,11716120.3,AM,SMART,271.4,CLOSE_TICKER,,,,,271.4,,TRES_FAIBLE,2025-08-31T18:14:38.642236,OK,CACHE:ISIN:FR0014004L86->AM@SMART,WEEKEND
DASSAULT SYSTEMES,FR0014003TT8,DSY,Euronext Paris,EUR,26.6,2025-08-29,26.6,2418736.0,64603767.795,DSY,SMART,26.99,CLOSE_TICKER,,,,,26.99,,TRES_FAIBLE,2025-08-31T18:14:39.782769,OK,CACHE:ISIN:FR0014003TT8->DSY@SMART,WEEKEND
DBV TECHNOLOGIES,FR0010417345,DBV,Euronext Paris,EUR,1.596,2025-08-29,1.596,228442.0,365637.402,DBV,SMART,1.58,CLOSE_TICKER,,,,,1.58,,TRES_FAIBLE,2025-08-31T18:14:40.920222,OK,CACHE:ISIN:FR0010417345->DBV@SMART,WEEKEND
DECEUNINCK,BE0003789063,DECB,Euronext Brussels,EUR,2.115,2025-08-29,2.115,92163.0,194645.42,DECB,SMART,2.1,CLOSE_TICKER,,,,,2.1,,TRES_FAIBLE,2025-08-31T18:14:42.061660,OK,CACHE:ISIN:BE0003789063->DECB@SMART,WEEKEND
DEEZER,FR001400AYG6,DEEZR,Euronext Paris,EUR,1.18,2025-08-29,1.18,2481.0,2940.685,DEEZR,SMART,1.18,CLOSE_TICKER,,,,,1.18,,TRES_FAIBLE,2025-08-31T18:14:43.207413,OK,CACHE:ISIN:FR001400AYG6->DEEZR@SMART,WEEKEND
DEEZER WARRANTS,FR0014004JF6,DEEZW,Euronext Paris,EUR,0.0005,2025-08-29,0.0005,2.0,,,,,,,,,,,,,,CONTRACT_NOT_FOUND,NOT_FOUND,WEEKEND
DEKUPLE,FR0000062978,DKUPL,Euronext Paris,EUR,27.5,2025-08-29,27.5,2885.0,79591.2,DKUPL,SMART,28.1,CLOSE_TICKER,,,,,28.1,,TRES_FAIBLE,2025-08-31T18:14:44.357103,OK,CACHE:ISIN:FR0000062978->DKUPL@SMART,WEEKEND
DEME GROUP,BE0974413453,DEME,Euronext Brussels,EUR,130.2,2025-08-29,130.2,9070.0,1189942.4,DEME,SMART,132.4,CLOSE_TICKER,,,,,132.4,,TRES_FAIBLE,2025-08-31T18:14:45.505033,OK,CACHE:ISIN:BE0974413453->DEME@SMART,WEEKEND
DERICHEBOURG,FR0000053381,DBG,Euronext Paris,EUR,5.98,2025-08-29,5.98,105024.0,627999.57,DBG,SMART,6.0,CLOSE_TICKER,,,,,6.0,,TRES_FAIBLE,2025-08-31T18:14:46.653229,OK,CACHE:ISIN:FR0000053381->DBG@SMART,WEEKEND
DGB GROUP N.V.,NL0009169515,DGB,Euronext Amsterdam,EUR,0.606,2025-08-29,0.606,17314.0,10578.48,DGB,SMART,0.614,CLOSE_TICKER,,,,,0.614,,TRES_FAIBLE,2025-08-31T18:14:47.784537,OK,CACHE:ISIN:NL0009169515->DGB@SMART,WEEKEND
DIEGEM KENNEDYCERT,BE0003698124,DIEG,Euronext Brussels,EUR,115.0,2025-08-29,115,24.0,2760.0,DIEG,SMART,111.0,CLOSE_TICKER,,,,,111.0,,TRES_FAIBLE,2025-08-31T18:14:48.936742,OK,CACHE:ISIN:BE0003698124->DIEG@SMART,WEEKEND
DISTRI-LAND CERT,BE0003605160,DISL,Euronext Brussels,EUR,206.0,2025-08-29,206,10.0,2060.0,DISL,SMART,206.0,CLOSE_TICKER,,,,,206.0,,TRES_FAIBLE,2025-08-31T18:14:50.081228,OK,CACHE:ISIN:BE0003605160->DISL@SMART,WEEKEND
DOCK.PETR.AMBES AM,FR0000065260,DPAM,Euronext Paris,EUR,925.0,2025-08-29,925,11.0,9975.0,DPAM,SMART,925.0,CLOSE_TICKER,,,,,925.0,,TRES_FAIBLE,2025-08-31T18:14:51.218851,OK,CACHE:ISIN:FR0000065260->DPAM@SMART,WEEKEND
DSM FIRMENICH AG,CH1216478797,DSFIR,Euronext Amsterdam,EUR,83.5,2025-08-29,83.5,444012.0,37153583.23,DSFIR,SMART,84.08,CLOSE_TICKER,,,,,84.08,,TRES_FAIBLE,2025-08-31T18:14:52.350952,OK,CACHE:ISIN:CH1216478797->DSFIR@SMART,WEEKEND
EAGLEFOOTBALLGROUP,FR0010428771,EFG,Euronext Paris,EUR,1.89,2025-08-29,1.89,87.0,164.315,EFG,SMART,1.88,CLOSE_TICKER,,,,,1.88,,TRES_FAIBLE,2025-08-31T18:14:53.504021,OK,CACHE:ISIN:FR0010428771->EFG@SMART,WEEKEND
EASE2PAY NV,NL0000345627,EAS2P,Euronext Amsterdam,EUR,0.439,2025-08-29,0.439,6664.0,2887.395,EAS2P,SMART,0.44,CLOSE_TICKER,,,,,0.44,,TRES_FAIBLE,2025-08-31T18:14:54.648732,OK,CACHE:ISIN:NL0000345627->EAS2P@SMART,WEEKEND
EBUSCO HOLDING,NL0015002AG2,EBUS,Euronext Amsterdam,EUR,0.3152,2025-08-29,0.3152,941066.0,301355.377,EBUS,SMART,0.3202,CLOSE_TICKER,,,,,0.3202,,TRES_FAIBLE,2025-08-31T18:14:55.785478,OK,CACHE:ISIN:NL0015002AG2->EBUS@SMART,WEEKEND
ECONOCOM GROUP,BE0974313455,ECONB,Euronext Brussels,EUR,1.788,2025-08-29,1.788,10535.0,18776.89,ECONB,SMART,1.764,CLOSE_TICKER,,,,,1.764,,TRES_FAIBLE,2025-08-31T18:14:56.934775,OK,CACHE:ISIN:BE0974313455->ECONB@SMART,WEEKEND
EDENRED,FR0010908533,EDEN,Euronext Paris,EUR,24.7,2025-08-29,24.7,589829.0,14546648.73,EDEN,SMART,24.76,CLOSE_TICKER,,,,,24.76,,TRES_FAIBLE,2025-08-31T18:14:58.081014,OK,CACHE:ISIN:FR0010908533->EDEN@SMART,WEEKEND
EIFFAGE,FR0000130452,FGR,Euronext Paris,EUR,107.5,2025-08-29,107.5,313597.0,33542156.3,FGR,SMART,107.0,CLOSE_TICKER,,,,,107.0,,TRES_FAIBLE,2025-08-31T18:14:59.226934,OK,CACHE:ISIN:FR0000130452->FGR@SMART,WEEKEND
EKINOPS,FR0011466069,EKI,Euronext Paris,EUR,3.305,2025-08-29,3.305,15314.0,50885.895,EKI,SMART,3.33,CLOSE_TICKER,,,,,3.33,,TRES_FAIBLE,2025-08-31T18:15:00.368545,OK,CACHE:ISIN:FR0011466069->EKI@SMART,WEEKEND
EKOPAK,BE0974380124,EKOP,Euronext Brussels,EUR,7.64,2025-08-29,7.64,7275.0,55274.4,EKOP,SMART,7.7,CLOSE_TICKER,,,,,7.7,,TRES_FAIBLE,2025-08-31T18:15:01.518753,OK,CACHE:ISIN:BE0974380124->EKOP@SMART,WEEKEND
ELEC.STRASBOURG,FR0000031023,ELEC,Euronext Paris,EUR,153.5,2025-08-29,153.5,1486.0,228704.5,ELEC,SMART,153.5,CLOSE_TICKER,,,,,153.5,,TRES_FAIBLE,2025-08-31T18:15:02.669811,OK,CACHE:ISIN:FR0000031023->ELEC@SMART,WEEKEND
ELECT. MADAGASCAR,FR0000035719,EEM,Euronext Paris,EUR,3.02,2025-08-29,3.02,266.0,803.32,EEM,SMART,3.02,HISTORICAL,,,,,3.02,,,2025-08-31T18:15:03.871875,OK,CACHE:ISIN:FR0000035719->EEM@SMART,WEEKEND
ELIA GROUP,BE0003822393,ELI,Euronext Brussels,EUR,97.8,2025-08-29,97.8,81875.0,8018204.35,ELI,SMART,99.55,CLOSE_TICKER,,,,,99.55,,TRES_FAIBLE,2025-08-31T18:15:05.015117,OK,CACHE:ISIN:BE0003822393->ELI@SMART,WEEKEND
ELIOR GROUP,FR0011950732,ELIOR,Euronext Paris,EUR,2.51,2025-08-29,2.51,418291.0,1050664.598,ELIOR,SMART,2.542,CLOSE_TICKER,,,,,2.542,,TRES_FAIBLE,2025-08-31T18:15:06.156817,OK,CACHE:ISIN:FR0011950732->ELIOR@SMART,WEEKEND
ELIS,FR0012435121,ELIS,Euronext Paris,EUR,23.4,2025-08-29,23.4,207796.0,4854553.15,ELIS,SMART,23.26,CLOSE_TICKER,,,,,23.26,,TRES_FAIBLE,2025-08-31T18:15:07.316080,OK,CACHE:ISIN:FR0012435121->ELIS@SMART,WEEKEND
EMEIS,FR001400NLM4,EMEIS,Euronext Paris,EUR,12.21,2025-08-29,12.21,235380.0,2897756.72,EMEIS,SMART,12.44,CLOSE_TICKER,,,,,12.44,,TRES_FAIBLE,2025-08-31T18:15:08.462091,OK,CACHE:ISIN:FR001400NLM4->EMEIS@SMART,WEEKEND
ENERGYVISION,BE0974499312,ENRGY,Euronext Brussels,EUR,11.696,2025-08-29,11.696,3486.0,40537.006,ENRGY,SMART,11.742,CLOSE_TICKER,,,,,11.742,,TRES_FAIBLE,2025-08-31T18:15:09.598578,OK,CACHE:ISIN:BE0974499312->ENRGY@SMART,WEEKEND
ENGIE,FR0010208488,ENGI,"Euronext Paris, Brussels",EUR,17.69,2025-08-29,17.69,4567813.0,80736531.8025,ENGI,SMART,17.8,CLOSE_TICKER,,,,,17.8,,TRES_FAIBLE,2025-08-31T18:15:10.741689,OK,CACHE:ISIN:FR0010208488->ENGI@SMART,WEEKEND
ENVIPCO,NL0015000GX8,ENVI,Euronext Amsterdam,EUR,7.52,2025-08-29,7.52,13698.0,101679.84,ENVI,SMART,7.32,CLOSE_TICKER,,,,,7.32,,TRES_FAIBLE,2025-08-31T18:15:11.876828,OK,CACHE:ISIN:NL0015000GX8->ENVI@SMART,WEEKEND
EQUASENS,FR0012882389,EQS,Euronext Paris,EUR,45.75,2025-08-29,45.75,6949.0,317236.05,EQS,SMART,46.0,CLOSE_TICKER,,,,,46.0,,TRES_FAIBLE,2025-08-31T18:15:13.012101,OK,CACHE:ISIN:FR0012882389->EQS@SMART,WEEKEND
ERAMET,FR0000131757,ERA,Euronext Paris,EUR,51.0,2025-08-29,51,24756.0,1267256.55,ERA,SMART,51.5,CLOSE_TICKER,,,,,51.5,,TRES_FAIBLE,2025-08-31T18:15:14.145856,OK,CACHE:ISIN:FR0000131757->ERA@SMART,WEEKEND
ESSILORLUXOTTICA,FR0000121667,EL,Euronext Paris,EUR,260.2,2025-08-29,260.2,468613.0,122006630.7,EL,SMART,263.4,CLOSE_TICKER,,,,,263.4,,TRES_FAIBLE,2025-08-31T18:15:15.296780,OK,CACHE:ISIN:FR0000121667->EL@SMART,WEEKEND
ESSO,FR0000120669,ES,Euronext Paris,EUR,97.3,2025-08-29,97.3,5721.0,560049.35,ES,SMART,100.3,CLOSE_TICKER,,,,,100.3,,TRES_FAIBLE,2025-08-31T18:15:16.443846,OK,CACHE:ISIN:FR0000120669->ES@SMART,WEEKEND
EURASIA FONC INV,FR0000061475,EFI,Euronext Paris,EUR,0.192,2025-08-29,0.192,32.0,6.14,EFI,SMART,0.192,CLOSE_TICKER,,,,,0.192,,TRES_FAIBLE,2025-08-31T18:15:17.574564,OK,CACHE:ISIN:FR0000061475->EFI@SMART,WEEKEND
EURAZEO,FR0000121121,RF,Euronext Paris,EUR,55.9,2025-08-29,55.9,183736.0,10290928.575,RF,SMART,56.3,CLOSE_TICKER,,,,,56.3,,TRES_FAIBLE,2025-08-31T18:15:18.728958,OK,CACHE:ISIN:FR0000121121->RF@SMART,WEEKEND
EUROAPI,FR0014008VX5,EAPI,Euronext Paris,EUR,3.014,2025-08-29,3.014,53703.0,162258.974,EAPI,SMART,3.022,CLOSE_TICKER,,,,,3.022,,TRES_FAIBLE,2025-08-31T18:15:19.864420,OK,CACHE:ISIN:FR0014008VX5->EAPI@SMART,WEEKEND
EUROCASTLE INVEST.,GB00B94QM994,ECT,Euronext Amsterdam,EUR,9.65,2025-08-29,9.65,230.0,2279.5,ECT,SMART,9.65,CLOSE_TICKER,,,,,9.65,,TRES_FAIBLE,2025-08-31T18:15:21.011394,OK,CACHE:ISIN:GB00B94QM994->ECT@SMART,WEEKEND
EUROCOMMERCIAL,NL0015000K93,ECMPA,"Euronext Amsterdam, Brussels",EUR,27.1,2025-08-29,27.1,66425.0,1791979.7,ECMPA,SMART,27.25,CLOSE_TICKER,,,,,27.25,,TRES_FAIBLE,2025-08-31T18:15:22.161486,OK,CACHE:ISIN:NL0015000K93->ECMPA@SMART,WEEKEND
EUROFINS SCIENT.,FR0014000MR3,ERF,Euronext Paris,EUR,64.82,2025-08-29,64.82,231926.0,15007282.32,ERF,SMART,64.84,CLOSE_TICKER,,,,,64.84,,TRES_FAIBLE,2025-08-31T18:15:23.309955,OK,CACHE:ISIN:FR0014000MR3->ERF@SMART,WEEKEND
EURONEXT,NL0006294274,ENX,"Euronext Paris, Amsterdam, Brussels",EUR,141.1,2025-08-29,141.1,134733.0,19018459.9,ENX,SMART,141.6,CLOSE_TICKER,,,,,141.6,,TRES_FAIBLE,2025-08-31T18:15:24.443895,OK,CACHE:ISIN:NL0006294274->ENX@SMART,WEEKEND
EUTELSAT COMMUNIC.,FR0010221234,ETL,Euronext Paris,EUR,3.105,2025-08-29,3.105,1289037.0,4008406.7275,ETL,SMART,3.075,CLOSE_TICKER,,,,,3.075,,TRES_FAIBLE,2025-08-31T18:15:25.493114,OK,CACHE:ISIN:FR0010221234->ETL@SMART,WEEKEND
EVERGREEN,FR0000035784,EGR,Euronext Paris,EUR,0.33,2025-08-29,0.33,17001.0,5762.1,EGR,SMART,0.33,CLOSE_TICKER,,,,,0.33,,TRES_FAIBLE,2025-08-31T18:15:26.635009,OK,CACHE:ISIN:FR0000035784->EGR@SMART,WEEKEND
EVS BROADC.EQUIPM.,BE0003820371,EVS,Euronext Brussels,EUR,34.8,2025-08-29,34.8,15796.0,547351.85,EVS,SMART,34.2,CLOSE_TICKER,,,,,34.2,,TRES_FAIBLE,2025-08-31T18:15:27.773519,OK,CACHE:ISIN:BE0003820371->EVS@SMART,WEEKEND
EXAIL TECHNOLOGIES,FR0000062671,EXA,Euronext Paris,EUR,114.2,2025-08-29,114.2,83419.0,9656152.8,EXA,SMART,110.2,CLOSE_TICKER,,,,,110.2,,TRES_FAIBLE,2025-08-31T18:15:28.922670,OK,CACHE:ISIN:FR0000062671->EXA@SMART,WEEKEND
EXEL INDUSTRIES,FR0004527638,EXE,Euronext Paris,EUR,39.3,2025-08-29,39.3,419.0,16676.6,EXE,SMART,40.0,CLOSE_TICKER,,,,,40.0,,TRES_FAIBLE,2025-08-31T18:15:30.060891,OK,CACHE:ISIN:FR0004527638->EXE@SMART,WEEKEND
EXMAR,BE0003808251,EXM,Euronext Brussels,EUR,9.78,2025-08-29,9.78,7363.0,73484.92,EXM1,SMART,10.2,CLOSE_TICKER,,,,,10.2,,TRES_FAIBLE,2025-08-31T18:15:31.202845,OK,CACHE:ISIN:BE0003808251->EXM1@SMART,WEEKEND
EXOR NV,NL0012059018,EXO,Euronext Amsterdam,EUR,85.65,2025-08-29,85.65,128136.0,10984218.8,EXO,SMART,86.2,CLOSE_TICKER,,,,,86.2,,TRES_FAIBLE,2025-08-31T18:15:32.340988,OK,CACHE:ISIN:NL0012059018->EXO@SMART,WEEKEND
EXOSENS,FR001400Q9V2,EXENS,Euronext Paris,EUR,39.3,2025-08-29,39.3,43149.0,1702423.35,EXENS,SMART,39.55,CLOSE_TICKER,,,,,39.55,,TRES_FAIBLE,2025-08-31T18:15:33.487688,OK,CACHE:ISIN:FR001400Q9V2->EXENS@SMART,WEEKEND
EXPLOSIFS PROD.CHI,FR0014003AQ4,EXPL,Euronext Paris,EUR,194.0,2025-08-29,194,131.0,25254.5,EXPL,SMART,194.0,CLOSE_TICKER,,,,,194.0,,TRES_FAIBLE,2025-08-31T18:15:34.640081,OK,CACHE:ISIN:FR0014003AQ4->EXPL@SMART,WEEKEND
FAGRON,BE0003874915,FAGR,"Euronext Brussels, Amsterdam",EUR,20.75,2025-08-29,20.75,52722.0,1097078.95,FAGR,SMART,20.8,CLOSE_TICKER,,,,,20.8,,TRES_FAIBLE,2025-08-31T18:15:35.780924,OK,CACHE:ISIN:BE0003874915->FAGR@SMART,WEEKEND
FASTNED,NL0013654809,FAST,Euronext Amsterdam,EUR,20.95,2025-08-29,20.95,13246.0,277588.2,FAST,SMART,21.0,CLOSE_TICKER,,,,,21.0,,TRES_FAIBLE,2025-08-31T18:15:36.918768,OK,CACHE:ISIN:NL0013654809->FAST@SMART,WEEKEND
FDJ UNITED,FR0013451333,FDJU,Euronext Paris,EUR,27.52,2025-08-29,27.52,372899.0,10269041.5,FDJU,SMART,27.76,CLOSE_TICKER,,,,,27.76,,TRES_FAIBLE,2025-08-31T18:15:38.070359,OK,CACHE:ISIN:FR0013451333->FDJU@SMART,WEEKEND
FERM.CAS.MUN.CANNE,FR0000062101,FCMC,Euronext Paris,EUR,1510.0,2025-08-29,1510,2.0,3020.0,FCMC,SMART,1500.0,CLOSE_TICKER,,,,,1500.0,,TRES_FAIBLE,2025-08-31T18:15:39.220595,OK,CACHE:ISIN:FR0000062101->FCMC@SMART,WEEKEND
FERRARI GROUP,GB00BN0VZ646,FERGR,Euronext Amsterdam,EUR,8.77,2025-08-29,8.77,44216.0,388263.25,FERGR,SMART,8.81,CLOSE_TICKER,,,,,8.81,,TRES_FAIBLE,2025-08-31T18:15:40.354808,OK,CACHE:ISIN:GB00BN0VZ646->FERGR@SMART,WEEKEND
FERROVIAL,NL0015001FS8,FER,Euronext Amsterdam,EUR,46.65,2025-08-29,46.65,2.0,93.65,FER,SMART,47.0,CLOSE_TICKER,,,,,47.0,,TRES_FAIBLE,2025-08-31T18:15:41.504645,OK,CACHE:ISIN:NL0015001FS8->FER@SMART,WEEKEND
FIDUCIAL OFF.SOL.,FR0000061418,SACI,Euronext Paris,EUR,26.6,2025-08-29,26.6,1.0,26.6,SACI,SMART,26.6,CLOSE_TICKER,,,,,26.6,,TRES_FAIBLE,2025-08-31T18:15:42.644770,OK,CACHE:ISIN:FR0000061418->SACI@SMART,WEEKEND
FIDUCIAL REAL EST.,FR0000060535,ORIA,Euronext Paris,EUR,172.0,2025-08-29,172,1.0,172.0,ORIA,SMART,172.0,CLOSE_TICKER,,,,,172.0,,TRES_FAIBLE,2025-08-31T18:15:43.782967,OK,CACHE:ISIN:FR0000060535->ORIA@SMART,WEEKEND
FIGEAC AERO,FR0011665280,FGA,Euronext Paris,EUR,9.9,2025-08-29,9.9,8960.0,89100.78,FGA,SMART,9.9,CLOSE_TICKER,,,,,9.9,,TRES_FAIBLE,2025-08-31T18:15:44.933253,OK,CACHE:ISIN:FR0011665280->FGA@SMART,WEEKEND
FIN.OUEST AFRICAIN,SN0000033192,FOAF,Euronext Paris,EUR,13.5,2025-08-29,13.5,993.0,13405.5,FOAF,SMART,13.5,HISTORICAL,,,,,13.5,,,2025-08-31T18:15:46.126888,OK,CACHE:ISIN:SN0000033192->FOAF@SMART,WEEKEND
FINANCIERE MARJOS,FR0000060824,FINM,Euronext Paris,EUR,0.19,2025-08-29,0.19,425.0,80.75,FINM,SMART,0.19,CLOSE_TICKER,,,,,0.19,,TRES_FAIBLE,2025-08-31T18:15:47.253542,OK,CACHE:ISIN:FR0000060824->FINM@SMART,WEEKEND
FIPP,FR0000038184,FIPP,Euronext Paris,EUR,0.113,2025-08-29,0.113,1002.0,121.72,FIPP,SMART,0.113,CLOSE_TICKER,,,,,0.113,,TRES_FAIBLE,2025-08-31T18:15:48.393714,OK,CACHE:ISIN:FR0000038184->FIPP@SMART,WEEKEND
FLORIDIENNE,BE0003215143,FLOB,Euronext Brussels,EUR,655.0,2025-08-29,655,20.0,13150.0,FLOB,SMART,675.0,CLOSE_TICKER,,,,,675.0,,TRES_FAIBLE,2025-08-31T18:15:49.533833,OK,CACHE:ISIN:BE0003215143->FLOB@SMART,WEEKEND
FLOW TRADERS,BMG3602E1084,FLOW,Euronext Amsterdam,EUR,25.34,2025-08-29,25.34,93940.0,2377083.26,FLOW,SMART,25.22,CLOSE_TICKER,,,,,25.22,,TRES_FAIBLE,2025-08-31T18:15:50.675813,OK,CACHE:ISIN:BMG3602E1084->FLOW@SMART,WEEKEND
FLUXYS BELGIUM D,BE0974265945,FLUX,Euronext Brussels,EUR,20.4,2025-08-29,20.4,3683.0,74180.0,FLUX,SMART,20.0,CLOSE_TICKER,,,,,20.0,,TRES_FAIBLE,2025-08-31T18:15:51.812789,OK,CACHE:ISIN:BE0974265945->FLUX@SMART,WEEKEND
FNAC DARTY,FR0011476928,FNAC,Euronext Paris,EUR,29.45,2025-08-29,29.45,24740.0,734787.1,FNAC,SMART,29.85,CLOSE_TICKER,,,,,29.85,,TRES_FAIBLE,2025-08-31T18:15:52.953011,OK,CACHE:ISIN:FR0011476928->FNAC@SMART,WEEKEND
FONCIERE 7 INVEST,FR0000065930,LEBL,Euronext Paris,EUR,0.3,2025-08-29,0.3,1.0,0.3,LEBL,SMART,0.38,CLOSE_TICKER,,,,,0.38,,TRES_FAIBLE,2025-08-31T18:15:53.991812,OK,CACHE:ISIN:FR0000065930->LEBL@SMART,WEEKEND
FONCIERE INEA,FR0010341032,INEA,Euronext Paris,EUR,32.8,2025-08-29,32.8,500.0,16450.7,INEA,SMART,33.0,CLOSE_TICKER,,,,,33.0,,TRES_FAIBLE,2025-08-31T18:15:55.133053,OK,CACHE:ISIN:FR0010341032->INEA@SMART,WEEKEND
FONCIERE LYONNAISE,FR0000033409,FLY,Euronext Paris,EUR,74.6,2025-08-29,74.6,9.0,666.4,FLY,SMART,74.0,CLOSE_TICKER,,,,,74.0,,TRES_FAIBLE,2025-08-31T18:15:56.275985,OK,CACHE:ISIN:FR0000033409->FLY@SMART,WEEKEND
FONCIERE VOLTA,FR0000053944,SPEL,Euronext Paris,EUR,9.85,2025-08-29,9.85,44.0,433.4,SPEL,SMART,9.85,CLOSE_TICKER,,,,,9.85,,TRES_FAIBLE,2025-08-31T18:15:57.414730,OK,CACHE:ISIN:FR0000053944->SPEL@SMART,WEEKEND
FORESTIERE EQUAT.,CI0000053161,FORE,Euronext Paris,EUR,765.0,2025-08-29,765,5.0,3825.0,FORE,SMART,765.0,CLOSE_TICKER,,,,,765.0,,TRES_FAIBLE,2025-08-31T18:15:58.548836,OK,CACHE:ISIN:CI0000053161->FORE@SMART,WEEKEND
FORFARMERS,NL0011832811,FFARM,Euronext Amsterdam,EUR,4.68,2025-08-29,4.68,88269.0,412999.635,FFARM,SMART,4.67,CLOSE_TICKER,,,,,4.67,,TRES_FAIBLE,2025-08-31T18:15:59.685156,OK,CACHE:ISIN:NL0011832811->FFARM@SMART,WEEKEND
FORSEE POWER,FR0014005SB3,FORSE,Euronext Paris,EUR,0.395,2025-08-29,0.395,31612.0,12406.988,FORSE,SMART,0.395,CLOSE_TICKER,,,,,0.395,,TRES_FAIBLE,2025-08-31T18:16:00.827648,OK,CACHE:ISIN:FR0014005SB3->FORSE@SMART,WEEKEND
FORVIA,FR0000121147,FRVIA,Euronext Paris,EUR,11.39,2025-08-29,11.39,527770.0,6007509.295,FRVIA,SMART,11.43,CLOSE_TICKER,,,,,11.43,,TRES_FAIBLE,2025-08-31T18:16:01.963465,OK,CACHE:ISIN:FR0000121147->FRVIA@SMART,WEEKEND
FOUNTAIN,BE0003752665,FOU,Euronext Brussels,EUR,1.55,2025-08-29,1.55,15.0,23.25,FOU,SMART,1.55,CLOSE_TICKER,,,,,1.55,,TRES_FAIBLE,2025-08-31T18:16:03.097547,OK,CACHE:ISIN:BE0003752665->FOU@SMART,WEEKEND
FRANCAISE ENERGIE,FR0013030152,FDE,Euronext Paris,EUR,29.0,2025-08-29,29,11075.0,322800.15,FDE,SMART,29.5,CLOSE_TICKER,,,,,29.5,,TRES_FAIBLE,2025-08-31T18:16:04.241267,OK,CACHE:ISIN:FR0013030152->FDE@SMART,WEEKEND
FREY,FR0010588079,FREY,Euronext Paris,EUR,29.6,2025-08-29,29.6,193.0,5712.8,FREY,SMART,29.6,CLOSE_TICKER,,,,,29.6,,TRES_FAIBLE,2025-08-31T18:16:05.376773,OK,CACHE:ISIN:FR0010588079->FREY@SMART,WEEKEND
FSDV,FR0000031973,FSDV,Euronext Paris,EUR,15.0,2025-08-29,15,522.0,7830.0,FSDV,SMART,15.5,CLOSE_TICKER,,,,,15.5,,TRES_FAIBLE,2025-08-31T18:16:06.513562,OK,CACHE:ISIN:FR0000031973->FSDV@SMART,WEEKEND
FUGRO,NL00150003E1,FUR,Euronext Amsterdam,EUR,11.78,2025-08-29,11.78,610257.0,7234784.39,FUR,SMART,11.94,CLOSE_TICKER,,,,,11.94,,TRES_FAIBLE,2025-08-31T18:16:07.659762,OK,CACHE:ISIN:NL00150003E1->FUR@SMART,WEEKEND
GALAPAGOS,BE0003818359,GLPG,"Euronext Amsterdam, Brussels",EUR,26.94,2025-08-29,26.94,68645.0,1873505.14,GLPG,SMART,28.14,CLOSE_TICKER,,,,,28.14,,TRES_FAIBLE,2025-08-31T18:16:08.801903,OK,CACHE:ISIN:BE0003818359->GLPG@SMART,WEEKEND
GAUMONT,FR0000034894,GAM,Euronext Paris,EUR,81.0,2025-08-29,81,68.0,5408.0,GAM1,SMART,81.0,CLOSE_TICKER,,,,,81.0,,TRES_FAIBLE,2025-08-31T18:16:09.940279,OK,CACHE:ISIN:FR0000034894->GAM1@SMART,WEEKEND
GBL,BE0003797140,GBLB,Euronext Brussels,EUR,75.1,2025-08-29,75.1,131152.0,9862861.75,GBLB,SMART,75.9,CLOSE_TICKER,,,,,75.9,,TRES_FAIBLE,2025-08-31T18:16:11.090750,OK,CACHE:ISIN:BE0003797140->GBLB@SMART,WEEKEND
GEA GRENOBL.ELECT.,FR0000053035,GEA,Euronext Paris,EUR,86.0,2025-08-29,86,1.0,86.0,GEA,SMART,86.5,CLOSE_TICKER,,,,,86.5,,TRES_FAIBLE,2025-08-31T18:16:12.225490,OK,CACHE:ISIN:FR0000053035->GEA@SMART,WEEKEND
GECINA,FR0010040865,GFC,Euronext Paris,EUR,83.85,2025-08-29,83.85,64028.0,5369774.05,GFC,SMART,83.85,CLOSE_TICKER,,,,,83.85,,TRES_FAIBLE,2025-08-31T18:16:13.369255,OK,CACHE:ISIN:FR0010040865->GFC@SMART,WEEKEND
GENEURO,CH0308403085,GNRO,Euronext Paris,EUR,0.0298,2025-08-29,0.0298,309074.0,9552.3062,GNRO,SMART,0.0322,CLOSE_TICKER,,,,,0.0322,,TRES_FAIBLE,2025-08-31T18:16:14.502207,OK,CACHE:ISIN:CH0308403085->GNRO@SMART,WEEKEND
