symbol_1,symbol_2,correlation
CRLO,SMCP,0.9293895401225558
HEIA,STLAP,0.9293843930013286
BSD,DIE,0.9293809957778831
DIE,JBOG,0.9293623570391668
EDEN,HOMI,0.9293618221416025
DBG,FUR,0.929357330609313
ACOMO,KENDR,0.929343635542997
ANTIN,TKO,0.9293404726244833
AJAX,PORF,0.9293203772845912
LOUP,TRIO,0.929317086740029
AKE,TITC,0.9293135402122263
DBG,PARRO,0.9293102018524066
CAF,IPH,0.9293021510357188
COV,SIP,0.9292986292340543
CABLE,UMG,0.9292937465899839
CA,HOLCO,0.9292785061016873
AELIS,CLARI,0.9292705613280807
BPOST,CBE,0.9292680744767031
BELYS,CEN,0.9292594937642855
SIGHT,TTE,0.9292379133222031
FCMC,NOKIA,0.9292280291119618
CABKA,SCHP,0.9292204424252978
CLARI,MONT,0.9292194763132405
KBCA,VCT,0.9292095423211905
AED,XIL,0.9292055712052747
EBUS,PSAT,0.9292004593782321
TRI,XIOR,0.9291788756034933
AGFB,FFARM,0.9291669802612788
NSI,PARRO,0.9291369556697971
ORA,VRAP,0.929116755030912
MDM,WLN,0.9291141865306757
AKE,HEIO,0.9290911672895541
CABLE,RF,0.9290839219442609
MIKO,PEUG,0.9290837809438023
EN,HEIJM,0.9290685746073176
PSAT,SOLB,0.9290656055039465
CRAP,GBLB,0.9290596637785149
GET,SOP,0.9290514728343487
RECT,UBI,0.9290494432417253
AC,ELIOR,0.9290345817045919
AREIT,IPH,0.9290321866143862
AGFB,ANTIN,0.9290281511642486
BRNL,IMCD,0.9290215055748228
BASS,IMCD,0.9290204208232901
WAVE,XFAB,0.929007995786435
RAND,SIGHT,0.9289908451152756
ARG,VIRP,0.928988173103692
EXENS,JBOG,0.9289850505069989
CARM,S30,0.9289797333336209
FFARM,VGP,0.9289662385869352
GLO,WLN,0.928954320459681
BRNL,KIN,0.9289497102682993
BESI,FDE,0.9289428313496384
OPM,SAMS,0.9289355667922486
CIV,CRLO,0.9289206665678831
DEME,LHYFE,0.9289102603555774
PARRO,PLX,0.9288857293123517
LNA,MRN,0.9288668663292851
BOL,CLARI,0.9288654763084911
BREB,TEP,0.928865008090911
ERA,GET,0.9288613116053762
GLO,VK,0.9288467803464803
IMDA,LR,0.9288386532025205
ASRNL,BON,0.9288360549391411
ERA,MDM,0.9288254787112884
DSFIR,OPM,0.9288204693375801
BVI,LIN,0.9288182153616777
NXFIL,PLX,0.9288053149217841
LOUP,VIO,0.9287934443264494
EBUS,INEA,0.92878156206593
OCI,TINC,0.9287706926741095
MAU,XIOR,0.9287532781626513
EXE,FUR,0.9287484763029523
ASM,SGO,0.9287449100693241
ASY,KOF,0.928741492349701
ERA,LOUP,0.9287389793940215
CTAC,ENRGY,0.9287338168007017
AREIT,GET,0.9287220280845394
ADYEN,NRO,0.9287059920789767
ABO,FII,0.9287058808063803
ERA,HEIA,0.9287030678959797
EQS,SK,0.9286929286572364
ETL,S30,0.9286707928541102
BESI,CDA,0.9286675966032021
DIEG,SDG,0.9286585574999642
AUGR,SPA,0.9286585574999591
CCN,VLK,0.9286421358048497
ALLFG,CYAD,0.9286323813739578
BRNL,CRLA,0.9286132512848136
ACA,CMCOM,0.9286061459994237
ACOMO,TKWY,0.9285987772195571
ARTO,UMI,0.9285714285714314
ARTO,LVIDE,0.9285714285714308
ARTO,NN,0.9285714285714298
LHYFE,SIGHT,0.9285652761058065
CLA,JCQ,0.9285622966846516
ELIOR,HCO,0.9285566979367157
ANTIN,SMCP,0.9285444906777512
BFIT,CARM,0.9285390199853732
SAMS,XIOR,0.9285327374564055
CARM,ETL,0.9285008321143965
CTPNV,MEMS,0.9284957548391788
ELIOR,LOCAL,0.9284928060674684
AKE,PERR,0.9284851680677306
ADYEN,ASRNL,0.928483080893598
BOL,SOP,0.9284779177403182
LTA,WHATS,0.9284766908852582
AZRNW,SMCP,0.9284766908852526
CLARI,S30,0.9284686148578202
ARCAD,SGRO,0.9284649394573249
ASRNL,DBG,0.9284475322324666
CARM,GBT,0.9284377230786893
FDE,MF,0.9284268825396893
ERA,HEIO,0.9284215674543634
GPE,SBMO,0.9284215090761946
GUI,IMCD,0.9284176811188855
BSD,SIGHT,0.928416902385671
ARTO,LACR,0.9284141650970554
AC,NK,0.9284063002577496
ADYEN,SOP,0.9283965600330516
BSD,RF,0.9283557324025224
NN,SESG,0.9283489364286547
ARTO,INPST,0.928324824176141
ELI,ERA,0.9283151536415604
INPST,SK,0.9283083138229031
NRO,WAVE,0.9283052045006637
TITC,VLTSA,0.9282889250926808
MF,VIRP,0.9282834905262802
AED,VLTSA,0.9282820633761496
HOMI,PROAC,0.9282743372804414
TKO,WHATS,0.928272168376206
DBG,DBV,0.9282516787829866
GLO,ITP,0.9282515335772838
ARG,S30,0.9282345667296011
AMUN,MTU,0.9282097629920818
PIG,SCR,0.9281956321290622
ACAN,THEON,0.9281919912593595
ETL,MDM,0.9281872322360404
AMUND,COTY,0.928184880121374
FORSE,MF,0.9281737660978236
SHELL,VIO,0.9281483559753988
BRNL,COFB,0.9281271913697335
HEIA,S30,0.9281249400337112
ARTO,EL,0.9281234821944556
EBUS,MEMS,0.9281196642542807
AGN,FNAC,0.9281193058602675
EMEIS,SK,0.9281192105025512
CCN,FERGR,0.9281099049189162
SIGHT,STLAP,0.92810672436932
CCN,OCI,0.9281051152101892
AELIS,CLA,0.9280816542215546
ITP,WAVE,0.9280702055051497
CDA,MDM,0.928068140006543
ARG,AUB,0.9280645544627287
CABKA,CRLA,0.9280552493962082
CRSU,LOUP,0.9280501189715877
LTA,MDM,0.9280317597667292
SMCP,STF,0.9280306613813316
CAF,PARRO,0.9280264191194556
MONT,SK,0.9280201323296098
INF,OPM,0.9279941468326259
BLC,SBMO,0.9279846238054877
AAA,IDIP,0.9279647424959336
HEIA,NYXH,0.927950929188176
ALTA,WDP,0.927924918541378
CO,PLX,0.9279234840296988
EXA,MIKO,0.9279022600288567
AFME,SCHP,0.9278864292424202
AALB,DSFIR,0.9278700390805797
AGN,XIL,0.9278564895478776
CLA,ODET,0.927854095032109
ADP,NN,0.9278459409301757
STMPA,XFAB,0.9278432476083216
BSD,BTLS,0.9278213629847332
ATE,SGO,0.9278189910374006
AVTX,CAF,0.9278024209407508
MTU,VRAP,0.9277927342907141
SESG,WDP,0.9277838535597847
FDJU,MT,0.9277466799897239
BFIT,HEIJM,0.9277255328759871
CO,LHYFE,0.927722077260003
MAAT,MDM,0.9277216400418182
AGN,EAPI,0.9277109410104354
AUGR,SU,0.9277024749187165
BON,VK,0.9276924998699579
CLARI,MAAT,0.9276680223004602
GDS,QDT,0.9276625296541235
AF,VCT,0.9276470427117177
CABKA,FRVIA,0.9276417009989644
AF,S30,0.9276254006614513
AMUN,INPST,0.9276222896113309
JCQ,XFAB,0.9276110559971641
HEIA,WLN,0.9276105302387861
ALTA,ATE,0.9276067245340156
PSAT,SOP,0.9275977792333499
AGN,IPS,0.927595491962931
SHUR,TITAN,0.9275905114320174
CTAC,PUB,0.927584341111004
BASS,ELIOR,0.9275808800883999
MELE,SK,0.927580302044531
LNA,SAMS,0.9275764906008497
LTA,STLAP,0.9275738140612665
ELIOR,EXENS,0.9275716107900706
ETL,FFARM,0.9275679203642068
AXS,WHA,0.9275523642669593
FUR,GAM,0.9275375389777634
EXE,WHATS,0.9275311320316532
CLARI,STF,0.9275260163064022
MONT,MTU,0.9275175418269067
CRSU,EXENS,0.9275122204820093
NOKIA,ONTEX,0.9275006986296161
ELI,SOI,0.9274935513724403
MF,SHUR,0.9274670021250527
BVI,CFEB,0.9274529029334165
CRBN,LIN,0.9274441179164964
BON,ITP,0.9274409113457447
CBDG,STLAP,0.927435078372799
KBCA,NK,0.9274296398515257
CA,HEIO,0.927413058305149
ENRGY,NOKIA,0.9274089930825821
AGN,DBV,0.9274076733862853
GLO,SOLB,0.9273731965677211
FORSE,VK,0.9273612375669604
FDE,VIO,0.9273574470291837
FDE,GBT,0.9273457743012614
CRLA,FLOW,0.927343135201601
EBUS,NYXH,0.9273324254252151
LTA,WAVE,0.9273084413226041
CTPNV,SOLB,0.9272995776782097
BTLS,SGRO,0.9272949426805933
LHYFE,SAF,0.9272875762754517
AELIS,VLK,0.9272806839889984
PLX,SOI,0.9272641992041325
BRNL,FNAC,0.9272530076185486
BSD,SBMO,0.9272438326316251
ALFEN,EDEN,0.9272389143051734
ARTO,BLC,0.9272326016494707
AED,EAPI,0.9272209228090884
AAA,CLA,0.9271740215889245
AKE,JBOG,0.9271682533017734
HYL,IPH,0.9271520182572998
AKE,FDE,0.9271505870891729
CFEB,CHSR,0.9271468203196137
LOCAL,TFG,0.9271455408231117
BASS,LTA,0.9271387383350741
AVTX,DPT,0.9271310436445714
MTU,VK,0.9271308564083132
COFB,SHELL,0.9271214023095097
ARCAD,MERY,0.9271200015708688
PERR,SHELL,0.9271112298020561
CRSU,GBT,0.9270994672014028
TRI,TRIO,0.9270848717397897
BESI,BOL,0.9270817939952556
NRO,XFAB,0.927076403473106
BRNL,FUR,0.9270756796613278
BUR,CPINV,0.927074844532921
ELIOR,SBMO,0.9270709034731808
MRN,STMPA,0.9270697102681533
CA,SAVE,0.927054302645983
CHSR,UCB,0.9270530993356405
IDL,SHELL,0.9270516838269537
ARTO,CARM,0.9270471647242885
OPM,XIL,0.927045906143034
CCN,CRSU,0.9270367440960451
JCQ,VU,0.9270297162553669
ALLFG,PERR,0.9270053522082468
FII,SAN,0.9269984181317557
IPS,XIOR,0.9269877923199293
BOI,CMBT,0.9269674785094583
ASRNL,HOMI,0.9269649141724161
APAM,FCMC,0.9269601077690468
AAA,SMCP,0.9269479409036905
PROAC,XIL,0.9269461343740154
ATO,NK,0.9269326147061585
KIN,S30,0.9269271197714911
CABKA,DBG,0.9269235957244959
SAMS,SHUR,0.926909856204613
AKW,LIGHT,0.9269011887925382
BON,IPS,0.9269010600693715
BVI,HYDRA,0.9268945630600198
BREB,CTPNV,0.9268856513724671
BESI,ODET,0.9268833620357293
AREIT,FII,0.926870790208874
AUB,XFAB,0.9268383566138795
CARM,WEB,0.9268378175716471
APAM,CRBN,0.9268290518182514
CO,LNA,0.9268274523600272
PLNW,RMS,0.9268273289933883
CRLA,VGP,0.926818625642148
AGN,VLK,0.9268116748708589
MF,TITAN,0.9268111071323748
COFA,SOLB,0.9267803760830947
BVI,CMCOM,0.9267709173988238
EXA,OPM,0.9267707717938852
KBCA,MMT,0.9267634266812128
FNAC,JEN,0.9267493904657457
FUR,IDL,0.9267471237094186
EAPI,TKO,0.9267372951808796
BON,FFARM,0.9267004458463376
CS,ENGI,0.9266963220282539
BESI,CARM,0.9266932290201629
AZE,MONT,0.92668901301516
AMG,MMB,0.9266868164482436
MIKO,WHATS,0.9266821663323332
GTT,LOCAL,0.9266652570131593
CRAV,NSI,0.9266601759137544
FGA,ITP,0.9266547688829794
CABKA,TRI,0.9266508000514266
AAA,LAT,0.9266487722247484
ABI,DBV,0.9266430927238174
FORSE,XFAB,0.9266413716759183
GUI,HOLCO,0.9266376011236841
CO,SBMO,0.926623311737743
ADYEN,EKOP,0.9266147573457748
OPM,SAF,0.9266125600998605
ANTIN,JBOG,0.9265981655111911
ELIOR,MAU,0.9265954497144725
TEP,VRLA,0.926593416385537
BNP,UMG,0.9265932571518477
ATE,MF,0.926579121467198
ALO,INPST,0.9265680438507572
AKE,NYXH,0.9265596643477629
PLNW,SHUR,0.9265590495526103
ATO,EQS,0.9265562206660707
CLA,VRAP,0.9265384385327183
ASRNL,TRI,0.9265229913334334
BAMNB,MERY,0.9265205799075168
EMEIS,FERGR,0.9265123675403445
ARG,HCO,0.9264823078967678
EKOP,XIL,0.9264819015428636
AKE,GLO,0.9264807365698564
AKE,BOL,0.9264642616788243
GREEN,RI,0.9264557470151454
HEIO,MF,0.9264538221853068
ABO,CPINV,0.9264518384384332
DPT,RF,0.926451471668617
EVS,RF,0.9264425348168338
AKE,ODET,0.9264311918814071
CTPNV,VRLA,0.9264250019500404
HEIJM,XFAB,0.9264239765310178
CRAV,ECMPA,0.9263892017691384
AGS,BTLS,0.9263771521786998
KIN,SFPI,0.9263623203941405
CPINV,GAM,0.926361672012086
AKZA,IMDA,0.9263508695655351
LHYFE,SOI,0.9263360637310678
IPH,RI,0.9263331453636274
JCQ,VIRP,0.926309958678065
IDL,LOCAL,0.9262788455450592
LTA,SOI,0.9262745702791613
ALTA,KIN,0.9262560692943531
LNA,NRO,0.9262487250154261
ALFEN,ECMPA,0.92624705068579
HCO,PARRO,0.9262331946798591
SMCP,TRIO,0.926229139501632
GIMB,SELER,0.9262240082120423
GBT,RMS,0.9262111060654262
ELI,UBI,0.9261992728057932
FUR,MDM,0.9261903362575871
CNDF,MELE,0.9261825984278651
CRLA,OPM,0.9261716326744382
ITP,NYXH,0.926165926143994
BOL,PERR,0.9261655611303852
SAVE,WAVE,0.9261578097619895
CTPNV,SCR,0.9261421485554389
COH,GPE,0.9261373341059783
ARG,GBT,0.9261327981845059
CCN,ELI,0.9261164320713411
ERF,SHUR,0.926107271771781
EBUS,VIO,0.926106399053607
ALTA,XFAB,0.926071547735017
NRO,TEP,0.9260691672758673
IPS,RECT,0.9260655928499508
EBUS,INF,0.92606010031255
ELIOR,STLAP,0.926056196072179
AKE,BASS,0.9260479073853416
CPINV,LOCAL,0.9260336380295424
BFIT,SGO,0.926031464311445
CMO,TERBS,0.9260310896622782
CAP,CMCOM,0.9260212500817224
EQS,ICAD,0.9260071879493
FFARM,SAVE,0.9260055119724842
APAM,IMMO,0.9259821436246681
CFEB,SPEL,0.9259700908792255
CFEB,PHXM,0.9259700908792055
ELIOR,HEIO,0.9259626680661741
CTAC,HWK,0.9259613515991384
FAGR,SELER,0.925952121942154
COVH,SPEL,0.9259451345627816
COVH,PHXM,0.9259451345627394
NN,SHUR,0.9259424005414874
ARTO,ENX,0.9259328328140403
74SW,ALFEN,0.9259326000259399
FDE,GET,0.9259263727660562
DEME,LTA,0.9259171362131262
HEIO,TRIO,0.9259122594796125
MEMS,OPM,0.9259077499456879
CHSR,COVH,0.9258928881444711
HEIO,SK,0.9258894856368778
SOI,WAVE,0.9258776513825014
BUR,LPE,0.925865079428516
FII,GAM,0.9258612332229831
GBT,LTA,0.9258580571002683
AMUND,PUB,0.9258483643354097
GEA,WDP,0.9258474764925514
XFAB,XIOR,0.9258456300248925
MCC,PORF,0.9258200997725515
GTT,LOUP,0.9258111564330739
MOUR,STF,0.9258000371771952
GLO,JCQ,0.9257874043214447
ERA,KIN,0.9257754271027154
BLC,HCO,0.9257734376541812
ARAMI,SIGHT,0.925752715023764
JEN,VLTSA,0.925751656298131
VIE,VPK,0.9257406185599352
AVT,FLOW,0.9257365254277026
EXO,HOMI,0.9257301620394985
SOP,VGP,0.9257288969218042
EXA,MAU,0.9257204174317228
AGN,FDE,0.9257062252197318
ALTA,HEIA,0.9256986826913429
CCEP,ROU,0.9256982327176928
MDM,STF,0.9256926075280391
EBUS,VK,0.9256853072456864
CABKA,SAF,0.9256805182603188
EKOP,IDL,0.9256776365628815
FAGR,HWK,0.9256523617958571
EQS,GFC,0.9256487651568743
CLARI,JCQ,0.9256305945315845
GAM,LOCAL,0.9256071498444225
GLO,SK,0.9255957153271853
SK,SOLB,0.9255804599836469
IPN,MORE,0.9255793357804163
BOL,LNA,0.9255766717708789
SAF,VLK,0.9255732119736172
CCEP,RNO,0.9255637283622508
CO,FFARM,0.9254959836795017
ABI,ADYEN,0.925493834564458
GLO,LOCAL,0.925487736483377
MORE,SW,0.9254778183031024
EXM,UCB,0.9254718197886647
JBOG,LAT,0.9254557240372604
HOMI,MDM,0.9254517226637892
ATE,MTU,0.9254300301006012
JCQ,MTU,0.9254039510392508
ASM,CABLE,0.9253994514493898
PHXM,UCB,0.9253941699821384
SPEL,UCB,0.9253941699821172
BRNL,HDF,0.9253870430557758
HOMI,STLAP,0.9253858338094226
FNAC,LHYFE,0.9253712687220982
RF,VGP,0.9253569352344415
MAAT,SOI,0.9253389434820942
AKE,BON,0.9253285539080474
ARG,TRI,0.9253126733629593
COVH,GJAJ,0.9253115963758364
KENDR,SU,0.9252824759250227
GET,IPS,0.9252772378653417
NXFIL,VIL,0.9252760282042541
CV,FLY,0.925274054251874
EVS,JBOG,0.9252724422989222
BSD,TITAN,0.9252696659605114
THEP,TKO,0.925269655767793
AKE,VLK,0.9252675335971579
ALLFG,BON,0.9252660368534886
LPE,ORIA,0.9252627720766169
HDF,TKO,0.9252622861220128
AVTRI,ECONB,0.9252555213096103
AGFB,PROAC,0.9252553005684022
CRLO,ITP,0.9252505559386881
GTT,RF,0.9252356504986712
EVS,XIOR,0.9252345032244561
AMUN,FORSE,0.9252268691120753
NSI,SOI,0.9252015138776366
AAA,TITC,0.9251963066427032
QRF,RCO,0.9251955199817946
CBDG,NYXH,0.925195188997525
AED,ARTO,0.9251796153653694
GAM,HYL,0.9251730346325729
CTPNV,MELE,0.9251667802127069
ETL,VIO,0.9251627202483568
ATO,KBCA,0.9251624363968393
AMUN,IPS,0.9251522780649234
CHSR,FAGR,0.9251144014651693
CLARI,EXENS,0.9251093681229651
BREB,CO,0.92510639848042
PARRO,STF,0.9251012800222471
HEIJM,PIG,0.9250994236160018
PUB,SU,0.9250979845156614
ECT,TFI,0.9250839899094228
BLC,PLX,0.925069101281734
EC,SOP,0.9250617994777591
CO,ITP,0.9250456627100259
CO,MIKO,0.9250282893863492
AKZA,FOU,0.9250281828642738
CO,STF,0.924997547879054
EVS,GET,0.9249951943374976
MAU,UBI,0.9249621394998644
BNJ,JDEP,0.9249601680562608
ATEB,AVTX,0.9249568353697828
EXE,STF,0.9249440717489491
AFMBS,RNO,0.9249424071180461
ERA,TITAN,0.9249345147127527
BRNL,SMCP,0.9249329336404182
ASRNL,PERR,0.9249322691275336
SIGHT,VIRP,0.9249272527593725
CABKA,FDE,0.9249270769051359
AF,SK,0.9249261714727537
FOU,MERY,0.9249114902053783
EXENS,NEX,0.9249095341554406
BFIT,BSGR,0.9249055286713632
BON,EVS,0.9248923459991413
CLARI,PSAT,0.924892065219493
SIGHT,TRI,0.9248803930373163
CLARI,FFARM,0.9248701031041507
AED,TKO,0.9248513671273645
SOI,TKO,0.9248434613993509
FFARM,STLAP,0.9248358475199169
AELIS,CABKA,0.9247806653070048
TRIO,XIOR,0.924759604012756
MIKO,PERR,0.9247423111652998
AZE,ENX,0.9247377966436948
CDA,FERGR,0.9247299186978318
COH,FGA,0.9247269945615464
KENDR,MMB,0.9247243617568526
ABI,HDF,0.9247241968257491
CBDG,MAAT,0.9246978508565502
FGA,GTT,0.9246977401226879
STMPA,XIOR,0.9246871093681157
VGP,VK,0.9246690202561467
LOTB,PAY,0.9246547634003583
GJAJ,LOTB,0.9246547634003562
LOTB,OPTI,0.9246547634003559
LOTB,PREVA,0.9246547634003541
AELIS,VU,0.9246541027378037
NEX,TRI,0.9246379948722147
CPINV,EKOP,0.9246196141417616
ARAMI,VIRP,0.9245761158697916
BLC,PAT,0.924569656634599
CRLO,EXO,0.924566948620658
CO,WHATS,0.9245444788704107
DSFIR,NRO,0.9245402536328873
TITAN,VRAP,0.9245362220018725
NYXH,SMCP,0.9245212798019733
EVS,TRIO,0.9245202993519531
VLK,WLN,0.9245201911509847
SIFG,SMCP,0.9245080826961343
GBT,OCI,0.9245058974180519
COTY,NOKIA,0.924487409569234
PSAT,WLN,0.9244792880442582
AF,ARTO,0.924468373872461
ANTIN,DEME,0.9244650660250032
DBV,RAND,0.9244635967024625
BSD,ETL,0.9244588552517503
GIMB,VALUE,0.9244576616876073
FGA,PARRO,0.9244542475038338
BREB,HCO,0.9244500778007347
ABVX,TUB,0.9244487770452277
ARTO,BSD,0.924448051716864
CYAD,EKOP,0.9244473399758896
BREB,FFARM,0.9244285152754509
RECT,SOI,0.9243977175669738
CPINV,SAN,0.9243937336434547
AUGR,CMCOM,0.9243715516962185
ARG,AZE,0.924356281624355
BAR,NYXH,0.92434285548907
BASS,COFB,0.9243279942298637
HOLCO,SESG,0.9243052562085935
FRVIA,OPM,0.9242990171682168
AMG,BN,0.9242889362852401
IMCD,SOI,0.9242887265257327
ERF,KOF,0.9242869537838857
COFB,EBUS,0.9242852792413172
AM,HO,0.924276517308897
FDE,LNA,0.9242616169516781
KIN,STLAP,0.9242594596019242
SHELL,WHATS,0.9242285372868543
SOP,TINC,0.9242282794428022
FREY,SWP,0.9242033037802998
CLARI,EBUS,0.9242010846903673
PAT,SBMO,0.9241966350083048
AGN,FRVIA,0.9241767572568155
FAGR,SPEL,0.9241758200538892
FAGR,PHXM,0.924175820053857
BON,CRSU,0.924162616152023
DSFIR,TITAN,0.9241557979373654
NK,S30,0.9241547331464544
AREIT,WHATS,0.9241377067782299
AUB,SK,0.9241156981811428
BAR,VLK,0.9240990491733356
PERR,SOP,0.9240988874680087
MDM,PSAT,0.9240887118379348
ARTO,LOCAL,0.9240795181250203
CRI,LOTB,0.9240793629560894
CVC,SIGHT,0.9240776111372007
BFIT,SCR,0.9240560123485035
ADOC,ASRNL,0.92404526298017
EXO,NXFIL,0.9240268232234661
BASS,LOCAL,0.9240263247606137
ADP,MELE,0.9240252777011356
EXA,IDL,0.9240125446758448
DSFIR,STMPA,0.924011125987693
BLC,BON,0.9240067244851291
PUB,SPA,0.9239973234906373
PARRO,SAMS,0.9239953713920224
BOL,KOF,0.9239850126341038
AALB,ATE,0.9239843058888842
ASRNL,IDL,0.9239829565508448
FNAC,OPM,0.9239646506432717
HCO,SBMO,0.9239569911704967
AGS,PLNW,0.9239512645610802
BASS,EXENS,0.9239279101784214
FUR,SMCP,0.9239243394421812
CRBN,LR,0.923913420532607
LNA,NN,0.9239126582125123
CTPNV,MRN,0.9239068027142674
CARM,COFA,0.9239027412333318
SOI,WLN,0.9238967708555839
INPST,PIG,0.9238839977217834
LVIDE,SEFER,0.9238809633728572
BLC,CO,0.9238751393524581
GBT,XFAB,0.923872937764824
BRNL,GBT,0.9238635338803205
UMG,VCT,0.9238549315303859
CAF,ERA,0.9238415992843673
DPT,FII,0.923839675022361
FGA,IPH,0.9238300057556391
ELIOR,LOUP,0.9238162338264622
GEA,VCT,0.9238116128200003
CDA,SGRO,0.9237963893556005
BANQ,EXA,0.9237913393914706
AF,SCR,0.9237903719298141
SAMS,VLK,0.9237834419153336
LOUP,STLAP,0.9237811043560065
ADYEN,JCQ,0.9237808043755313
PERR,SIGHT,0.9237729796254519
BLC,GLO,0.9237665143549665
ABN,UCB,0.9237648894602902
BSGR,WEB,0.9237604307034006
ARG,COFA,0.9237548209220714
BLC,DBV,0.9237531809242862
PERR,RAND,0.923747864827887
SAMS,SGRO,0.9237426539672307
BRNL,LOUP,0.9237266382028647
ARAMI,LTA,0.9237029232441136
MDM,VIRP,0.9236931870052305
AALB,ENX,0.9236894462876415
MF,TINC,0.9236874569309456
CVC,PROAC,0.9236836184034579
ELI,SK,0.9236716726685185
S30,SESG,0.9236596027918763
CAF,COFB,0.9236518418262459
AED,FRVIA,0.9236509651759246
EDEN,MALT,0.9236410754720615
AD,ENRGY,0.9236379091424542
AVTX,HOMI,0.9236378389971852
INPST,MEMS,0.9236294744302835
AKZA,MERY,0.9236196430169349
CO,HDF,0.9236182925854177
AREIT,WLN,0.9235979160060371
AD,SEQUA,0.9235918433953014
ENX,TEP,0.9235862602175169
ATE,NRO,0.9235820527282582
ALTA,SCR,0.9235804299935984
MDM,XIOR,0.923575994671545
AGS,SOLB,0.9235729880248081
MONT,SAMS,0.9235718890749018
ALO,CRTO,0.9235659379771529
BOL,JCQ,0.9235536134602205
COH,TKO,0.9235316431234859
AREIT,AVTX,0.9235297655802447
LNA,SMCP,0.9235172778172507
MDM,SAF,0.9235152509893361
CDA,ODET,0.9235072281390727
ALFEN,EVS,0.923496800078027
NYXH,RF,0.9234823866397289
ADYEN,PLNW,0.9234765117039451
SPA,UCB,0.9234760136840302
DBV,ELIOR,0.9234723708297594
BOI,WAGA,0.9234556135854928
CIV,CRTO,0.9234274923453577
BSD,EKOP,0.9234234095851543
AGS,ODET,0.9234212020321216
BRNL,WAVE,0.9234208057092059
EMEIS,SHELL,0.9234154868434287
ARG,TWEKA,0.9234060659526679
ASCE,RXL,0.923399510368709
BFIT,PIG,0.9233957371275132
CRTO,EKI,0.9233806899927571
S30,WDP,0.9233769858162107
FAGR,SPA,0.9233754597928394
ELI,SAF,0.9233698617673645
BASS,FDE,0.9233691962008264
HWK,IMMO,0.9233620661925813
NXFIL,PAT,0.9233568129975033
SOLB,STMPA,0.9233493904621194
DIE,FRVIA,0.9233486197766536
EXA,INF,0.9233451677249604
CRLO,LOCAL,0.9233367534777793
CRSU,IMCD,0.9233284239430961
BAR,MEMS,0.9233252278163767
PSAT,VIO,0.9233252203255486
PRX,SPA,0.9233109956266269
CO,DBV,0.9233100151262387
BAMNB,WKL,0.9232846495024912
DSFIR,FDE,0.9232705542547688
MTU,WAVE,0.9232663155043671
ABN,SELER,0.9232450022365386
BFIT,NK,0.9232419263850322
CBDG,DSFIR,0.9232391374684843
CFI,GLE,0.9232197865651742
SOLB,XIOR,0.923219165480483
CEN,EXE,0.9232102468389737
CRLO,ETL,0.9231800035287374
CTPNV,GLO,0.9231711151483296
ELIOR,WHATS,0.9231430788999613
MIKO,WAVE,0.923136257450692
EIFF,EVS,0.9231037686130346
OSE,TTE,0.9230863117678716
SOLB,WAVE,0.9230856841916937
ODET,WAVE,0.923082198900517
CDA,IDL,0.9230759839515233
DBG,VIO,0.9230695828915544
EXENS,SOP,0.9230547076760248
MTU,SOP,0.9230538282019768
BASS,ITP,0.9230254848467772
GEA,SABE,0.9230169819218527
HOMI,UBI,0.9230153575277241
EAS2P,FSDV,0.9229951062506173
GET,SAVE,0.9229877676277153
AGFB,SAMS,0.9229765422655436
AKE,EKOP,0.9229746543785309
BESI,PSAT,0.922970373033847
HEIO,NYXH,0.9229511692289638
AED,NYXH,0.9229420593917802
ABI,XIL,0.922929976549286
CNDF,SCR,0.9229271795472852
LNA,MAU,0.922927034361048
FGA,STLAP,0.9229098066515729
CRLO,VK,0.9229096514939475
COFB,TRI,0.9229037275524007
CCN,MONT,0.9228985593728624
HAVAS,REN,0.9228849762799083
AALB,BREB,0.9228682399922018
MAAT,WHATS,0.9228660528880347
STLAP,UBI,0.9228559254173738
AAA,CBDG,0.9228444513755435
LOCAL,NYXH,0.9228406512626747
DEME,EMEIS,0.9228233031354136
AKE,SBMO,0.9228198048666838
SHELL,STLAP,0.922792290380782
EBUS,MONT,0.922782400472065
AALB,NK,0.92278217255037
JCQ,WAVE,0.9227759515729625
ABI,EXO,0.922767268856981
SBMO,WHATS,0.9227554193870289
ABI,ELIOR,0.9227502792686973
CPINV,JEN,0.9227424574287115
CRLO,CRSU,0.9227318767189918
ALTA,CRSU,0.9227213598590022
ARVEN,VGP,0.9226970417292445
CBDG,JBOG,0.9226968029117518
IMMO,IPN,0.9226964695007068
CRSU,VU,0.9226850126506947
EXE,SOI,0.9226767667138936
CFI,CMBT,0.9226706035823391
HYDRA,PUB,0.9226592435047956
CA,VLK,0.9226575704128777
KOF,MF,0.9226364113868115
ENX,INPST,0.9226307250275723
CRSU,GET,0.9226158623252643
DISL,KENDR,0.9226129063148766
DISL,FLUX,0.922612906314871
MDM,UBI,0.9226088617394456
EC,FFARM,0.922607883215864
BOL,HCO,0.9226002471460519
MAU,SHUR,0.9226000546093286
CCN,EXA,0.9225940081600763
ARG,MTU,0.9225935178851576
RF,XIL,0.9225902569259281
SAF,VGP,0.9225852700012066
AGFB,PERR,0.9225815026800496
AAA,COFA,0.9225678219700042
ALFEN,ERA,0.9225582244144949
MTRK,SHUR,0.9225546953470497
ADYEN,VRAP,0.9225468473911108
ADP,AMUN,0.9225445970192534
CMO,ELI,0.9225354236839897
