symbol_1,symbol_2,correlation
HCO,MRN,0.8807868885535338
GBT,MTU,0.88078375499099
ARTO,STF,0.8807769464867331
ECMPA,HDF,0.8807683077858885
EC,LNA,0.8807585121654918
CDA,ERA,0.8807287873019769
CLARI,PLX,0.8807219422659366
KIN,SBMO,0.8807118020119425
AVTRI,VIL,0.8807015424408464
DBG,MAAT,0.8806943865801616
GBT,RECT,0.8806878221534846
LNA,NK,0.8806870600912464
CRLO,RAND,0.880670860879143
CFI,COTY,0.8806558999037394
HO,NANO,0.8806516912177506
BELYS,VIL,0.8806276842919745
BRNL,CRTO,0.8806100387555128
ODET,PLNW,0.8805954499780753
FNAC,XIL,0.8805950545332698
ETL,VLK,0.8805729194151258
DBG,FERGR,0.880565588188584
AGS,S30,0.8805541934224502
JBOG,WAVE,0.8805113529652825
ASML,IMDA,0.8805054217401894
ABO,HDF,0.880504559778013
ABVX,TUB,0.8805008307936656
AIR,NEDAP,0.8804985853492701
FERGR,VLK,0.8804954340748534
AYV,S30,0.880484248052269
AGN,EXPL,0.8804759431489393
AGFB,BASS,0.880466317742627
BLC,PSAT,0.8804645219229827
ABN,NEDAP,0.8804425523140704
BREB,SHUR,0.8804403357791708
HEIA,ITP,0.8804169197310608
BIG,COBS3,0.8804150235097488
VIE,WHA,0.8804143735464428
CAF,CLARI,0.8803919038502368
BIM,THEP,0.8803832413701506
KBC,VCT,0.8803830335427975
IMCD,NXFIL,0.8803808052733488
BVI,COTY,0.8803559676381671
IDL,LNA,0.8803334786767343
ARVEN,XIL,0.8803324962241516
AKE,IDL,0.8803272660100204
HOLCO,NN,0.8803055771915753
DPT,INF,0.8803015591319067
AKE,XFAB,0.8802863648390585
GLO,S30,0.880285299080761
BLC,PARRO,0.8802813411386686
COV,SIP,0.8802810794007825
MF,OCI,0.8802774907243164
BSD,IDL,0.8802742115979525
CDA,JCQ,0.8802649007633178
BELYS,HYL,0.8802633433146981
SGRO,SOLB,0.880250767499659
HCO,IPS,0.8802503224562086
ARTE,EXE,0.8802335635350582
HEIJM,NXI,0.8802221667059716
ITP,XFAB,0.8802159220803796
FFARM,IDL,0.8801961890542129
GLO,STF,0.8801910577148505
RI,SAN,0.8801615955205646
ASY,ODET,0.8801493181074141
BUR,EXE,0.8801478059570645
ARVEN,SHELL,0.8801408585489782
LTA,MOUR,0.8801333515666978
CO,DIE,0.8801308485992929
FDE,SK,0.8801270242747845
AED,AGN,0.8801246738277893
BNB,VIL,0.8801106289473757
BNP,OXUR,0.8801001161696859
EXO,JBOG,0.8800904486101354
AED,TRI,0.8800802671816506
BASS,RF,0.8800757632495257
PSAT,XIL,0.8800755440197106
AELIS,AUB,0.8800514440645699
EFG,HWK,0.8800251558538424
HEIO,SBMO,0.8800045231446776
CVC,WLN,0.8799871863133854
CENER,POXEL,0.8799851460213046
ADYEN,HEIA,0.879981514958556
ELI,MONT,0.8799710901454927
TRIO,VIL,0.8799455152736786
NSI,VRLA,0.8799261958051751
ABLD,NOKIA,0.8799223096451401
AUB,VLTSA,0.8799195212726296
CA,PSAT,0.8799065850181258
MEDCL,ML,0.8799048552991601
MBWS,REN,0.8799009388663565
IMCD,SHUR,0.8798923317530578
BALYO,COBS3,0.8798857358541143
CA,PBH,0.8798637613766076
AKE,CABKA,0.8798556333201193
CRLO,TRI,0.8798550353260369
ASRNL,WAVE,0.8798536447581908
CRSU,SMCP,0.87984418730896
HYSG,PREVA,0.8798341720521561
LPE,STF,0.879821790310151
CVC,RAND,0.8798205949081193
HDF,NSI,0.879817635945739
BESI,HEIO,0.8798171988593905
FNAC,TITC,0.879811151542081
ARCAD,UMG,0.8798013181593162
FNAC,GPE,0.8797961030323806
ABO,RI,0.8797809645253033
AUB,EC,0.8797799062333885
ASY,MTU,0.8797764117478757
BASS,LHYFE,0.879773106796939
CYAD,VLK,0.8797573834857272
CRAV,SOLV,0.8797164134332889
EQS,VU,0.8797002755367046
CABLE,CBOT,0.8796916076086916
ATE,EC,0.8796867475401268
GET,VU,0.8796696376553048
FII,LPE,0.879645723109957
BESI,ETL,0.8796405586300762
IDIP,INCLU,0.8796302719520508
ARCAD,DG,0.8796288964135691
HAVAS,TVRB,0.8796155563835553
BON,RECT,0.8795650411160365
CRLO,TITC,0.8795332670538456
CAT31,SIGHT,0.879523881156769
HOMI,MC,0.8795121711852262
CCN,LNA,0.8795096270375092
DPT,XIL,0.8795090003036714
MELE,MEMS,0.8795049898790747
HCO,SCR,0.8794987986961881
LPE,VLTSA,0.8794950385133301
CABKA,TTE,0.879494910168516
ERA,WAVE,0.879476856943124
LNA,LTA,0.8794529549668931
DBV,FGA,0.8794514362655231
CRSU,STF,0.8794376748635949
KOF,VCT,0.8794288972621612
BIM,FLY,0.8794219088551182
AYV,ODET,0.8794203187283429
ACKB,ATLD,0.8793946408513058
GET,HOMI,0.8793926697198681
FERGR,MF,0.8793825280229579
AF,INPST,0.879376064323166
ADYEN,LOUP,0.879355792482857
IPS,LNA,0.8793547849760278
THEON,VIO,0.8793409046519689
AALB,ALTA,0.879328927047259
ADYEN,AUB,0.8793031482358282
CARM,SK,0.8793014298542278
BON,EC,0.879300540040425
HEIO,TITC,0.8792891127335761
ELI,MELE,0.8792840063051446
GNFT,ROU,0.8792708184813268
ACKB,ARGX,0.8792277238176239
MOUR,SBT,0.8792148665106556
BUR,WLN,0.8791985853738868
CDI,CEN,0.879196189651367
LNA,SGRO,0.8791706919001357
AGFB,IDL,0.8791592858980938
EMEIS,FGA,0.8791441138290867
PAT,STLAP,0.8791376321480232
S30,SCR,0.8791330721869398
ARTO,SPIE,0.8791306287808245
ABI,XIOR,0.8791224694400521
HDF,SAN,0.8791176472981869
BAIN,KBCA,0.8791156240885157
ADYEN,SK,0.8791099410554708
ABLD,ABVX,0.8791051306755678
CVC,GET,0.8791018089506476
CABKA,GET,0.8790947001484866
FNAC,STLAP,0.8790937419841485
SGRO,VU,0.8790731325872907
INPST,MTRK,0.8790701810337673
BOI,BVI,0.8790603587681687
CBDG,LNA,0.8790595318227206
S30,SAVE,0.8790324664522967
MAU,PAT,0.879027575004163
THEP,TITC,0.8790228419062495
AYV,HOLCO,0.8790209403046899
IMCD,KIN,0.8789873202144447
CLARI,ITP,0.8789405531369774
SOLB,TEP,0.8789375110172924
CTPNV,VETO,0.8789360327380974
APAM,CFI,0.8789322589490253
FDE,FERGR,0.8789267813026216
ASRNL,VLK,0.8789017000643938
AGFB,CBDG,0.8788966401039248
CRLO,STMPA,0.8788799867056202
AC,FFARM,0.8788654011003051
CARM,SHUR,0.8788411745979621
NN,ROU,0.8788395642934422
CA,VETO,0.8788319980245222
CLARI,IDIP,0.8787838142209848
JBOG,SOLB,0.8787744185520394
AUB,SOI,0.8787721349847398
NEDAP,VALUE,0.8787711681680166
ADP,CS,0.8787641113954062
DPT,IDL,0.878762374370916
CBDG,TRIO,0.8787474390425913
ARAMI,SAF,0.878742884032799
ALFEN,COFB,0.8787279739008755
CO,MONT,0.8787197879647904
LNA,LOCAL,0.8786954322261514
EKOP,ELIOR,0.8786940739564854
CLARI,EAPI,0.8786911267482628
CDI,LPE,0.8786902036047022
ARAMI,SIGHT,0.8786847424461601
ABO,SHELL,0.8786659412471804
HDF,IDIP,0.8786589004844313
AUB,CRLO,0.8786547038356134
COFA,ERA,0.8786527295945347
BTLS,GNRO,0.8786506403639123
CA,HEIO,0.8786462803403324
BTLS,PRC,0.8786425485782157
SAF,SAVE,0.8786004672660959
FUR,RCO,0.8785949244886295
ADP,MTRK,0.8785923375466635
CRSU,OPM,0.8785773980947157
ALFEN,AVTRI,0.8785655735512856
AED,KIN,0.8785642380305093
PERR,VU,0.8785621903251454
ATEME,MIKO,0.878557407270989
THEP,VIL,0.878538972764276
FNAC,SIGHT,0.8785385247237115
EKI,PERR,0.878535639363691
ADP,MELE,0.8784853663970326
NRO,NXI,0.8784825282386255
FFARM,MAU,0.8784715229610723
TITC,VRLA,0.8784645027036474
BASS,CRLA,0.8784600416522755
EQS,NK,0.8784592655908202
ARAMI,ARTO,0.8784585919193323
HEIA,TITC,0.8784571575608998
BOL,SOLB,0.878443003365887
NK,PLNW,0.8784412708163352
AM,OXUR,0.8784040116848688
AGS,RECT,0.8783949763216324
CMO,CNDF,0.8783944273959702
FORSE,GBT,0.8783794084831928
CEN,MDM,0.8783761271701103
ACAN,BSD,0.8783731973903595
ETL,FORSE,0.8783197093475203
CO,HOMI,0.8782881558698024
PHIA,UMG,0.8782824353179646
ADOC,SBMO,0.878264476030764
CBE,TFI,0.87824032807832
CFEB,FLOB,0.8782344448121736
CBDG,EMEIS,0.8782323111913822
MDM,WAVE,0.8782308658854849
BUR,EKOP,0.8782291142123972
ATEME,SHELL,0.8782253453199963
JCQ,SCR,0.8782159666685362
AREIT,NYXH,0.8782157469851573
AVTX,MAAT,0.8782103019859024
GAM,VIL,0.8782007458044799
GTT,ITP,0.878199104947282
GPE,STF,0.8781989669154436
VIO,VRAP,0.8781973731409803
BOI,INGA,0.8781945803241297
FORSE,LNA,0.8781926764945299
APAM,SEQUA,0.8781895535146998
ETL,MDM,0.8781744987389021
BLC,MAAT,0.8781567725057703
ABN,HYDRA,0.8781488295020389
CDA,CRTO,0.8781389439759
CRLA,IMCD,0.878126276889011
PSAT,RAND,0.878120950380416
PAT,SAF,0.8781207859001541
EBUS,JBOG,0.8781166977246487
ASRNL,HEIO,0.8781132276344141
HEIA,VRLA,0.8781035011857218
COFB,EDEN,0.8780995691937309
SAN,SHELL,0.8780935350570869
EXPL,VLTSA,0.8780874179517416
EDEN,FFARM,0.8780869412355651
AMUN,HOLCO,0.878082950757995
HEIO,VRLA,0.8780767863436534
EKI,GUI,0.878016401870367
LACR,RCO,0.878005779765964
CRLO,TKO,0.8779553884312395
AZRNW,LACR,0.8779401137660179
OPM,PLNW,0.8779395843274069
AC,SAF,0.8779119318981432
SOI,SOP,0.8778966880650185
ERF,PIG,0.8778882871052935
EKI,INPST,0.8778819830750604
OPM,PERR,0.8778782904364288
VGP,XIL,0.8778706575780089
CVC,DBG,0.8778566499854804
EKI,ITP,0.8778394077706794
AGN,BTLS,0.8778365612504403
GTT,WLN,0.8778306011179048
MAAT,MAU,0.8778298133757644
GNRO,ODET,0.8778149506981984
KPN,WHA,0.8778048611718992
DKUPL,TKO,0.8778014507119588
FFARM,STMPA,0.8777932922197219
KBC,ML,0.8777875565277945
ALO,ARTO,0.8777846706757328
OCI,SIGHT,0.8777580569146496
ADYEN,STF,0.8777476959957403
MIKO,PLX,0.8777442063453065
HOLCO,KOF,0.8777227616140894
CO,CVC,0.8777223001202668
DKUPL,LOCAL,0.8777135948673408
ELIOR,HEIO,0.8777106308613332
SELER,SU,0.8777056683601748
DPT,OPM,0.8776818744990785
RAND,RF,0.8776675543447088
FDE,NYXH,0.8776109006017286
MEMS,XIL,0.877610079411079
PAT,PLX,0.8775988431316487
CCN,TRIO,0.8775946060739734
BOI,COTY,0.8775921446148172
AREIT,PSAT,0.877587354253888
BESI,SHUR,0.8775759250688548
ANTIN,LAT,0.8775540482017348
GBT,TWEKA,0.8775315156598599
DSFIR,HCO,0.8775226186626612
CV,EXE,0.8775118906015872
ODET,SMCP,0.8775021072323476
ODET,VIRP,0.8774974364974097
ACAN,IVA,0.8774809592426138
FUR,RF,0.8774805761386767
CNDF,FDE,0.8774763651647873
ELI,STMPA,0.8774709984255116
MDM,TRI,0.8774320224025196
NANO,THEON,0.8774095229507543
AKE,VU,0.8774045334366127
QRF,WHATS,0.8773925596752666
AGFB,ATEB,0.8773841763379022
IDL,TWEKA,0.877371976761572
CO,ERA,0.8773601986145885
FORSE,ORA,0.8773517209679701
BASS,CAF,0.8773515908610885
COFA,EVS,0.8773387564310923
ABN,PUB,0.8773367339335524
CA,SOI,0.877333902304538
ASML,FGR,0.8773332294463699
BESI,VLK,0.8773113752042148
RMS,SESG,0.8773051472582445
SHELL,STLAP,0.8772810334403273
EKI,FDE,0.8772802269793264
ALLFG,DKUPL,0.8772714325251463
NXFIL,ORIA,0.8772665590108479
ARAMI,TRI,0.8772526386147574
JBOG,XFAB,0.8772454511597433
COFB,MONT,0.8772436413532745
CABKA,EVS,0.8772402155584675
CNDF,OPM,0.8772374771032557
ECONB,SDG,0.8772369947540238
EMEIS,LOUP,0.8772367307209279
EBUS,SIGHT,0.8772364212003265
CRLO,SBMO,0.8772282779548296
EKOP,ETL,0.8772275869210623
BIG,DBG,0.8772145374149222
CRTO,SOI,0.8772034714132173
DSFIR,GUI,0.8772021327313091
BSD,FNAC,0.8772004774693009
ELI,LSS,0.8772001574401468
AALB,FDE,0.8771985095430018
BSD,GLO,0.877187158707487
GAM,SAF,0.8771723388828957
ERA,GLO,0.8771723170926088
EBUS,TWEKA,0.8771702836571064
GTT,VIL,0.8771679870434311
AGFB,CIV,0.8771606732447268
GBT,IDL,0.8771534758977491
ANTIN,NXFIL,0.8771530842311325
CAF,MAAT,0.877148560502881
ASRNL,CYAD,0.8771398090222856
CVC,SAMS,0.8771358775284922
CRTO,SK,0.8771310713107012
AGN,CAF,0.8771269202210414
ALFEN,EKI,0.8771113620464176
APAM,IPN,0.8771089631370665
MRN,VLK,0.8770936870329249
EKOP,JEN,0.877090858767854
CYAD,SOP,0.8770769180524614
ALFEN,CLARI,0.8770397471009843
AKE,BLC,0.8770308321192005
CRTO,MDM,0.8770201122034562
FRVIA,IVA,0.8770055276498665
GLO,HDF,0.8769898400326352
ASRNL,CMO,0.8769822830408038
DG,VIE,0.8769784507014811
ATEB,HDF,0.8769592440472473
COFA,MTU,0.8769506143806524
CRTO,VGP,0.8769440048038504
CLARI,SEC,0.8769395911004646
BUR,FUR,0.8769321157346469
CLEX,SEQUA,0.8769121190091563
HOLCO,OCI,0.8769116800006861
AVTX,GTT,0.8768963316776008
EKI,LNA,0.8768861007702708
DBG,FGA,0.8768622269404015
AED,CRLO,0.8768492704218525
CRLA,MONT,0.8768396961466385
AXS,CHSR,0.8768339308213136
EAPI,GAM,0.8768299043254727
AC,BREB,0.8768232085966099
CRSU,VU,0.8768115931533619
CRLO,RF,0.8768035778453572
AGS,TRIO,0.876803153910801
ETL,VLTSA,0.8767961796276191
CRLA,CRLO,0.8767848558545257
CAF,CRLO,0.8767748242162374
ATO,HOLCO,0.8767669206898971
HEIO,URW,0.8767667651770412
ABEO,AUGR,0.876754486500118
AFME,HOLCO,0.8767378667067266
SGRO,VLTSA,0.8767355034874433
HAL,NEDSE,0.8767202721301477
CO,LOUP,0.8767137705535513
HYL,MC,0.876708389926719
INPST,TEP,0.8766801840890818
CRLA,EBUS,0.8766763902613115
CRLA,HEIA,0.876674345633795
ICAD,SOP,0.8766366325782935
FREY,HEIA,0.8766187937267651
ALTA,MAU,0.8766072612239627
ANTIN,FLOW,0.8766057595283169
DEME,LNA,0.8766053207602195
IMCD,SAMS,0.8765808780558664
ARTE,RCO,0.8765758006102821
ETL,RMS,0.8765754300077414
BASS,PLX,0.876567679806403
AF,GEA,0.8765435147290038
RAND,SBMO,0.8765370572123548
CCEP,KBC,0.8765351173661915
ALTA,CCN,0.8765134348777366
IPH,VANTI,0.8765018157685761
AIR,HYDRA,0.8765008401281038
AGS,MONT,0.8764974988208064
PNL,SEQUA,0.8764878836738309
CBDG,CDA,0.8764821676332712
HEIA,MDM,0.8764821112747555
COH,SIGHT,0.8764770575575002
CABLE,FDE,0.8764681432059398
CFEB,FCMC,0.8764556165952357
AUB,ERA,0.8764543854488951
OXUR,PARP,0.876452513836576
CRSU,WEHB,0.8764213046785292
BTLS,ELI,0.8764087925504965
HEIO,TWEKA,0.8763986568969258
SHELL,UBI,0.8763959428208552
BASS,CCN,0.8763956395018158
HDF,IMCD,0.8763948628745974
EMEIS,FDE,0.8763912760372489
DEC,VIE,0.8763668281002944
FUR,MAU,0.8763417761262746
ALFEN,PSAT,0.8763309939824357
HDF,PSAT,0.8763223933073001
TRI,XFAB,0.8763152815404057
CBDG,ETL,0.8763097981384731
ADYEN,MEMS,0.8762943993512006
EKOP,THEP,0.8762841363143786
COV,QFG,0.876232171872676
ADOC,TRIO,0.876222376942055
SWP,VGP,0.8762162256968924
CYAD,QRF,0.8761888402153458
ABI,CPINV,0.8761834058497534
AAA,LOUP,0.8761821734028866
JBOG,MALT,0.876169958182382
BREB,TITAN,0.8761622564583945
NK,S30,0.8761620000919274
EQS,PROX,0.8761489166524956
PARP,TINC,0.8761471695370514
AGN,DPT,0.8761253161256736
ICAD,SGO,0.8761201170565196
AGN,NXFIL,0.8761128486507814
VANTI,VIL,0.876103604027832
CBDG,GRVO,0.8760753909424038
CBDG,TKO,0.8760753909424032
INGA,LBIRD,0.876064393882808
TKO,UBI,0.8760629583633048
MEMS,PSAT,0.8760591917469264
CTPNV,SCR,0.876057371604773
CRLO,IMCD,0.8760433331248845
AUB,MIKO,0.8760429140049694
BLC,GTT,0.8760403988331871
CA,XFAB,0.8760288852166911
CIV,ECMPA,0.8760231339842359
CLARI,WHATS,0.8760191819348944
VLK,XIOR,0.8760133377162405
AF,ICAD,0.8760048506049437
ACOMO,HWK,0.8760045691758873
MONT,NYXH,0.8759839543256185
EXE,PORF,0.8759821430009398
DPT,NYXH,0.8759664989654427
FUR,SBMO,0.8759321073319748
HYDRA,WHA,0.8759272870465045
SABE,VCT,0.8759224487435441
BOL,EQS,0.8758822712382733
ASM,UMG,0.8758787274078971
ALFEN,MAAT,0.8758670890858239
EXPL,RF,0.8758439277582035
SPA,TUB,0.8758388963555812
CEN,LACR,0.8758346998358493
SCR,TRI,0.8758161816712365
ARTO,CCEP,0.8758061715238357
AUB,SOLB,0.8757940676318984
EVS,SCHP,0.8757886993946306
AC,ALLFG,0.8757806099129646
AUGR,FDJU,0.8757643935824945
BON,CPINV,0.8757617290677163
ECONB,SYENS,0.8757472069821469
MTU,NRP,0.8757372495553972
CABKA,GTT,0.8757133613079998
ARG,CA,0.8757028321490218
DIE,FRVIA,0.8756970881729882
ALFEN,VGP,0.8756852922819504
CCN,VU,0.8756846677156843
ASRNL,LPE,0.875679105009646
RMS,WAVE,0.8756702795210028
CEN,STLAP,0.8756684231597924
HYL,SYENS,0.8756589663758083
OPM,VLTSA,0.8756503599924176
RBO,TKO,0.875647908270933
IDIP,MAAT,0.8756146160807179
BSD,HEIA,0.8756022921184982
ALTA,VGP,0.8756012802542744
CCN,SBMO,0.8755884700362584
EKI,SMCP,0.8755853228057674
FORSE,GLO,0.8755594060220305
RECT,VIRP,0.8755521199050872
ARAMI,AUB,0.8755316340551208
CRLA,EKOP,0.8755207679360785
ALTA,BON,0.8755186676708963
ELIOR,LTA,0.8754985449203465
AALB,CCN,0.8754908579003159
HDF,MALT,0.8754885813832343
DPT,EXO,0.8754784346633686
MAU,SOP,0.8754772531523799
CCN,MIKO,0.8754623881280248
KIN,MDM,0.8754534759045342
ALFEN,BLC,0.8754515214834729
AC,SAMS,0.8754422212231884
AKE,SOLB,0.8754412678709435
ABI,SIGHT,0.8754271092627846
GLO,STLAP,0.8754125819023023
ADYEN,LNA,0.8754080404785374
AFMBS,PRX,0.8753969230824923
BLC,EMEIS,0.8753870836874085
IEP,TAYN,0.8753736273575791
BRNL,CPINV,0.8753520951658663
CRSU,SOLB,0.875338037184072
ALLFG,IMCD,0.8753274878742573
ABI,ELI,0.8753186319657117
TKO,WHATS,0.8753109765161173
MOUR,OCI,0.8752881918194281
ERA,EXO,0.8752853116453826
AAA,ADYEN,0.8752795695288544
ACA,CFI,0.8752789078589953
GBT,VLTSA,0.8752735551834802
CRSU,EMEIS,0.8752615852827521
AAA,AGN,0.8752550411415192
MTRK,STMPA,0.8752387202838305
MMT,UMG,0.8752357727679635
HEIA,STLAP,0.875181084268327
FERGR,XIL,0.8751723858198851
ABVX,AMUND,0.8751655418533973
AELIS,LOUP,0.8751589261147231
EMEIS,LOCAL,0.8751483269343059
AUB,TITC,0.8751404312540576
MTU,SCR,0.8751259786178026
COTY,TUB,0.8751241502594298
CBE,OXUR,0.8751220728437497
CEN,RCO,0.8751205672459481
BNP,CBOT,0.8750876249141665
DBG,URW,0.8750736677860494
ACOMO,FCMC,0.8750408961492915
CPINV,DIE,0.8750234743552883
MMB,OPTI,0.8750205252108216
AMPLI,DIEG,0.8749999999999964
COH,MIKO,0.8749924998987721
DSY,INGA,0.874990636859882
AKE,MONT,0.8749881419049864
INF,LOUP,0.8749829067784491
BASS,COFB,0.8749521882341292
NYXH,SHUR,0.8749327411203077
CDA,URW,0.8748894894110101
COFB,IMCD,0.8748751020081253
IMMO,SRP,0.8748663932456779
BIM,HDF,0.8748564896976605
EXO,STF,0.8748519668345524
MF,VLK,0.8748410387589263
ALTA,SMCP,0.8748331997145967
ASML,FR,0.8748227959134794
INF,NSI,0.8748203098675863
OR,PBH,0.8747951188114237
MONT,SAF,0.8747941937556266
CNDF,MEMS,0.8747841933653837
BELYS,RCO,0.8747804164948519
GRVO,VIRP,0.8747765371164535
AGS,SBMO,0.8747696514096471
EKI,SAMS,0.8747694755044587
TKO,TRI,0.8747552503229009
CIV,FFARM,0.8747476612389166
ABN,AUGR,0.8747409421258371
BIG,STLAP,0.8747336722899293
BREB,CIV,0.874702071701296
NN,VK,0.8746875062824071
EXE,GRVO,0.8746840088766993
CAF,PSAT,0.8746829655486441
FDE,VLTSA,0.874675068789104
BAR,TWEKA,0.8746634672650228
LAT,SAF,0.8746503839881131
AGFB,PERR,0.8746487027061176
CPINV,XIL,0.8746447557608508
AUB,BRNL,0.8746415924047638
EL,TFG,0.8746367024384567
BIG,LNA,0.8746359240410182
MONT,WDP,0.8746080392593614
ACKB,PHIA,0.8745848482507741
BASS,EAPI,0.8745635201138316
EBUS,STF,0.87456322402361
EBUS,IMCD,0.8745605776498954
HEIA,INPST,0.8745595627784025
ORA,S30,0.8745521776207028
ERF,PROX,0.8745397359143611
AALB,EC,0.8745358321074843
SOI,TEP,0.874531199334853
CRTO,ELI,0.8745298997005717
CRLA,VK,0.8745143222640238
GRVO,LOCAL,0.8745123731362159
DPT,IPH,0.8745052863289672
CAF,VIRP,0.8745043085324488
ABI,DIE,0.874503575670533
IEP,PORF,0.8744982510052484
ADYEN,CIV,0.8744842400591251
ALTA,BSD,0.8744624111820988
ABVX,IPN,0.8744559633549911
CCN,TERBS,0.8744507572926988
BLC,RF,0.8744084383976966
ANTIN,TRIO,0.8744021921592712
AREIT,EXO,0.8743944667932183
CRLO,XIL,0.8743840364567801
HEIA,NYXH,0.8743662303632366
CPINV,FNAC,0.8743460154156432
GAM,ITP,0.8743398350578563
ALTA,EC,0.8743251907550125
DEME,LPE,0.874322347404134
ATLD,INGA,0.8743179017234276
CVC,DKUPL,0.8743047843797671
EMEIS,SHELL,0.8742990817113094
COH,SHELL,0.8742940624321899
GAM,PARRO,0.8742805009196756
CVC,SOI,0.8742784155576706
FREY,OPM,0.8742221137062085
MDM,SHUR,0.874217958389006
PLX,SAMS,0.874211471217736
EBUS,UBI,0.8741902390713301
TKO,VIRP,0.8741658728671595
ACOMO,EXM,0.8741582878284945
DPT,GAM,0.8741373054656663
HWK,WHA,0.8741240697949701
EAPI,SAMS,0.8741220183797586
ACAN,DIE,0.8741159376745204
EXE,SAMS,0.8741059624347133
COFB,GPE,0.8741002686862279
ERA,XIOR,0.8740932390663836
JBOG,LPE,0.8740822137216913
CGM,UBI,0.8740642255890272
DEME,GUI,0.8740532866083965
OSE,RMS,0.8740271653343846
ITP,SOLB,0.8740219331546573
CABLE,VASTB,0.8740057872533482
ACOMO,PHXM,0.8739995886518597
ACOMO,SPEL,0.8739995886518444
JBOG,VLK,0.8739895818854152
FGA,IDIP,0.8739808098882226
ASRNL,GPE,0.8739714249141592
ABI,AUB,0.8739665282860974
AIR,DISL,0.8739643811120216
EBUS,VU,0.8739620774546522
ALFEN,SBMO,0.8739585025231172
AGS,VLTSA,0.8739549472580139
GLO,IDL,0.873949456216699
AGS,MIKO,0.8739428704108709
BIG,COFA,0.8739285808808473
EMEIS,VRLA,0.8739265460033468
ADYEN,LTA,0.8739046885299979
CRLO,FFARM,0.8739018190938782
LPE,STLAP,0.8738945312567536
CDA,SBMO,0.8738894671075011
CENER,VIO,0.8738426246619047
AUGR,ENRGY,0.8738388848944748
DEC,PRX,0.8738116924955471
CMO,ITP,0.8738075180939722
AGN,UBI,0.8737929845311732
ASML,FER,0.8737578957743601
PROAC,TFG,0.8737550651832297
ALFEN,CO,0.8737545211637918
DPT,LHYFE,0.8737497662848797
KIN,STF,0.8737324636239625
BN,BOI,0.8737316137852363
EFG,EXM,0.8737170050493502
HEIO,NXFIL,0.8737084055084093
LAT,SOI,0.8737015344538633
DEME,SHUR,0.8736993562234563
FREY,TITAN,0.8736978983728597
ACKB,FDJU,0.8736954814268044
BESI,EKI,0.8736899837357136
AKE,ODET,0.8736768192385017
AALB,COFA,0.8736569792398994
AALB,CMO,0.8736121373168049
ALFEN,INF,0.8736100048644375
ELIOR,MTU,0.8736055192365307
BON,FERGR,0.8735983643212375
EBUS,SWP,0.8735925933290583
AC,TITC,0.8735913144014665
COFB,LOUP,0.8735816915775511
BIG,FLOW,0.8735690581541479
EAPI,FGA,0.8735649502266729
SMCP,TRIO,0.8735649136387796
ASML,UMG,0.8735496451103951
SOLB,TRI,0.8735291938916523
IMCD,LOCAL,0.87352612226212
EKOP,GAM,0.8735054408378862
FDJU,UCB,0.8735041162702778
ADOC,VLK,0.8734795011942733
ASML,PHIA,0.8734723436908073
CEN,DIE,0.8734693056844636
ATE,SGRO,0.8734627289736046
BREB,COFB,0.8734557726908619
AGFB,CA,0.8734534156443802
FGA,LOUP,0.8734477521776581
ELIOR,MOUR,0.87343462298731
SAMS,XIL,0.8734298821691392
ENVI,UNA,0.8734297619901806
AED,DIE,0.8734230737213576
URW,VIRP,0.8734165750968876
BRNL,INF,0.8734053845262688
CFI,CTAC,0.8734030058376634
FFARM,VIRP,0.8733817778216646
ALLFG,LNA,0.8733732794860075
DBV,HOLCO,0.8733700240305521
ECMPA,PBH,0.8733630734638147
ELEC,MRN,0.8733558334247619
CMBT,HYDRA,0.8733554419913829
FLOW,XIL,0.8733537903083233
BN,SW,0.8733508880807533
CRLO,LOUP,0.873342108941175
NRO,VRAP,0.8733364883131239
AVTX,SBMO,0.8733229994990258
LOCAL,VGP,0.8733148970200262
CCN,VIRP,0.8732879277609827
FERGR,MEMS,0.8732599304570356
CA,FFARM,0.8732549075697615
COFB,PSAT,0.8732542445918136
BTLS,CDA,0.8732494491611797
IDIP,VANTI,0.873249390744585
AALB,ATE,0.8732336423889586
EKOP,IMCD,0.8732192365757582
BIG,MAU,0.8732089601513409
AELIS,WAVE,0.8731712675356336
74SW,HOMI,0.8731691340801345
MC,SAN,0.8731520929542929
CAF,NYXH,0.8731402299524245
BASS,UBI,0.8731168890314687
CIV,SMCP,0.8730923482582282
ELIOR,RF,0.8730733212404129
IDIP,LTA,0.8730695318804559
ECMPA,HEIO,0.8730664199851587
ALTA,ICAD,0.8730662295509206
FLOW,UBI,0.8730652985777573
KBCA,MTU,0.873038756791741
SOI,STMPA,0.8730377587853206
COFA,IMCD,0.873036851558627
AGN,CIV,0.8730281901522997
EXO,MIKO,0.8730225679614524
CA,SK,0.8730150661137122
FDE,STF,0.8729936737932883
MF,PERR,0.872988622523047
GEA,JCQ,0.8729636115196392
ALTA,CNDF,0.8729623600541919
CABKA,CDA,0.8729533866296076
RF,SAVE,0.8729499200540676
CABLE,SFCA,0.8729474142287477
RMS,TRI,0.8729424940465988
RF,SOI,0.8729409046938912
KOF,MF,0.8729299929380933
LAT,SAMS,0.8729284823008537
VK,WLN,0.8729156599620415
PAT,TRIO,0.872912442892859
MOUR,WLN,0.8729063456856222
MOUR,TKO,0.8728945578604264
AAA,ECMPA,0.8728854788047803
JEN,SHELL,0.8728805385844779
