symbol,prix_actuel,prix_initial,prix_max,prix_min,prix_moyen,variation_totale_pct,volatilite_quotidienne_pct,tendance,nb_jours_donnees
AIR,178.26,187.54,187.82,178.26,182.41,-4.948277700757172,1.4397604699013593,-1.5195238095237948,8
AJAX,9.6,9.48,9.62,9.48,9.563333333333333,1.2658227848101182,0.34437205426917156,0.025714285714286002,6
AKE,61.4,58.66,61.4,57.36,59.553749999999994,4.670985339243099,2.22328684064583,0.4934523809523832,8
AKW,8.1,8.04,8.1,7.88,8.013749999999998,0.7462686567164242,1.0494932823078988,0.003928571428571604,8
AKZA,59.06,61.36,61.84,59.0,60.156666666666666,-3.748370273793998,1.5062378668570369,-0.5834285714285711,6
ALDV,0.088,0.088,0.088,0.088,0.08799999999999998,0.0,0.0,-2.110444073890955e-18,6
ALFEN,10.0,9.17,10.0,9.17,9.542333333333332,9.051254089422029,1.44586779899681,0.14988571428571393,6
ALLFG,6.016,5.87,6.105,5.87,5.958000000000001,2.487223168654172,1.8247661911849649,0.03617142857142806,6
ALO,20.47,19.72,20.58,19.465,20.178125,3.803245436105477,2.7663262321619073,0.09732142857142839,8
ALTA,102.8,100.0,102.8,97.5,100.4,2.799999999999997,1.9618089556268932,0.6404761904761959,8
ALX,1.42,1.47,1.47,1.41,1.4333333333333333,-3.40136054421769,2.381484830874627,-0.005714285714285685,6
AM,272.4,272.4,273.6,269.2,271.325,0.0,0.664280317504373,0.2119047619047686,8
AMG,26.3,27.64,28.52,26.3,27.403333333333336,-4.848046309696092,2.6157759640913754,-0.3799999999999982,6
