symbol,prix_actuel,prix_initial,prix_max,prix_min,prix_moyen,variation_totale_pct,volatilite_quotidienne_pct,tendance,nb_jours_donnees
FLUX,20.4,20.1,20.4,20.0,20.240000000000002,1.4925373134328215,1.6827156886322552,0.029999999999997435,5
FLY,73.6,72.6,74.6,72.6,73.97142857142858,1.3774104683195594,1.357402466216767,0.0714285714285733,7
FMONC,114.0,114.0,116.0,114.0,114.28571428571429,0.0,1.1000335657170508,0.14285714285714296,7
FNAC,29.1,28.4,29.85,28.4,29.185714285714283,2.4647887323943762,1.7283139512547154,0.17678571428571652,7
FOAF,13.5,13.5,13.5,13.5,13.5,0.0,0.0,-5.658790103292901e-16,6
FORE,765.0,766.0,766.0,765.0,765.4,-0.13054830287206268,0.1250647575764232,-0.10000000000007517,5
FORSE,0.399,0.385,0.399,0.3775,0.39007142857142857,3.63636363636364,2.2214252400097965,0.0027678571428571557,7
FOU,1.55,1.6,1.6,1.53,1.556,-3.1250000000000027,1.8906946797736937,-0.010000000000000184,5
FPG,0.11,0.1166,0.117,0.0952,0.1081142857142857,-5.660377358490562,11.457329371599188,-0.001378571428571427,7
FR,10.425,10.57,10.57,10.21,10.3605,-1.3718070009460697,1.6133522795870403,-0.014660714285713732,7
FREY,29.4,29.4,29.6,29.2,29.428571428571427,0.0,0.7477700401597464,0.04285714285714362,7
FRVIA,11.08,10.974,11.43,10.696,11.143,0.9659194459631846,2.6227979334720604,0.06417857142857229,7
FSDV,16.0,16.8,16.8,15.0,16.057142857142857,-4.761904761904765,4.208734464860857,-0.24285714285714227,7
FUR,11.76,11.13,11.94,11.1,11.483999999999998,5.660377358490557,2.710467449234982,0.20999999999999833,5
GAM,81.0,1.54,81.0,1.5,57.434285714285714,5159.740259740259,2109.2843158030387,14.049285714285716,7
GBLB,75.35,75.8,75.9,75.0,75.53,-0.5936675461741463,0.9273398160798576,-0.059999999999997125,5
GBT,21.1,19.36,21.1,19.3,20.165714285714284,8.987603305785134,3.2472069474277006,0.3285714285714294,7
GDS,10.0,10.0,10.0,9.96,9.986666666666666,0.0,0.28341101118563544,0.004571428571428336,6
GEA,86.5,84.0,86.5,80.5,84.78571428571429,2.976190476190476,3.788998035946778,0.6071428571428582,7
GET,16.29,15.68,16.29,15.68,16.002857142857145,3.890306122448976,1.3133685272184514,0.1153571428571433,7
GFC,83.98,83.16,83.98,82.15,83.52,0.986050986050995,1.3026393183567853,0.15321428571428536,7
GIMB,44.06,45.62,46.1,43.95,45.065999999999995,-3.4195528277071356,2.594470978064829,-0.4770000000000006,5
GJAJ,1.17,1.19,1.19,1.17,1.18,-1.6806722689075646,0.7516194882352257,-0.00514285714285719,6
GLE,52.0,53.76,53.76,51.96,52.65714285714285,-3.2738095238095206,0.8773611402898589,-0.2692857142857117,7
GLO,31.05,29.76,31.05,29.65,30.375714285714288,4.334677419354835,1.895121573425377,0.24857142857142914,7
GLPG,26.98,28.26,28.46,26.76,27.72,-4.52937013446568,5.009760277719437,-0.28800000000000253,5
GNFT,3.528,3.446,3.528,3.368,3.454857142857143,2.3795705165409125,2.0036588528309824,0.01364285714285729,7
GNRO,0.0314,0.03,0.0322,0.028,0.030199999999999998,4.666666666666662,7.025392869177975,0.000392857142857143,7
GPE,60.0,59.0,61.0,58.2,59.8,1.694915254237288,1.7086682470337131,0.28571428571428664,7
GREEN,7.24,7.28,7.38,7.24,7.3,-0.5494505494505499,2.31269550146855,-0.02000000000000034,3
GRVO,21.0,19.8,21.0,19.8,20.428571428571427,6.060606060606057,2.3017264056518534,0.16428571428571548,7
GTT,156.8,151.3,159.25,150.4,155.9357142857143,3.6351619299405153,1.9525462287656743,1.3017857142857205,7
GUI,5.42,5.44,5.66,5.4,5.502857142857144,-0.3676470588235379,2.2367543245761126,0.011428571428571229,7
HAL,133.0,142.2,143.2,126.6,137.0,-6.469760900140639,6.151237980670115,-3.499999999999999,5
HAVAS,1.5058,1.5164,1.54,1.5,1.51644,-0.6990240042205186,2.139362904985533,-0.00012000000000007777,5
HCO,4.75,3.69,4.75,3.53,4.2457142857142856,28.72628726287263,11.476512982353288,0.235357142857143,7
HDF,4.94,4.64,4.94,4.64,4.829999999999999,6.465517241379326,1.2983544499574693,0.05000000000000002,7
HDP,2.0,2.22,2.22,1.91,2.084285714285715,-9.909909909909919,7.073107888146223,-0.014642857142857206,7
HEIA,69.06,66.96,69.72,66.64,67.836,3.136200716845891,2.5701690910508725,0.7119999999999984,5
HEIJM,58.76,57.46,59.4,54.55,57.206,2.262443438914022,5.527572538167698,0.6139999999999934,5
HEIO,60.8,59.16,61.05,58.9,59.794000000000004,2.7721433400946593,1.9691690495912948,0.5269999999999947,5
HO,227.2,224.6,227.35,222.2,225.15,1.1576135351736394,0.8747615670883173,0.6857142857142866,7
HOLCO,105.0,103.0,105.0,103.0,103.8,1.9417475728155338,0.9708737864077666,0.5999999999999874,5
HOMI,21.06,19.52,21.4,19.52,20.474,7.8893442622950785,2.775149580016919,0.4739999999999979,5
HWK,2.3,150.0,150.0,2.3,59.79200000000001,-98.46666666666665,47.90593750795801,-43.510000000000026,5
HYDRA,169.0,188.0,188.0,169.0,177.6,-10.106382978723403,3.5159069198841504,-5.700000000000014,5
HYL,6.5,6.42,6.56,6.42,6.4799999999999995,1.2461059190031165,1.3154495854480324,0.023999999999999383,5
HYSG,3.62,3.82,3.82,3.6,3.7159999999999997,-5.23560209424083,1.8776295536699354,-0.061999999999999805,5
IAM,11.4,11.2,11.4,11.2,11.322857142857144,1.7857142857142954,1.5459565952559278,0.007142857142857776,7
IBAB,12.0,12.18,12.18,11.74,11.956,-1.4778325123152687,2.948138075722632,-0.042000000000001175,5
ICAD,20.88,20.5,20.88,19.77,20.54714285714286,1.8536585365853608,2.7400535213137167,0.10249999999999981,7
IDIP,79.2,77.0,79.2,77.0,78.37142857142858,2.8571428571428608,0.6424503410011961,0.28571428571428803,7
IDL,405.5,397.0,415.5,390.6,403.9428571428571,2.141057934508816,2.4463480631143533,3.117857142857151,7
IEP,5.4,5.3,5.5,5.3,5.4319999999999995,1.8867924528301987,2.001803603645823,0.023999999999999713,5
IMCD,96.36,93.82,96.36,92.68,94.324,2.707311873800902,1.987311429451291,0.8199999999999884,5
IMDA,54.0,55.0,55.0,54.0,54.31428571428571,-1.8181818181818181,0.5867241735670808,-0.10714285714285582,7
IMMO,25.36,26.26,26.4,25.36,25.883999999999997,-3.4272658035034356,1.8311551382894486,-0.24000000000000288,5
IMMOU,37.4,37.2,37.6,37.2,37.36,0.5376344086021391,0.6746179441565732,0.059999999999998097,5
INCLU,18.8,18.3,18.9,18.3,18.69,2.73224043715847,1.259842477276737,0.1049999999999995,5
INEA,33.0,32.7,33.0,32.2,32.699999999999996,0.9174311926605416,1.3150363330235224,0.09285714285714301,7
INF,40.8,40.9,41.7,40.3,41.1,-0.24449877750611593,1.5178631845306154,0.12142857142857344,7
INGA,20.336,20.956,20.956,20.336,20.6104,-2.9585798816568096,0.9379696844170247,-0.12300000000000069,5
INPHI,29.4,29.4,29.4,29.4,29.399999999999995,0.0,0.0,-6.804162249851461e-16,3
INPST,12.79,11.81,12.79,10.66,11.680000000000001,8.298052497883138,14.546218342049727,0.2139999999999969,4
IPH,1.844,1.746,1.856,1.746,1.823142857142857,5.612829324169535,2.0472501445422986,0.015428571428571474,7
IPN,116.8,118.9,120.0,116.0,117.64285714285714,-1.7661900756938675,1.3093278788310652,-0.5142857142857129,7
IPS,37.1,34.74,37.1,34.52,35.558571428571426,6.793321819228552,2.743096422050869,0.38964285714285707,7
ITP,31.58,30.14,32.08,30.14,31.217142857142854,4.777704047777033,2.1003825980573274,0.3164285714285711,7
ITXT,2.5,2.5,2.5,2.5,2.5,0.0,0.0,1.4414451908084016e-16,3
IVA,4.63,4.486,4.82,4.464,4.684285714285714,3.2099866250557323,3.7407762023479094,0.03996428571428568,7
JBOG,3.96,3.72,3.96,3.72,3.8628571428571434,6.451612903225799,1.565819820175267,0.047142857142857146,7
JCQ,20.15,18.94,20.15,18.52,19.32428571428571,6.388595564941907,3.297119483489374,0.21035714285714396,7
JDEP,31.2,31.18,31.28,31.18,31.227999999999998,0.06414368184733667,0.19128982708214773,-1.6849085374907797e-15,5
JEN,61.2,16.42,62.6,16.34,43.552,272.71619975639464,142.01165282660392,13.442,5
KBC,100.9,101.05,101.6,99.3,100.47,-0.14844136566055563,1.656287997305965,0.17999999999999033,5
KBCA,66.15,66.0,66.6,64.3,65.58999999999999,0.2272727272727359,2.3706380243068246,0.19999999999999357,5
KENDR,13.0,14.02,14.02,13.0,13.504,-7.275320970042793,2.8247488205339404,-0.25799999999999984,5
KER,229.5,238.9,238.9,229.45,234.24428571428572,-3.9347007115948114,1.3182019557266729,-1.564999999999994,7
KEYW,0.79,0.79,0.79,0.77,0.78125,0.0,2.299569562904557,0.000499999999999843,4
KIN,34.3,33.1,34.75,32.96,33.622,3.625377643504519,2.9753552050869545,0.4189999999999948,5
KOF,29.15,27.86,29.15,26.95,28.29,4.630294328786788,3.7849934408376393,0.265000000000001,7
KPN,4.091,4.128,4.16,3.995,4.0884,-0.8963178294573625,2.571125950433201,-0.01660000000000032,5
LACR,8.42,7.78,8.42,7.78,8.122857142857143,8.226221079691513,3.1799568081354708,0.065714285714286,7
LAT,0.013,0.0116,0.0131,0.0116,0.012642857142857141,12.06896551724138,3.6968743740024497,0.00025000000000000087,7
LBIRD,16.55,16.8,16.8,16.06,16.55857142857143,-1.488095238095238,2.327145268918975,-0.04571428571428496,7
LEBL,0.38,0.3,0.38,0.3,0.33428571428571424,26.66666666666667,18.39435548021102,0.01428571428571429,7
LHYFE,3.18,3.0,3.19,3.0,3.1285714285714286,6.000000000000005,1.2315278452132363,0.029642857142857422,7
LI,33.54,33.32,33.54,32.7,33.27428571428571,0.6602641056422535,1.4177500933004232,0.026428571428572904,7
LIGHT,22.62,22.92,22.92,22.16,22.61,-1.3089005235602125,2.3347256941366727,-0.14800000000000216,4
LIN,63.0,404.0,404.0,60.0,158.91428571428574,-84.4059405940594,35.07709904597297,-60.585714285714275,7
LNA,30.4,29.4,30.4,29.0,29.871428571428574,3.4013605442176873,2.0034366395702334,0.21785714285714378,7
LOCAL,4.44,3.806,4.555,3.806,4.248714285714286,16.657908565423025,5.0266963174084065,0.12792857142857142,7
LOTB,8320.0,8500.0,8550.0,8320.0,8460.0,-2.1176470588235294,1.841900523253957,-46.00000000000191,4
LOUP,89.7,87.2,90.7,86.5,88.99285714285715,2.86697247706422,1.5214973762162234,0.6696428571428603,7
LPE,92.0,90.4,92.8,90.4,92.04285714285716,1.7699115044247724,0.7822437336386481,0.2714285714285683,7
LR,129.75,134.26,134.26,128.35,130.79714285714286,-3.359153880530308,1.6638806873032062,-0.40857142857142953,7
LSS,22.85,23.1,23.475,22.55,23.01928571428571,-1.0822510822510822,2.420401392086556,0.05107142857142904,7
LTA,28.9,28.6,28.9,28.6,28.75,1.048951048951039,0.15609743528487507,0.05357142857142978,7
LVIDE,0.524,0.526,0.526,0.508,0.5192,-0.3802281368821296,2.371265534502351,0.001199999999999973,5
MAAT,5.04,3.89,5.04,3.89,4.414285714285714,29.562982005141386,4.40453573600128,0.17107142857142854,7
MALT,895.0,876.0,896.0,876.0,887.8333333333334,2.1689497716894977,1.075880878428933,3.5142857142856636,6
MAU,5.055,4.69,5.125,4.69,4.9278571428571425,7.7825159914712,2.3779137774562322,0.08053571428571418,7
MBWS,2.91,2.98,2.99,2.91,2.967142857142857,-2.3489932885905986,1.3857957697192222,-0.0064285714285714215,7
MC,502.0,496.16,520.8,496.16,507.06,1.1770396646243095,2.512529559468201,1.3428571428571474,7
MCC,464.0,460.0,464.0,460.0,463.2,0.8695652173913043,0.43478260869564966,0.7999999999999257,5
MDM,1.988,1.736,1.992,1.736,1.8988571428571428,14.516129032258066,4.450160474264077,0.04335714285714292,7
MEDCL,17.34,18.01,18.01,16.94,17.282857142857143,-3.720155469183796,2.7737603160155246,-0.055357142857141224,7
MELE,68.02,67.28,68.75,65.15,67.17999999999999,1.099881093935783,3.5306280307778195,0.35299999999999326,5
MEMS,3.755,3.75,4.0,3.7,3.8365714285714287,0.1333333333333305,4.442199622620354,0.02689285714285758,7
MERY,10.94,10.96,10.96,10.78,10.879999999999999,-0.18248175182482984,0.7114966549348726,0.005714285714285634,7
MF,83.1,81.4,83.1,80.6,81.91571428571429,2.0884520884520743,1.2719048376621043,0.3578571428571436,7
MHM,0.39,0.389,0.405,0.373,0.38757142857142857,0.25706940874036016,6.534586331384389,-0.0004999999999999655,7
MIKO,50.4,50.0,50.4,50.0,50.2,0.7999999999999973,0.230480985862513,0.11999999999999282,5
ML,31.15,31.34,31.34,30.65,31.03142857142857,-0.6062539885130864,1.1447798161364031,-0.00964285714285566,7
MMB,20.3,20.76,20.76,20.3,20.591428571428573,-2.215799614643549,0.5120575587826875,-0.06142857142857025,7
MMT,12.96,13.06,13.22,12.8,13.060000000000002,-0.7656967840735042,1.7415052618676927,0.017142857142856655,7
MONT,68.4,66.8,68.5,66.0,67.58571428571429,2.3952095808383365,1.5599498421466644,0.3964285714285755,7
MOP,240.0,240.0,240.0,240.0,240.0,0.0,0.0,-1.2991756113551317e-14,2
MOPF,7750.0,7750.0,7750.0,7750.0,7750.0,0.0,0.0,-1.2355935722308413e-12,2
MORE,0.73,0.76,0.76,0.73,0.75,-3.947368421052635,1.275071739513076,-0.007000000000000013,5
MOUR,582.0,560.0,584.0,560.0,573.2,3.9285714285714284,1.780366755401432,6.7999999999999705,5
MRN,24.15,23.76,24.26,23.05,23.831428571428575,1.6414141414141288,2.5526283726573085,0.1135714285714285,7
MT,28.37,29.185,29.185,27.89,28.52214285714286,-2.792530409456905,1.8404448056038194,-0.10303571428571265,7
MTRK,4.47,4.2,4.5,3.9,4.254,6.428571428571418,9.553459060247913,0.08399999999999967,5
MTU,19.22,18.24,19.22,17.88,18.607142857142858,5.372807017543862,2.8868192731015334,0.2132142857142866,7
NACON,0.788,0.8,0.845,0.78,0.7996666666666669,-1.5000000000000013,4.581696504964658,-0.005485714285714278,6
NAI,9.4,9.4,9.4,9.2,9.36,0.0,1.7561604273321065,-3.421460892854169e-16,5
NAITR,0.04,0.04,0.04,0.04,0.04,0.0,0.0,1.1907221756502099e-18,3
NAIW,0.038,0.038,0.038,0.038,0.038,0.0,0.0,-5.885359310940653e-18,3
NANO,7.74,7.5,7.85,7.2,7.610714285714286,3.200000000000003,3.3221835174821153,0.0867857142857147,7
NEDAP,90.6,93.3,93.3,90.6,91.97999999999999,-2.8938906752411606,1.811900929800854,-0.5600000000000029,5
NEDSE,0.102,0.274,0.29,0.1,0.2,-62.773722627737236,38.07172258960479,-0.04780000000000002,5
NEX,129.8,128.1,132.6,125.3,129.3642857142857,1.3270882123341274,2.249691122410967,0.6678571428571483,7
NEXTA,42.2,41.9,42.2,41.9,42.02,0.7159904534606307,0.4915358354837274,0.03999999999999764,5
NK,21.94,21.6,22.06,21.06,21.674285714285713,1.5740740740740733,2.321139142477408,0.10428571428571483,7
NN,58.66,58.1,58.8,57.36,58.16400000000001,0.9638554216867385,1.5383616623431442,0.2019999999999981,5
NOKIA,3.71,3.892,3.892,3.634,3.7573333333333334,-4.676258992805754,2.1006531696411255,-0.049942857142857004,6
NR21,40.0,40.0,40.0,40.0,40.0,0.0,0.0,-7.592457534076197e-15,4
NRG,7.24,7.26,7.3,7.16,7.2371428571428575,-0.275482093663906,1.2151848918266677,-0.010714285714285824,7
NRO,41.5,39.96,41.5,39.45,40.410000000000004,3.8538538538538516,1.9361966040832825,0.28392857142857336,7
NRP,7.2,7.1,7.2,6.34,6.843999999999999,1.4084507042253596,9.630477288197044,0.10599999999999904,5
NSE,0.0235,0.028,0.0285,0.0235,0.027100000000000003,-16.071428571428573,9.846826744494313,-0.0007500000000000049,5
NSI,21.52,21.4,21.55,21.35,21.436,0.5607476635514066,0.533719364884377,0.0429999999999999,5
NXFIL,3.08,2.78,3.08,2.78,2.9379999999999997,10.791366906474831,2.319978001116936,0.086,5
NXI,9.535,8.67,9.535,8.25,8.833857142857143,9.976931949250291,6.07023903433425,0.12496428571428536,7
NYR,0.076,0.0754,0.08,0.0736,0.0766,0.7957559681697658,5.558573215902083,-0.0003200000000000092,5
NYXH,5.31,5.1,5.39,4.936,5.1592,4.117647058823529,4.347096421776717,0.0873999999999998,5
OBEL,18.6,18.5,18.75,18.5,18.6,0.5405405405405482,0.8321438829566732,0.014999999999998232,5
OCI,4.93,4.752,4.938,4.752,4.837999999999999,3.745791245791245,1.2558329050074921,0.053599999999999516,5
ODET,1480.0,1426.0,1480.0,1418.0,1450.0,3.7868162692847123,1.967415201334273,10.642857142857194,7
ONTEX,6.57,6.54,6.57,6.48,6.5280000000000005,0.4587155963302791,0.8750525219756935,0.0009999999999993462,5
ONWD,5.07,5.47,5.47,5.07,5.241428571428571,-7.3126142595977965,3.8280072464126906,-0.03928571428571365,7
OPM,13.38,13.08,13.77,12.96,13.40857142857143,2.2935779816513815,2.545758491342105,0.11178571428571502,7
OPTI,0.006,0.0066,0.0066,0.006,0.006359999999999999,-9.090909090909088,4.545454545454547,-0.000180000000000001,5
OR,401.25,402.16,402.66,398.5,401.0457142857143,-0.22627809826935175,0.6812084819701556,-0.26964285714285524,7
ORA,13.86,13.526,13.955,13.525,13.717785714285714,2.469318349844741,1.1427103913088918,0.06339285714285739,7
OREGE,0.323,0.334,0.341,0.322,0.33185714285714285,-3.2934131736526977,2.288099344454021,-0.0021428571428571356,7
ORIA,172.0,171.0,172.0,171.0,171.71428571428572,0.5847953216374269,0.2387416903297422,0.17857142857143632,7
OSE,6.11,5.9,6.23,5.88,6.071142857142857,3.5593220338983045,1.8028250665949257,0.05064285714285693,7
OVH,10.39,10.19,10.46,9.975,10.265,1.9627085377821498,3.1213394800650076,0.032678571428572306,7
OXUR,0.023,0.023,0.0238,0.023,0.0232,0.0,2.499401110878687,7.999999999999952e-05,5
PAR,37.7,37.0,37.7,36.3,36.942857142857136,1.8918918918918997,1.8865357409609276,0.10357142857142895,7
PARP,19.0,18.86,19.5,18.86,19.124285714285715,0.7423117709437994,1.8175779736149724,0.051785714285713734,7
PARRO,8.44,7.44,8.44,7.44,7.933333333333333,13.440860215053752,3.0053130971002444,0.22742857142857115,6
PAT,24.5,7.3,24.5,7.3,19.458571428571428,235.6164383561644,92.44152606343586,3.0778571428571433,7
PAY,6.7,6.8,6.8,6.7,6.76,-1.4705882352941124,0.7352941176470562,-0.030000000000000967,5
PBH,2.82,2.8,2.82,2.78,2.8,0.714285714285715,1.0966980027777629,0.003999999999999726,4
PERR,83.8,80.4,83.8,80.4,82.42857142857143,4.228855721393024,1.4551630668435398,0.6428571428571492,7
PEUG,78.2,75.6,78.2,75.4,76.76428571428572,3.4391534391534506,1.237656962989042,0.4732142857142902,7
PHARM,1.2505,1.241,1.285,1.236,1.2521,0.7655116841256923,2.7670550977730537,-0.0030000000000000495,5
PHIA,23.6,23.69,23.8,23.23,23.586000000000002,-0.3799071338117343,1.693191643573531,-0.03700000000000026,5
PHXM,0.1005,0.1006,0.1006,0.1005,0.10054,-0.0994035785288161,0.049701789264405834,-3.0000000000006916e-05,5
PIG,2.59,2.52,2.61,2.45,2.5399999999999996,2.7777777777777715,3.751100367029567,0.017142857142857088,6
PLNW,18.18,17.86,18.58,17.6,18.117142857142856,1.7917133258678628,2.6952589354213226,0.12285714285714303,7
PLX,17.6,15.5,17.6,15.5,16.954285714285714,13.548387096774203,3.4545066373864493,0.30678571428571483,7
PNL,0.9644,0.9796,0.9986,0.948,0.97142,-1.5516537362188638,3.3069367595753922,-0.006250000000000041,5
PORF,12.0,11.5,12.0,11.5,11.9,4.3478260869565215,2.173913043478259,0.09999999999999955,5
POXEL,0.3125,0.302,0.328,0.281,0.3094166666666667,3.4768211920529835,7.534566964051359,0.004928571428571421,6
PPLAA,0.3,0.3,0.3,0.3,0.3,0.0,0.0,2.490070316202136e-17,3
PPLAB,0.3,0.3,0.3,0.3,0.3,0.0,0.0,2.490070316202136e-17,3
PRC,4.14,4.18,4.28,4.02,4.154285714285715,-0.956937799043063,3.414742155282572,0.013214285714286164,7
PREVA,4.75,4.86,4.86,4.75,4.8180000000000005,-2.263374485596714,0.9987149414646669,-0.032000000000000015,5
PROAC,0.056,0.0525,0.0605,0.0525,0.057428571428571426,6.666666666666673,4.830360097804109,0.0008214285714285753,7
PROX,7.416,7.25,7.43,7.23,7.3332,2.289655172413798,1.837419464069834,0.04219999999999909,5
PRX,52.99,53.05,53.05,52.0,52.574,-0.11310084825635282,1.139562375330771,-0.015000000000006262,5
PSAT,4.72,4.59,4.8,4.57,4.684285714285714,2.8322440087145946,2.2581131015859652,0.03285714285714277,7
PUB,79.0,82.82,82.82,78.7,80.30571428571429,-4.6124124607582635,1.0087494412270988,-0.7492857142857086,7
PVL,1.275,1.39,1.486,1.275,1.3822857142857143,-8.273381294964029,9.809410733626093,-0.003357142857142793,7
QDT,16.04,16.08,16.08,15.9,16.02,-0.24875621890546734,0.6146607952053303,0.011428571428571415,7
QEV,6.9,6.9,6.9,6.9,6.9,0.0,0.0,-1.2922631173917821e-15,4
QEVT,0.01,0.01,0.01,0.01,0.01,0.0,0.0,2.9768054391255247e-19,3
QFG,4.21,4.21,4.23,4.2005,4.2141,0.0,0.5726268833834859,-0.0010000000000004918,5
QRF,10.56,10.5,10.65,10.5,10.562000000000001,0.5714285714285762,0.7659111905268661,0.0269999999999992,5
RAND,40.395,38.2,40.395,38.2,39.231,5.7460732984293195,1.0972579348821119,0.6009999999999985,5
RBO,33.2,31.8,33.2,31.8,32.685714285714276,4.402515723270447,1.8085430009548003,0.1857142857142874,7
RBT,822.0,814.0,831.5,802.0,819.7142857142857,0.9828009828009828,1.2762477333529902,3.625000000000001,7
RCO,54.1,51.3,54.65,51.3,53.28571428571429,5.458089668615993,2.6536434107331504,0.3553571428571453,7
RECT,9.45,9.04,10.36,8.98,9.378,4.535398230088497,9.589741373120342,0.21999999999999956,5
REINA,26.2,26.0,27.2,26.0,26.35,0.7692307692307665,4.529993347858937,-0.060000000000006874,4
REN,39.69,40.24,40.52,39.3,39.97,-1.3667992047713824,2.416588997497975,-0.06800000000000625,5
RET,69.6,68.0,69.6,65.7,67.75999999999999,2.35294117647058,3.7095956949956,0.08999999999999521,5
RF,55.1,53.86,56.3,53.7,55.088571428571434,2.302265131823249,1.691374833360662,0.3478571428571459,7
RI,99.04,95.08,100.4,95.08,98.03857142857143,4.164913756836357,2.110905069465074,0.5628571428571486,7
RMS,2119.0,2044.0,2125.0,2039.0,2084.8571428571427,3.669275929549902,1.6416700139610896,15.500000000000139,7
RNO,32.69,32.98,33.88,32.56,33.191428571428574,-0.87932080048514,2.2427660910603695,0.046785714285713896,7
ROU,13.5,13.46,13.7,13.2,13.464000000000002,0.29717682020801744,2.593015633207398,0.03199999999999945,5
RUI,28.18,28.44,28.66,28.02,28.25714285714286,-0.9142053445850968,1.437471368656738,-0.03500000000000027,7
RXL,27.08,28.23,28.23,27.08,27.650000000000002,-4.073680481757004,1.3099114181460516,-0.1078571428571439,7
S30,1.794,1.456,1.794,1.383,1.606142857142857,23.214285714285722,11.20741137308856,0.0663214285714286,7
SABE,19.4,19.3,19.4,18.4,19.22857142857143,0.5181347150258957,3.199474710984013,0.05357142857142769,7
SACI,26.6,26.6,26.6,26.6,26.599999999999998,0.0,0.0,6.571711645773979e-16,7
SAF,287.2,279.4,287.8,278.2,284.1,2.791696492483898,1.0400121543889953,1.6964285714285754,7
SAMS,144.0,134.6,144.6,134.6,140.4857142857143,6.983655274888563,2.0837524895688833,1.9928571428571404,7
SAN,86.54,8.276,86.54,8.081,63.376714285714286,945.6742387626875,394.40221721704813,13.798928571428569,7
SAVE,62.0,61.0,62.6,61.0,61.74285714285714,1.639344262295082,1.2113445073797497,0.23571428571428457,7
SBMO,23.28,21.76,23.28,21.76,22.512,6.985294117647056,1.4689740470107708,0.435999999999999,5
SBT,9.5,9.42,9.52,9.36,9.474285714285713,0.8492569002123149,0.8168557396454322,0.019285714285714243,7
SCHP,92.1,91.2,94.0,90.0,91.75714285714285,0.9868421052631484,1.556323516333096,0.38928571428572006,7
SCR,27.94,27.62,28.04,27.22,27.745714285714286,1.1585807385952218,1.4432856840959587,0.08642857142857066,7
SDG,33.2,33.1,33.6,33.0,33.199999999999996,0.30211480362538196,0.9198917071025855,0.039285714285715756,7
SEC,2.52,2.14,2.52,2.14,2.3314285714285714,17.757009345794387,6.377894258576202,0.0557142857142858,7
SEFER,6.22,6.34,6.42,6.12,6.277142857142858,-1.89274447949527,2.508413395431445,0.017142857142857463,7
SELER,82.0,82.6,82.6,82.0,82.24285714285715,-0.7263922518159738,0.2424242498266808,-0.12499999999999672,7
SEQUA,0.992,1.048,1.056,0.954,1.0108,-5.343511450381684,6.242276302351991,-0.016400000000000046,5
SESG,5.95,5.74,5.965,5.655,5.848714285714286,3.658536585365853,2.7180143368546292,0.038999999999999944,7
SFCA,1.96,1.84,1.96,1.82,1.8728571428571428,6.521739130434775,5.1320227662867195,0.012857142857142909,7
SFPI,2.3,2.3,2.41,2.28,2.327142857142857,0.0,3.126890397809672,0.006428571428571518,7
SGO,93.44,92.98,93.6,90.36,92.39,0.4947300494729982,2.0032280599731154,0.23571428571429345,7
SGRO,7.15,6.95,7.3,6.95,7.192,2.8776978417266212,3.0529022363492877,0.03999999999999942,5
SHELL,31.645,30.644,31.665,30.616,31.141000000000002,3.266544837488582,1.0254397864237608,0.3050999999999958,5
SHUR,33.76,32.6,33.85,32.35,33.04,3.5582822085889463,2.5249216948657023,0.3529999999999987,5
SIFG,7.84,7.59,8.89,7.59,7.952000000000001,3.293807641633729,10.649705420827221,0.17299999999999988,5
SIGHT,0.164,0.1508,0.164,0.15,0.15865714285714286,8.753315649867387,1.9707795289678918,0.002657142857142852,7
SIP,75.2,73.8,75.8,73.2,74.72,1.8970189701897098,3.0683687146955836,0.29999999999999083,5
SK,63.65,60.8,64.1,59.8,62.15857142857142,4.687500000000003,3.4630777425384416,0.5367857142857191,7
SLCO,0.29,0.29,0.29,0.29,0.29,0.0,0.0,-4.352808008212528e-17,4
SLIGR,10.89,10.92,10.96,10.82,10.898,-0.27472527472526886,0.876278552473553,-0.012000000000000646,5
SMCP,6.46,6.03,6.56,6.03,6.284285714285715,7.131011608623544,3.7702689551660673,0.08428571428571437,7
SOF,259.0,243.3,261.4,243.3,254.21999999999997,6.452938758734068,2.4176086731270816,3.919999999999977,5
SOI,36.46,32.63,36.81,32.63,34.78142857142857,11.737664725712529,4.917364847073643,0.7053571428571443,7
SOLB,28.04,27.7,28.16,27.28,27.78857142857143,1.2274368231046928,1.54947010341728,0.09785714285714305,7
SOLV,95.0,94.8,95.0,93.0,94.24,0.21097046413502413,1.5246941561004552,0.19999999999998794,5
SOP,160.8,156.4,161.1,154.0,157.71666666666667,2.8132992327365764,2.437909123891906,1.174285714285712,6
SPA,212.0,218.0,218.0,212.0,214.5,-2.7522935779816518,0.9259389147236068,-2.2000000000000357,4
SPEL,9.85,9.86,9.86,9.85,9.854000000000001,-0.10141987829614389,0.050709939148069205,-0.0030000000000007087,5
SPIE,47.62,48.28,48.28,46.56,47.42428571428571,-1.3670256835128494,1.6035972656378132,0.04392857142857423,7
SRP,0.514,0.498,0.514,0.47,0.49071428571428566,3.212851405622493,4.737925054555151,0.0008571428571428573,7
STF,137.6,119.6,139.2,119.6,131.45714285714286,15.050167224080269,4.006984937149748,3.5214285714285745,7
STLAP,8.173,7.626,8.225,7.626,7.988642857142857,7.172829792814054,2.2491634170787225,0.10189285714285778,7
STMPA,23.25,22.644,23.785,21.795,22.98428571428571,2.676205617382095,4.611024363256947,0.15625000000000083,7
